Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000012522|ENSDARG00000009401,1,23,18,23,0,0,0,23,5
ENSDART00000014668|ENSDARG00000002600,1,22,18,22,0,1,1,23,5
ENSDART00000025926|ENSDARG00000019601,2,22,18,21,1,1,2,23,5
ENSDART00000066765|ENSDARG00000006010,1,23,21,26,0,0,0,26,5
ENSDART00000067264|ENSDARG00000045758,1,22,18,22,0,1,1,23,5
ENSDART00000078140|ENSDARG00000056549,3,23,18,21,2,0,2,23,5
ENSDART00000078522|ENSDARG00000056119,1,23,23,23,0,0,0,23,0
ENSDART00000086492|ENSDARG00000060980,1,23,20,25,0,0,0,25,5
ENSDART00000109620|ENSDARG00000032606,1,23,18,23,0,0,0,23,5
ENSDART00000111659|ENSDARG00000075362,1,23,19,23,0,0,0,23,4
ENSDART00000112546|ENSDARG00000079585,2,23,18,22,1,0,1,23,5
ENSDART00000122159|ENSDARG00000087736,1,23,18,23,0,0,0,23,5
ENSDART00000122423|ENSDARG00000087873,2,23,18,22,1,0,1,23,5
ENSDART00000125827|ENSDARG00000090696,1,22,18,22,0,1,1,23,5
ENSDART00000127597|ENSDARG00000015567,2,23,18,22,1,0,1,23,5
ENSDART00000127875|ENSDARG00000028071,1,23,18,23,0,0,0,23,5
ENSDART00000129554|ENSDARG00000006010,1,23,21,26,0,0,0,26,5
ENSDART00000131830|ENSDARG00000058603,1,22,19,23,0,1,1,24,5
ENSDART00000137844|ENSDARG00000060980,1,23,20,25,0,0,0,25,5
ENSDART00000138484|ENSDARG00000091972,1,22,18,22,0,1,1,23,5
ENSDART00000139669|ENSDARG00000030775,1,23,18,23,0,0,0,23,5
ENSDART00000142389|ENSDARG00000045758,1,22,18,22,0,1,1,23,5
ENSDART00000142867|ENSDARG00000091972,1,22,18,22,0,1,1,23,5
ENSDART00000145366|ENSDARG00000075362,1,23,19,23,0,0,0,23,4
ENSDART00000146633|ENSDARG00000077428,1,23,18,23,0,0,0,23,5
ENSDART00000147473|ENSDARG00000002600,1,22,18,22,0,1,1,23,5
ENSDART00000148460|ENSDARG00000022309,1,22,18,22,0,1,1,23,5
ENSDART00000151248|ENSDARG00000019601,2,22,18,21,1,1,2,23,5
ENSDART00000159061|ENSDARG00000097772,1,23,19,24,0,0,0,24,5
ENSDART00000159412|ENSDARG00000102742,1,22,19,23,0,1,1,24,5
ENSDART00000168548|ENSDARG00000101687,1,23,18,23,0,0,0,23,5
ENSDART00000172927|ENSDARG00000056119,1,23,23,23,0,0,0,23,0
ENSDART00000176316|ENSDARG00000058603,1,22,19,23,0,1,1,24,5
ENSDART00000178684|ENSDARG00000078135,1,23,19,24,0,0,0,24,5
ENSDART00000179859|ENSDARG00000039266,1,23,19,24,0,0,0,24,5
ENSDART00000180541|ENSDARG00000113896,2,23,19,23,1,0,1,24,5
ENSDART00000183731|ENSDARG00000079585,2,23,18,22,1,0,1,23,5
ENSDART00000185584|ENSDARG00000009401,1,23,18,23,0,0,0,23,5
ENSDART00000187817|ENSDARG00000079585,2,23,18,22,1,0,1,23,5
ENSDART00000188694|ENSDARG00000097772,1,23,19,24,0,0,0,24,5
ENSDART00000190932|ENSDARG00000097772,1,23,19,24,0,0,0,24,5
ENSDART00000191650|ENSDARG00000079585,2,23,18,22,1,0,1,23,5
