Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000042|ENSDARG00000033231,3,23,19,22,2,0,2,24,5
ENSDART00000000552|ENSDARG00000000529,3,23,18,21,2,0,2,23,5
ENSDART00000002453|ENSDARG00000010752,1,23,20,24,0,0,0,24,4
ENSDART00000002922|ENSDARG00000002385,3,23,18,21,2,0,2,23,5
ENSDART00000004338|ENSDARG00000010767,1,23,19,23,0,0,0,23,4
ENSDART00000004664|ENSDARG00000019137,2,23,18,22,1,0,1,23,5
ENSDART00000004742|ENSDARG00000020028,1,23,18,23,0,0,0,23,5
ENSDART00000005127|ENSDARG00000017242,1,23,18,23,0,0,0,23,5
ENSDART00000006043|ENSDARG00000007009,1,23,19,24,0,0,0,24,5
ENSDART00000008898|ENSDARG00000003200,1,22,18,22,0,1,1,23,5
ENSDART00000009768|ENSDARG00000021590,1,23,19,24,0,0,0,24,5
ENSDART00000010261|ENSDARG00000008502,1,22,18,22,0,1,1,23,5
ENSDART00000011724|ENSDARG00000017400,1,19,18,19,0,4,4,23,5
ENSDART00000012336|ENSDARG00000002909,1,22,18,22,0,1,1,23,5
ENSDART00000012450|ENSDARG00000056184,1,23,19,24,0,0,0,24,5
ENSDART00000015159|ENSDARG00000020845,1,22,19,23,0,1,1,24,5
ENSDART00000016014|ENSDARG00000008829,1,23,21,26,0,0,0,26,5
ENSDART00000017427|ENSDARG00000011247,1,23,19,24,0,0,0,24,5
ENSDART00000017854|ENSDARG00000020493,1,23,18,23,0,0,0,23,5
ENSDART00000018062|ENSDARG00000019772,2,23,19,23,1,0,1,24,5
ENSDART00000018401|ENSDARG00000011515,2,23,18,22,1,0,1,23,5
ENSDART00000018741|ENSDARG00000013802,1,23,20,25,0,0,0,25,5
ENSDART00000019450|ENSDARG00000018840,1,23,18,23,0,0,0,23,5
ENSDART00000019555|ENSDARG00000015515,1,23,18,23,0,0,0,23,5
ENSDART00000020259|ENSDARG00000013784,1,23,18,23,0,0,0,23,5
ENSDART00000020625|ENSDARG00000006924,1,23,19,24,0,0,0,24,5
ENSDART00000022043|ENSDARG00000014003,1,23,18,23,0,0,0,23,5
ENSDART00000022724|ENSDARG00000017612,1,23,19,24,0,0,0,24,5
ENSDART00000023105|ENSDARG00000008662,1,23,18,23,0,0,0,23,5
ENSDART00000024967|ENSDARG00000006677,3,23,18,21,2,0,2,23,5
ENSDART00000026213|ENSDARG00000026630,1,22,18,22,0,1,1,23,5
ENSDART00000026712|ENSDARG00000017676,2,23,19,22,1,0,1,23,4
ENSDART00000027466|ENSDARG00000017431,2,23,19,23,1,0,1,24,5
ENSDART00000028542|ENSDARG00000027851,3,23,19,22,2,0,2,24,5
ENSDART00000029974|ENSDARG00000022560,1,22,18,22,0,1,1,23,5
ENSDART00000030229|ENSDARG00000022631,1,22,19,22,0,1,1,23,4
