Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000006538|ENSDARG00000030703,1,23,18,23,0,0,0,23,5
ENSDART00000007972|ENSDARG00000012823,1,23,18,23,0,0,0,23,5
ENSDART00000008959|ENSDARG00000021097,3,23,18,21,2,0,2,23,5
ENSDART00000011519|ENSDARG00000041205,1,23,18,23,0,0,0,23,5
ENSDART00000014465|ENSDARG00000062972,1,23,19,24,0,0,0,24,5
ENSDART00000016135|ENSDARG00000019810,2,23,20,24,1,0,1,25,5
ENSDART00000018817|ENSDARG00000010442,1,23,19,23,0,0,0,23,4
ENSDART00000019976|ENSDARG00000021046,3,23,19,22,2,0,2,24,5
ENSDART00000021976|ENSDARG00000007708,1,23,20,24,0,0,0,24,4
ENSDART00000022909|ENSDARG00000004306,1,23,19,24,0,0,0,24,5
ENSDART00000023470|ENSDARG00000030237,1,23,18,23,0,0,0,23,5
ENSDART00000027718|ENSDARG00000016260,2,23,18,22,1,0,1,23,5
ENSDART00000029063|ENSDARG00000024139,1,22,18,22,0,1,1,23,5
ENSDART00000030547|ENSDARG00000023542,2,23,19,23,1,0,1,24,5
ENSDART00000036513|ENSDARG00000016200,1,23,18,23,0,0,0,23,5
ENSDART00000036926|ENSDARG00000004305,1,22,19,23,0,1,1,24,5
ENSDART00000038942|ENSDARG00000028431,1,23,18,23,0,0,0,23,5
ENSDART00000039868|ENSDARG00000014770,1,23,19,23,0,0,0,23,4
ENSDART00000040456|ENSDARG00000016464,2,22,18,21,1,1,2,23,5
ENSDART00000041936|ENSDARG00000033684,1,23,18,23,0,0,0,23,5
ENSDART00000042273|ENSDARG00000030095,1,23,19,24,0,0,0,24,5
ENSDART00000044786|ENSDARG00000032584,1,23,19,24,0,0,0,24,5
ENSDART00000050871|ENSDARG00000035132,1,23,18,23,0,0,0,23,5
ENSDART00000051565|ENSDARG00000035569,1,23,18,23,0,0,0,23,5
ENSDART00000052803|ENSDARG00000088130,1,22,18,22,0,1,1,23,5
ENSDART00000054388|ENSDARG00000000606,2,23,19,23,1,0,1,24,5
ENSDART00000056105|ENSDARG00000019316,1,23,18,23,0,0,0,23,5
ENSDART00000059376|ENSDARG00000040571,1,23,20,25,0,0,0,25,5
ENSDART00000059533|ENSDARG00000040657,1,23,19,23,0,0,0,23,4
ENSDART00000061117|ENSDARG00000041703,1,23,19,24,0,0,0,24,5
ENSDART00000061525|ENSDARG00000029766,1,23,19,24,0,0,0,24,5
ENSDART00000064668|ENSDARG00000044056,1,23,18,23,0,0,0,23,5
ENSDART00000073827|ENSDARG00000052063,1,23,18,23,0,0,0,23,5
ENSDART00000074854|ENSDARG00000052917,1,23,18,23,0,0,0,23,5
ENSDART00000077938|ENSDARG00000055561,1,23,18,23,0,0,0,23,5
ENSDART00000078385|ENSDARG00000004517,1,23,18,23,0,0,0,23,5
ENSDART00000079173|ENSDARG00000070961,3,23,18,21,2,0,2,23,5
ENSDART00000082896|ENSDARG00000059558,1,23,19,24,0,0,0,24,5
ENSDART00000083539|ENSDARG00000079716,1,22,18,22,0,1,1,23,5
ENSDART00000084378|ENSDARG00000060106,2,23,18,22,1,0,1,23,5
ENSDART00000085786|ENSDARG00000060695,5,23,19,19,4,0,4,23,4
ENSDART00000090102|ENSDARG00000062362,1,23,18,23,0,0,0,23,5
ENSDART00000091828|ENSDARG00000063068,1,23,20,25,0,0,0,25,5
ENSDART00000091932|ENSDARG00000063126,1,23,19,24,0,0,0,24,5
ENSDART00000099439|ENSDARG00000008575,1,22,18,22,0,1,1,23,5
ENSDART00000104268|ENSDARG00000057255,1,23,18,23,0,0,0,23,5
ENSDART00000104616|ENSDARG00000070961,3,23,18,21,2,0,2,23,5
ENSDART00000105753|ENSDARG00000071493,2,23,18,22,1,0,1,23,5
ENSDART00000110411|ENSDARG00000079397,2,23,18,22,1,0,1,23,5
ENSDART00000110606|ENSDARG00000078929,1,23,18,23,0,0,0,23,5
ENSDART00000111091|ENSDARG00000077474,1,23,19,23,0,0,0,23,4
ENSDART00000111682|ENSDARG00000070839,1,23,19,24,0,0,0,24,5
ENSDART00000112483|ENSDARG00000078882,1,23,20,24,0,0,0,24,4
ENSDART00000112782|ENSDARG00000078227,1,23,19,23,0,0,0,23,4
ENSDART00000112854|ENSDARG00000090183,1,23,20,25,0,0,0,25,5
ENSDART00000113219|ENSDARG00000079688,1,23,18,23,0,0,0,23,5
ENSDART00000114262|ENSDARG00000016464,2,22,18,21,1,1,2,23,5
ENSDART00000114423|ENSDARG00000079291,1,22,21,25,0,1,1,26,5
ENSDART00000114996|ENSDARG00000077440,1,22,19,23,0,1,1,24,5
ENSDART00000115182|ENSDARG00000016212,1,23,19,24,0,0,0,24,5
ENSDART00000115386|ENSDARG00000075970,1,23,18,23,0,0,0,23,5
ENSDART00000121708|ENSDARG00000076170,2,23,19,23,1,0,1,24,5
ENSDART00000122199|ENSDARG00000044345,1,23,18,23,0,0,0,23,5
ENSDART00000124267|ENSDARG00000086317,1,23,21,25,0,0,0,25,4
ENSDART00000124716|ENSDARG00000089355,1,23,19,24,0,0,0,24,5
ENSDART00000124947|ENSDARG00000070839,1,23,19,24,0,0,0,24,5
ENSDART00000125133|ENSDARG00000034693,1,23,19,23,0,0,0,23,4
ENSDART00000125162|ENSDARG00000091813,2,23,18,22,1,0,1,23,5
ENSDART00000125174|ENSDARG00000029766,1,23,19,24,0,0,0,24,5
ENSDART00000125688|ENSDARG00000091633,2,23,18,22,1,0,1,23,5
ENSDART00000127075|ENSDARG00000097491,1,22,18,22,0,1,1,23,5
ENSDART00000127508|ENSDARG00000032584,1,23,19,24,0,0,0,24,5
ENSDART00000129134|ENSDARG00000010583,2,23,19,23,1,0,1,24,5
ENSDART00000129834|ENSDARG00000086222,1,23,18,23,0,0,0,23,5
ENSDART00000129965|ENSDARG00000091595,1,23,20,25,0,0,0,25,5
ENSDART00000131516|ENSDARG00000076544,1,23,18,23,0,0,0,23,5
ENSDART00000131940|ENSDARG00000088130,1,22,18,22,0,1,1,23,5
ENSDART00000132123|ENSDARG00000095022,1,21,19,22,0,2,2,24,5
ENSDART00000132877|ENSDARG00000035080,1,23,18,23,0,0,0,23,5
ENSDART00000133701|ENSDARG00000045944,1,23,18,23,0,0,0,23,5
ENSDART00000134026|ENSDARG00000037871,1,23,18,23,0,0,0,23,5
ENSDART00000134137|ENSDARG00000096613,2,23,18,22,1,0,1,23,5
ENSDART00000134667|ENSDARG00000091918,1,23,18,23,0,0,0,23,5
ENSDART00000135860|ENSDARG00000073918,1,23,18,23,0,0,0,23,5
ENSDART00000136993|ENSDARG00000091888,1,23,18,23,0,0,0,23,5
ENSDART00000137309|ENSDARG00000079257,1,23,18,23,0,0,0,23,5
ENSDART00000138050|ENSDARG00000094896,1,22,19,23,0,1,1,24,5
ENSDART00000138123|ENSDARG00000062362,1,23,18,23,0,0,0,23,5
ENSDART00000138174|ENSDARG00000089885,2,23,18,22,1,0,1,23,5
ENSDART00000138782|ENSDARG00000079716,1,22,18,22,0,1,1,23,5
ENSDART00000138830|ENSDARG00000041205,1,23,18,23,0,0,0,23,5
ENSDART00000138898|ENSDARG00000035132,1,23,18,23,0,0,0,23,5
ENSDART00000139215|ENSDARG00000074435,1,23,18,23,0,0,0,23,5
ENSDART00000139421|ENSDARG00000070839,1,23,19,24,0,0,0,24,5
ENSDART00000140032|ENSDARG00000091888,1,23,18,23,0,0,0,23,5
ENSDART00000141317|ENSDARG00000000606,2,23,19,23,1,0,1,24,5
ENSDART00000141361|ENSDARG00000041724,1,23,18,23,0,0,0,23,5
ENSDART00000141903|ENSDARG00000057255,1,23,18,23,0,0,0,23,5
ENSDART00000142328|ENSDARG00000079291,1,22,21,25,0,1,1,26,5
ENSDART00000142465|ENSDARG00000074635,1,23,19,23,0,0,0,23,4
ENSDART00000142577|ENSDARG00000074356,1,23,18,23,0,0,0,23,5
ENSDART00000143135|ENSDARG00000037871,1,23,18,23,0,0,0,23,5
ENSDART00000146094|ENSDARG00000043133,1,21,18,21,0,2,2,23,5
ENSDART00000146335|ENSDARG00000069334,1,22,18,22,0,1,1,23,5
ENSDART00000146423|ENSDARG00000015252,2,23,19,22,1,0,1,23,4
ENSDART00000146449|ENSDARG00000019316,1,23,18,23,0,0,0,23,5
ENSDART00000146454|ENSDARG00000054510,1,23,19,24,0,0,0,24,5
ENSDART00000147019|ENSDARG00000079784,1,23,18,23,0,0,0,23,5
ENSDART00000148039|ENSDARG00000061101,2,23,19,23,1,0,1,24,5
ENSDART00000148311|ENSDARG00000040571,1,23,20,25,0,0,0,25,5
ENSDART00000148403|ENSDARG00000044056,1,23,18,23,0,0,0,23,5
ENSDART00000148520|ENSDARG00000063068,1,23,20,25,0,0,0,25,5
ENSDART00000148531|ENSDARG00000014465,1,23,18,23,0,0,0,23,5
ENSDART00000149680|ENSDARG00000005800,2,23,18,22,1,0,1,23,5
ENSDART00000149873|ENSDARG00000044056,1,23,18,23,0,0,0,23,5
ENSDART00000149979|ENSDARG00000059558,1,23,19,24,0,0,0,24,5
ENSDART00000153306|ENSDARG00000087084,1,23,19,24,0,0,0,24,5
ENSDART00000154719|ENSDARG00000062972,1,23,19,24,0,0,0,24,5
ENSDART00000155032|ENSDARG00000097284,1,23,18,23,0,0,0,23,5
ENSDART00000155097|ENSDARG00000007912,1,23,18,23,0,0,0,23,5
ENSDART00000155288|ENSDARG00000097013,1,23,19,24,0,0,0,24,5
ENSDART00000155714|ENSDARG00000030750,1,23,18,23,0,0,0,23,5
ENSDART00000155988|ENSDARG00000097992,2,23,18,22,1,0,1,23,5
