Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003210|ENSDARG00000020237,2,22,18,21,1,1,2,23,5
ENSDART00000005127|ENSDARG00000017242,1,23,19,24,0,0,0,24,5
ENSDART00000005829|ENSDARG00000055108,1,23,19,24,0,0,0,24,5
ENSDART00000016960|ENSDARG00000020656,1,23,19,24,0,0,0,24,5
ENSDART00000019350|ENSDARG00000033965,1,23,19,24,0,0,0,24,5
ENSDART00000020096|ENSDARG00000056633,1,23,19,24,0,0,0,24,5
ENSDART00000021559|ENSDARG00000008660,2,23,18,22,1,0,1,23,5
ENSDART00000024104|ENSDARG00000006837,1,23,19,24,0,0,0,24,5
ENSDART00000027013|ENSDARG00000004586,1,23,19,24,0,0,0,24,5
ENSDART00000038696|ENSDARG00000031506,1,22,18,22,0,1,1,23,5
ENSDART00000040769|ENSDARG00000033172,1,23,19,24,0,0,0,24,5
ENSDART00000047055|ENSDARG00000029596,1,22,18,22,0,1,1,23,5
ENSDART00000053804|ENSDARG00000037017,1,23,18,23,0,0,0,23,5
ENSDART00000055071|ENSDARG00000037794,1,23,18,23,0,0,0,23,5
ENSDART00000055913|ENSDARG00000068996,2,23,22,22,1,0,1,23,1
ENSDART00000059732|ENSDARG00000040764,1,23,18,23,0,0,0,23,5
ENSDART00000066924|ENSDARG00000045510,1,21,18,21,0,2,2,23,5
ENSDART00000066925|ENSDARG00000045510,1,21,18,21,0,2,2,23,5
ENSDART00000067446|ENSDARG00000018149,1,23,19,24,0,0,0,24,5
ENSDART00000073398|ENSDARG00000051730,1,23,19,24,0,0,0,24,5
ENSDART00000073457|ENSDARG00000114405,1,23,23,23,0,0,0,23,0
ENSDART00000074506|ENSDARG00000052615,1,23,18,23,0,0,0,23,5
ENSDART00000075100|ENSDARG00000053129,1,21,18,21,0,2,2,23,5
ENSDART00000075184|ENSDARG00000071031,2,22,18,21,1,1,2,23,5
ENSDART00000081170|ENSDARG00000078459,2,22,18,21,1,1,2,23,5
ENSDART00000082060|ENSDARG00000078145,1,22,18,22,0,1,1,23,5
ENSDART00000083350|ENSDARG00000002816,1,23,18,23,0,0,0,23,5
ENSDART00000083777|ENSDARG00000059888,1,22,19,23,0,1,1,24,5
ENSDART00000083890|ENSDARG00000059925,2,23,18,22,1,0,1,23,5
ENSDART00000084771|ENSDARG00000060280,1,23,18,23,0,0,0,23,5
ENSDART00000089836|ENSDARG00000062268,1,23,18,23,0,0,0,23,5
ENSDART00000090907|ENSDARG00000062696,1,23,19,24,0,0,0,24,5
ENSDART00000091828|ENSDARG00000063068,1,22,18,22,0,1,1,23,5
ENSDART00000091852|ENSDARG00000063075,1,23,18,23,0,0,0,23,5
ENSDART00000100073|ENSDARG00000063570,1,23,18,23,0,0,0,23,5
ENSDART00000103566|ENSDARG00000070511,1,23,18,23,0,0,0,23,5
ENSDART00000103746|ENSDARG00000070573,1,23,18,23,0,0,0,23,5
ENSDART00000103882|ENSDARG00000070620,1,23,18,23,0,0,0,23,5
ENSDART00000104323|ENSDARG00000070832,1,23,18,23,0,0,0,23,5
ENSDART00000104353|ENSDARG00000007788,1,23,19,24,0,0,0,24,5
ENSDART00000104536|ENSDARG00000079027,1,22,18,22,0,1,1,23,5
ENSDART00000104613|ENSDARG00000070958,1,23,18,23,0,0,0,23,5
ENSDART00000104623|ENSDARG00000070964,1,23,18,23,0,0,0,23,5
ENSDART00000108540|ENSDARG00000077523,1,22,18,22,0,1,1,23,5
ENSDART00000109316|ENSDARG00000075482,1,23,23,23,0,0,0,23,0
ENSDART00000109751|ENSDARG00000089039,1,23,23,23,0,0,0,23,0
ENSDART00000109785|ENSDARG00000079326,1,23,19,23,0,0,0,23,4
ENSDART00000110248|ENSDARG00000077828,1,23,18,23,0,0,0,23,5
ENSDART00000111053|ENSDARG00000100259,1,23,22,23,0,0,0,23,1
ENSDART00000113531|ENSDARG00000076867,1,22,19,23,0,1,1,24,5
ENSDART00000114598|ENSDARG00000078941,1,23,23,23,0,0,0,23,0
ENSDART00000114927|ENSDARG00000074726,1,23,20,25,0,0,0,25,5
ENSDART00000115343|ENSDARG00000079453,2,23,18,22,1,0,1,23,5
ENSDART00000121821|ENSDARG00000045401,1,22,18,22,0,1,1,23,5
ENSDART00000121847|ENSDARG00000044820,1,23,19,24,0,0,0,24,5
ENSDART00000123845|ENSDARG00000062561,1,23,19,24,0,0,0,24,5
ENSDART00000126299|ENSDARG00000056122,1,21,18,21,0,2,2,23,5
ENSDART00000126384|ENSDARG00000037017,1,23,18,23,0,0,0,23,5
ENSDART00000126590|ENSDARG00000091728,1,23,23,23,0,0,0,23,0
ENSDART00000128017|ENSDARG00000115938,1,23,22,23,0,0,0,23,1
ENSDART00000128068|ENSDARG00000004586,1,23,19,24,0,0,0,24,5
