Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000192|ENSDARG00000000183,1,23,18,23,0,0,0,23,5
ENSDART00000001159|ENSDARG00000004115,2,23,19,23,1,0,1,24,5
ENSDART00000005585|ENSDARG00000105674,1,23,18,23,0,0,0,23,5
ENSDART00000006908|ENSDARG00000045070,1,23,18,23,0,0,0,23,5
ENSDART00000007797|ENSDARG00000007180,1,23,18,23,0,0,0,23,5
ENSDART00000010129|ENSDARG00000013950,2,23,18,22,1,0,1,23,5
ENSDART00000011715|ENSDARG00000074572,1,23,18,23,0,0,0,23,5
ENSDART00000012445|ENSDARG00000037813,1,23,19,24,0,0,0,24,5
ENSDART00000013376|ENSDARG00000012192,1,23,19,24,0,0,0,24,5
ENSDART00000013525|ENSDARG00000019345,1,23,18,23,0,0,0,23,5
ENSDART00000015833|ENSDARG00000005780,1,23,18,23,0,0,0,23,5
ENSDART00000018235|ENSDARG00000040352,1,23,18,23,0,0,0,23,5
ENSDART00000018654|ENSDARG00000004218,1,23,18,23,0,0,0,23,5
ENSDART00000020686|ENSDARG00000079310,1,23,19,24,0,0,0,24,5
ENSDART00000023463|ENSDARG00000013082,1,23,18,23,0,0,0,23,5
ENSDART00000023977|ENSDARG00000009745,1,22,18,22,0,1,1,23,5
ENSDART00000025940|ENSDARG00000013078,1,23,19,24,0,0,0,24,5
ENSDART00000026195|ENSDARG00000009209,1,23,19,24,0,0,0,24,5
ENSDART00000026213|ENSDARG00000026630,1,23,18,23,0,0,0,23,5
ENSDART00000027214|ENSDARG00000010572,1,23,19,24,0,0,0,24,5
ENSDART00000028247|ENSDARG00000021569,1,23,19,24,0,0,0,24,5
ENSDART00000028623|ENSDARG00000025071,1,23,18,23,0,0,0,23,5
ENSDART00000029262|ENSDARG00000027196,2,23,18,22,1,0,1,23,5
ENSDART00000029774|ENSDARG00000026387,1,23,19,24,0,0,0,24,5
ENSDART00000029824|ENSDARG00000039125,1,23,18,23,0,0,0,23,5
ENSDART00000033436|ENSDARG00000002991,1,22,18,22,0,1,1,23,5
ENSDART00000036273|ENSDARG00000070847,1,23,20,24,0,0,0,24,4
ENSDART00000040066|ENSDARG00000010070,1,23,21,25,0,0,0,25,4
ENSDART00000041094|ENSDARG00000062084,2,23,18,22,1,0,1,23,5
ENSDART00000041293|ENSDARG00000019345,1,23,18,23,0,0,0,23,5
ENSDART00000041721|ENSDARG00000031782,1,21,18,21,0,2,2,23,5
ENSDART00000042115|ENSDARG00000058699,1,23,19,23,0,0,0,23,4
ENSDART00000044599|ENSDARG00000019713,1,23,18,23,0,0,0,23,5
ENSDART00000046599|ENSDARG00000055973,1,23,18,23,0,0,0,23,5
ENSDART00000047515|ENSDARG00000032373,1,23,18,23,0,0,0,23,5
ENSDART00000048940|ENSDARG00000001909,1,23,19,24,0,0,0,24,5
ENSDART00000049226|ENSDARG00000014727,1,23,19,24,0,0,0,24,5
ENSDART00000052902|ENSDARG00000056346,1,23,20,25,0,0,0,25,5
ENSDART00000054651|ENSDARG00000037527,1,23,18,23,0,0,0,23,5
ENSDART00000056235|ENSDARG00000079310,1,23,19,24,0,0,0,24,5
ENSDART00000064140|ENSDARG00000043680,1,23,18,23,0,0,0,23,5
ENSDART00000064546|ENSDARG00000043963,1,21,20,22,0,2,2,24,4
ENSDART00000067560|ENSDARG00000014727,1,23,19,24,0,0,0,24,5
ENSDART00000074511|ENSDARG00000052618,1,23,19,23,0,0,0,23,4
ENSDART00000076479|ENSDARG00000054312,1,23,19,23,0,0,0,23,4
ENSDART00000077619|ENSDARG00000055279,2,23,20,24,1,0,1,25,5
ENSDART00000078734|ENSDARG00000056314,1,23,18,23,0,0,0,23,5
ENSDART00000079012|ENSDARG00000005274,1,23,20,25,0,0,0,25,5
ENSDART00000079559|ENSDARG00000056976,1,23,19,24,0,0,0,24,5
ENSDART00000079928|ENSDARG00000057303,1,23,18,23,0,0,0,23,5
ENSDART00000080704|ENSDARG00000109301,1,23,18,23,0,0,0,23,5
ENSDART00000080717|ENSDARG00000110751,1,23,18,23,0,0,0,23,5
ENSDART00000080807|ENSDARG00000058020,1,22,18,22,0,1,1,23,5
ENSDART00000082082|ENSDARG00000059070,1,23,19,24,0,0,0,24,5
ENSDART00000087194|ENSDARG00000019345,1,23,18,23,0,0,0,23,5
ENSDART00000087623|ENSDARG00000061432,1,22,18,22,0,1,1,23,5
ENSDART00000088351|ENSDARG00000078142,1,22,18,22,0,1,1,23,5
ENSDART00000088484|ENSDARG00000061764,2,23,18,22,1,0,1,23,5
ENSDART00000090191|ENSDARG00000062385,1,23,19,24,0,0,0,24,5
ENSDART00000091463|ENSDARG00000062904,1,23,18,23,0,0,0,23,5
ENSDART00000091662|ENSDARG00000001754,1,23,18,23,0,0,0,23,5
ENSDART00000092270|ENSDARG00000063254,1,23,18,23,0,0,0,23,5
ENSDART00000092942|ENSDARG00000063539,1,23,19,24,0,0,0,24,5
ENSDART00000092975|ENSDARG00000063573,1,23,18,23,0,0,0,23,5
ENSDART00000098942|ENSDARG00000052164,1,23,20,24,0,0,0,24,4
ENSDART00000099094|ENSDARG00000098492,1,23,21,26,0,0,0,26,5
ENSDART00000099701|ENSDARG00000041951,1,23,18,23,0,0,0,23,5
ENSDART00000101701|ENSDARG00000076846,1,23,18,23,0,0,0,23,5
ENSDART00000102011|ENSDARG00000074572,1,23,18,23,0,0,0,23,5
ENSDART00000102522|ENSDARG00000037309,1,23,18,23,0,0,0,23,5
ENSDART00000103131|ENSDARG00000070337,1,23,19,24,0,0,0,24,5
ENSDART00000105721|ENSDARG00000071478,1,23,18,23,0,0,0,23,5
ENSDART00000106244|ENSDARG00000078638,1,22,18,22,0,1,1,23,5
ENSDART00000106252|ENSDARG00000095281,1,22,18,22,0,1,1,23,5
ENSDART00000108535|ENSDARG00000076127,2,23,18,22,1,0,1,23,5
ENSDART00000108729|ENSDARG00000074033,1,23,18,23,0,0,0,23,5
ENSDART00000109060|ENSDARG00000079269,1,23,18,23,0,0,0,23,5
ENSDART00000111512|ENSDARG00000074846,1,23,19,24,0,0,0,24,5
ENSDART00000112457|ENSDARG00000078647,1,23,20,25,0,0,0,25,5
ENSDART00000112856|ENSDARG00000078362,1,23,19,24,0,0,0,24,5
ENSDART00000113345|ENSDARG00000076805,2,23,18,22,1,0,1,23,5
ENSDART00000113521|ENSDARG00000074670,1,23,18,23,0,0,0,23,5
ENSDART00000113764|ENSDARG00000077176,1,23,19,24,0,0,0,24,5
ENSDART00000113910|ENSDARG00000075188,1,22,19,23,0,1,1,24,5
ENSDART00000114423|ENSDARG00000079291,1,23,19,24,0,0,0,24,5
ENSDART00000121585|ENSDARG00000002991,1,22,18,22,0,1,1,23,5
ENSDART00000122424|ENSDARG00000101176,2,23,19,23,1,0,1,24,5
ENSDART00000122945|ENSDARG00000001754,1,23,18,23,0,0,0,23,5
ENSDART00000123139|ENSDARG00000025071,1,23,18,23,0,0,0,23,5
ENSDART00000123144|ENSDARG00000090524,1,22,18,22,0,1,1,23,5
ENSDART00000123244|ENSDARG00000097231,2,23,19,23,1,0,1,24,5
ENSDART00000124083|ENSDARG00000087657,1,23,18,23,0,0,0,23,5
ENSDART00000124215|ENSDARG00000005679,2,23,18,22,1,0,1,23,5
