Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002094|ENSDARG00000011326,2,23,20,24,1,0,1,25,5
ENSDART00000007522|ENSDARG00000012896,2,23,18,22,1,0,1,23,5
ENSDART00000008306|ENSDARG00000023040,2,23,18,22,1,0,1,23,5
ENSDART00000008326|ENSDARG00000016856,1,23,23,23,0,0,0,23,0
ENSDART00000008421|ENSDARG00000004874,1,22,18,22,0,1,1,23,5
ENSDART00000009081|ENSDARG00000019113,2,23,19,23,1,0,1,24,5
ENSDART00000012120|ENSDARG00000004094,1,23,19,24,0,0,0,24,5
ENSDART00000012807|ENSDARG00000040290,1,23,22,23,0,0,0,23,1
ENSDART00000016121|ENSDARG00000039502,1,23,18,23,0,0,0,23,5
ENSDART00000016386|ENSDARG00000020084,1,23,18,23,0,0,0,23,5
ENSDART00000019353|ENSDARG00000032496,1,23,22,23,0,0,0,23,1
ENSDART00000019765|ENSDARG00000020735,1,22,18,22,0,1,1,23,5
ENSDART00000019843|ENSDARG00000009161,1,23,19,24,0,0,0,24,5
ENSDART00000022242|ENSDARG00000034270,1,23,18,23,0,0,0,23,5
ENSDART00000023981|ENSDARG00000056019,1,22,18,22,0,1,1,23,5
ENSDART00000025635|ENSDARG00000013708,2,22,18,21,1,1,2,23,5
ENSDART00000027214|ENSDARG00000010572,1,23,21,26,0,0,0,26,5
ENSDART00000031992|ENSDARG00000021521,1,23,18,23,0,0,0,23,5
ENSDART00000033361|ENSDARG00000007678,1,23,18,23,0,0,0,23,5
ENSDART00000033394|ENSDARG00000028000,1,23,20,25,0,0,0,25,5
ENSDART00000036631|ENSDARG00000023062,2,23,19,23,1,0,1,24,5
ENSDART00000037904|ENSDARG00000026611,1,23,19,24,0,0,0,24,5
ENSDART00000045038|ENSDARG00000020131,1,23,18,23,0,0,0,23,5
ENSDART00000047191|ENSDARG00000029955,1,21,18,21,0,2,2,23,5
ENSDART00000051491|ENSDARG00000035521,1,22,19,23,0,1,1,24,5
ENSDART00000052726|ENSDARG00000016724,2,22,18,21,1,1,2,23,5
ENSDART00000054620|ENSDARG00000037507,1,23,20,25,0,0,0,25,5
ENSDART00000054674|ENSDARG00000037545,1,23,18,23,0,0,0,23,5
ENSDART00000057022|ENSDARG00000039052,2,23,18,22,1,0,1,23,5
ENSDART00000058890|ENSDARG00000040255,1,23,18,23,0,0,0,23,5
ENSDART00000058959|ENSDARG00000097789,1,23,22,23,0,0,0,23,1
ENSDART00000060695|ENSDARG00000041402,1,23,18,23,0,0,0,23,5
ENSDART00000061101|ENSDARG00000006094,1,23,19,24,0,0,0,24,5
ENSDART00000065853|ENSDARG00000044803,2,23,18,22,1,0,1,23,5
ENSDART00000066973|ENSDARG00000029524,2,23,19,22,1,0,1,23,4
ENSDART00000066975|ENSDARG00000029524,2,23,19,22,1,0,1,23,4
ENSDART00000073953|ENSDARG00000052155,1,23,19,23,0,0,0,23,4
ENSDART00000074506|ENSDARG00000052615,2,23,19,22,1,0,1,23,4
ENSDART00000077418|ENSDARG00000055120,1,23,18,23,0,0,0,23,5
ENSDART00000077545|ENSDARG00000055226,1,23,18,23,0,0,0,23,5
ENSDART00000078156|ENSDARG00000055760,2,23,18,22,1,0,1,23,5
ENSDART00000079212|ENSDARG00000056695,1,23,18,23,0,0,0,23,5
ENSDART00000079292|ENSDARG00000056743,2,23,18,22,1,0,1,23,5
ENSDART00000081796|ENSDARG00000058848,1,23,19,24,0,0,0,24,5
