Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003181|ENSDARG00000044632,1,23,19,24,0,0,0,24,5
ENSDART00000006580|ENSDARG00000010794,2,23,19,22,1,0,1,23,4
ENSDART00000014897|ENSDARG00000045789,1,23,19,24,0,0,0,24,5
ENSDART00000016815|ENSDARG00000005670,1,23,19,23,0,0,0,23,4
ENSDART00000018862|ENSDARG00000009470,1,23,18,23,0,0,0,23,5
ENSDART00000021605|ENSDARG00000016739,2,23,18,22,1,0,1,23,5
ENSDART00000032342|ENSDARG00000026406,1,23,18,23,0,0,0,23,5
ENSDART00000048707|ENSDARG00000045789,1,23,19,24,0,0,0,24,5
ENSDART00000050534|ENSDARG00000029668,1,23,18,23,0,0,0,23,5
ENSDART00000056899|ENSDARG00000038980,1,23,19,24,0,0,0,24,5
ENSDART00000061786|ENSDARG00000054186,1,23,18,23,0,0,0,23,5
ENSDART00000063028|ENSDARG00000042934,1,22,19,23,0,1,1,24,5
ENSDART00000063483|ENSDARG00000043243,1,23,18,23,0,0,0,23,5
ENSDART00000074166|ENSDARG00000009470,1,23,18,23,0,0,0,23,5
ENSDART00000077089|ENSDARG00000054833,1,23,19,24,0,0,0,24,5
ENSDART00000084327|ENSDARG00000060089,1,23,19,24,0,0,0,24,5
ENSDART00000087652|ENSDARG00000075536,3,23,18,21,2,0,2,23,5
ENSDART00000088094|ENSDARG00000053668,1,23,18,23,0,0,0,23,5
ENSDART00000089601|ENSDARG00000062171,1,22,18,22,0,1,1,23,5
ENSDART00000092665|ENSDARG00000067607,2,23,18,22,1,0,1,23,5
ENSDART00000101577|ENSDARG00000030012,1,23,18,23,0,0,0,23,5
ENSDART00000102952|ENSDARG00000070256,1,23,18,23,0,0,0,23,5
ENSDART00000103513|ENSDARG00000075536,3,23,18,21,2,0,2,23,5
ENSDART00000105520|ENSDARG00000007081,1,23,21,26,0,0,0,26,5
ENSDART00000106100|ENSDARG00000071643,1,23,19,24,0,0,0,24,5
ENSDART00000109506|ENSDARG00000077307,1,23,20,24,0,0,0,24,4
ENSDART00000110495|ENSDARG00000079610,1,23,18,23,0,0,0,23,5
ENSDART00000114118|ENSDARG00000093851,1,23,18,23,0,0,0,23,5
ENSDART00000114313|ENSDARG00000078825,1,23,18,23,0,0,0,23,5
ENSDART00000114959|ENSDARG00000075960,1,23,21,26,0,0,0,26,5
ENSDART00000126198|ENSDARG00000030012,1,23,18,23,0,0,0,23,5
ENSDART00000129474|ENSDARG00000089444,1,23,20,25,0,0,0,25,5
ENSDART00000132366|ENSDARG00000069632,1,22,18,22,0,1,1,23,5
ENSDART00000133843|ENSDARG00000004227,1,22,18,22,0,1,1,23,5
ENSDART00000134533|ENSDARG00000060089,1,23,19,24,0,0,0,24,5
ENSDART00000134941|ENSDARG00000005993,1,23,18,23,0,0,0,23,5
ENSDART00000135556|ENSDARG00000075048,1,23,19,24,0,0,0,24,5
ENSDART00000138173|ENSDARG00000110426,1,23,18,23,0,0,0,23,5
ENSDART00000138415|ENSDARG00000012409,1,23,18,23,0,0,0,23,5
ENSDART00000138750|ENSDARG00000033706,1,23,18,23,0,0,0,23,5
ENSDART00000138879|ENSDARG00000070256,1,23,18,23,0,0,0,23,5
ENSDART00000138976|ENSDARG00000078825,1,23,18,23,0,0,0,23,5
ENSDART00000139805|ENSDARG00000013528,1,23,19,24,0,0,0,24,5
ENSDART00000141366|ENSDARG00000069855,1,23,18,23,0,0,0,23,5
ENSDART00000142000|ENSDARG00000012409,1,23,18,23,0,0,0,23,5
ENSDART00000142286|ENSDARG00000110426,1,23,18,23,0,0,0,23,5
ENSDART00000147544|ENSDARG00000069855,1,23,18,23,0,0,0,23,5
ENSDART00000148019|ENSDARG00000044632,1,23,19,24,0,0,0,24,5
ENSDART00000148193|ENSDARG00000091992,1,23,18,23,0,0,0,23,5
ENSDART00000151634|ENSDARG00000076847,1,23,18,23,0,0,0,23,5
ENSDART00000152567|ENSDARG00000074119,1,23,18,23,0,0,0,23,5
ENSDART00000152879|ENSDARG00000055223,1,23,18,23,0,0,0,23,5
ENSDART00000152902|ENSDARG00000078825,1,23,18,23,0,0,0,23,5
