Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004588|ENSDARG00000008329,2,23,20,24,1,0,1,25,5
ENSDART00000014831|ENSDARG00000011283,1,23,18,23,0,0,0,23,5
ENSDART00000038923|ENSDARG00000027234,1,23,19,24,0,0,0,24,5
ENSDART00000040265|ENSDARG00000029581,1,23,20,25,0,0,0,25,5
ENSDART00000052379|ENSDARG00000020053,1,23,18,23,0,0,0,23,5
ENSDART00000066290|ENSDARG00000009624,2,23,18,22,1,0,1,23,5
ENSDART00000075125|ENSDARG00000053135,2,23,18,22,1,0,1,23,5
ENSDART00000085253|ENSDARG00000060482,2,23,19,23,1,0,1,24,5
ENSDART00000087537|ENSDARG00000061398,1,22,18,22,0,1,1,23,5
ENSDART00000091182|ENSDARG00000070621,1,22,18,22,0,1,1,23,5
ENSDART00000091331|ENSDARG00000086746,1,21,19,22,0,2,2,24,5
ENSDART00000101269|ENSDARG00000032324,1,23,23,23,0,0,0,23,0
ENSDART00000101276|ENSDARG00000032324,1,23,23,23,0,0,0,23,0
ENSDART00000110943|ENSDARG00000027234,1,23,19,24,0,0,0,24,5
ENSDART00000112374|ENSDARG00000075515,1,23,18,23,0,0,0,23,5
ENSDART00000113162|ENSDARG00000076724,1,22,18,22,0,1,1,23,5
ENSDART00000113316|ENSDARG00000073686,1,23,19,24,0,0,0,24,5
ENSDART00000122070|ENSDARG00000090480,1,23,18,23,0,0,0,23,5
ENSDART00000122574|ENSDARG00000090468,1,22,18,22,0,1,1,23,5
ENSDART00000129357|ENSDARG00000091241,1,23,18,23,0,0,0,23,5
ENSDART00000130741|ENSDARG00000090338,1,23,18,23,0,0,0,23,5
ENSDART00000132878|ENSDARG00000032324,1,23,23,23,0,0,0,23,0
ENSDART00000135334|ENSDARG00000032324,1,23,23,23,0,0,0,23,0
ENSDART00000136125|ENSDARG00000078966,2,21,18,20,1,2,3,23,5
ENSDART00000142234|ENSDARG00000068958,2,22,18,21,1,1,2,23,5
ENSDART00000145571|ENSDARG00000061398,1,22,18,22,0,1,1,23,5
ENSDART00000147659|ENSDARG00000075515,1,23,18,23,0,0,0,23,5
ENSDART00000149618|ENSDARG00000060482,2,23,19,23,1,0,1,24,5
ENSDART00000154953|ENSDARG00000091241,1,23,18,23,0,0,0,23,5
ENSDART00000155827|ENSDARG00000096908,1,23,19,24,0,0,0,24,5
ENSDART00000155875|ENSDARG00000097015,1,22,19,23,0,1,1,24,5
ENSDART00000158232|ENSDARG00000103554,1,23,18,23,0,0,0,23,5
ENSDART00000161866|ENSDARG00000101675,1,23,18,23,0,0,0,23,5
ENSDART00000162139|ENSDARG00000103071,1,23,19,24,0,0,0,24,5
ENSDART00000166706|ENSDARG00000090480,1,23,18,23,0,0,0,23,5
ENSDART00000167914|ENSDARG00000102171,1,23,18,23,0,0,0,23,5
ENSDART00000168639|ENSDARG00000011583,1,23,19,23,0,0,0,23,4
ENSDART00000168930|ENSDARG00000103554,1,23,18,23,0,0,0,23,5
ENSDART00000173011|ENSDARG00000105434,1,23,19,24,0,0,0,24,5
ENSDART00000179114|ENSDARG00000105434,1,23,19,24,0,0,0,24,5
ENSDART00000179804|ENSDARG00000020771,2,23,18,22,1,0,1,23,5
ENSDART00000181082|ENSDARG00000114885,1,23,18,23,0,0,0,23,5
ENSDART00000184248|ENSDARG00000109259,1,23,19,23,0,0,0,23,4
ENSDART00000187556|ENSDARG00000114885,1,23,18,23,0,0,0,23,5
ENSDART00000188129|ENSDARG00000027234,1,23,19,24,0,0,0,24,5
ENSDART00000193876|ENSDARG00000027234,1,23,19,24,0,0,0,24,5
