Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002247|ENSDARG00000007812,1,23,18,23,0,0,0,23,5
ENSDART00000002507|ENSDARG00000020250,1,23,18,23,0,0,0,23,5
ENSDART00000003497|ENSDARG00000016263,1,23,23,23,0,0,0,23,0
ENSDART00000003940|ENSDARG00000020261,1,22,19,23,0,1,1,24,5
ENSDART00000009767|ENSDARG00000014303,1,23,19,24,0,0,0,24,5
ENSDART00000011303|ENSDARG00000017014,1,23,19,24,0,0,0,24,5
ENSDART00000011953|ENSDARG00000019063,2,23,18,22,1,0,1,23,5
ENSDART00000012336|ENSDARG00000002909,2,23,18,22,1,0,1,23,5
ENSDART00000013714|ENSDARG00000013477,1,23,19,24,0,0,0,24,5
ENSDART00000014572|ENSDARG00000045936,1,23,18,23,0,0,0,23,5
ENSDART00000015159|ENSDARG00000020845,2,23,18,22,1,0,1,23,5
ENSDART00000015923|ENSDARG00000005814,1,23,19,24,0,0,0,24,5
ENSDART00000016472|ENSDARG00000018260,1,23,19,24,0,0,0,24,5
ENSDART00000017376|ENSDARG00000032802,1,23,19,24,0,0,0,24,5
ENSDART00000021341|ENSDARG00000017162,1,23,18,23,0,0,0,23,5
ENSDART00000025535|ENSDARG00000013843,1,23,18,23,0,0,0,23,5
ENSDART00000028285|ENSDARG00000011042,1,23,19,24,0,0,0,24,5
ENSDART00000041036|ENSDARG00000031302,1,23,18,23,0,0,0,23,5
ENSDART00000041447|ENSDARG00000032802,1,23,19,24,0,0,0,24,5
ENSDART00000041529|ENSDARG00000029944,1,23,21,26,0,0,0,26,5
ENSDART00000043660|ENSDARG00000034823,2,23,19,23,1,0,1,24,5
ENSDART00000046268|ENSDARG00000033760,1,23,18,23,0,0,0,23,5
ENSDART00000048366|ENSDARG00000033950,1,23,18,23,0,0,0,23,5
ENSDART00000050041|ENSDARG00000031985,1,23,19,24,0,0,0,24,5
ENSDART00000052404|ENSDARG00000011851,1,23,20,25,0,0,0,25,5
ENSDART00000059354|ENSDARG00000040559,1,21,19,22,0,2,2,24,5
ENSDART00000062563|ENSDARG00000042652,2,23,19,23,1,0,1,24,5
ENSDART00000063147|ENSDARG00000032087,1,23,18,23,0,0,0,23,5
ENSDART00000064789|ENSDARG00000044125,1,22,18,22,0,1,1,23,5
ENSDART00000065385|ENSDARG00000044532,1,23,18,23,0,0,0,23,5
ENSDART00000067095|ENSDARG00000045626,1,23,18,23,0,0,0,23,5
ENSDART00000067147|ENSDARG00000045666,1,23,19,24,0,0,0,24,5
ENSDART00000067809|ENSDARG00000046124,2,23,18,22,1,0,1,23,5
ENSDART00000079806|ENSDARG00000031302,1,23,18,23,0,0,0,23,5
ENSDART00000080005|ENSDARG00000012942,1,21,19,22,0,2,2,24,5
ENSDART00000081544|ENSDARG00000045298,1,23,20,24,0,0,0,24,4
ENSDART00000084035|ENSDARG00000052894,1,23,18,23,0,0,0,23,5
ENSDART00000085039|ENSDARG00000060390,1,22,19,23,0,1,1,24,5
ENSDART00000086333|ENSDARG00000060925,1,23,19,24,0,0,0,24,5
ENSDART00000088100|ENSDARG00000061736,1,23,20,25,0,0,0,25,5
ENSDART00000092552|ENSDARG00000045006,1,23,20,25,0,0,0,25,5
ENSDART00000093166|ENSDARG00000063635,1,23,21,26,0,0,0,26,5
ENSDART00000093310|ENSDARG00000071375,1,23,18,23,0,0,0,23,5
ENSDART00000093312|ENSDARG00000071375,1,23,18,23,0,0,0,23,5
ENSDART00000098904|ENSDARG00000008454,2,23,19,23,1,0,1,24,5
ENSDART00000100039|ENSDARG00000069003,1,23,18,23,0,0,0,23,5
ENSDART00000101000|ENSDARG00000069409,1,23,20,25,0,0,0,25,5
ENSDART00000101658|ENSDARG00000076280,1,22,18,22,0,1,1,23,5
ENSDART00000101756|ENSDARG00000012942,1,21,19,22,0,2,2,24,5
ENSDART00000102232|ENSDARG00000069954,1,22,18,22,0,1,1,23,5
ENSDART00000103219|ENSDARG00000014395,1,23,19,23,0,0,0,23,4
ENSDART00000103388|ENSDARG00000070709,1,23,19,24,0,0,0,24,5
ENSDART00000104107|ENSDARG00000070714,1,23,19,24,0,0,0,24,5
ENSDART00000108950|ENSDARG00000078935,1,20,18,20,0,3,3,23,5
ENSDART00000109166|ENSDARG00000076934,1,23,20,25,0,0,0,25,5
ENSDART00000109288|ENSDARG00000078582,1,23,18,23,0,0,0,23,5
ENSDART00000110178|ENSDARG00000057468,1,23,18,23,0,0,0,23,5
ENSDART00000110544|ENSDARG00000079738,1,23,18,23,0,0,0,23,5
