Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000012091|ENSDARG00000014017,1,23,23,23,0,0,0,23,0
ENSDART00000015786|ENSDARG00000017058,1,23,19,24,0,0,0,24,5
ENSDART00000016230|ENSDARG00000019328,1,23,20,25,0,0,0,25,5
ENSDART00000021559|ENSDARG00000008660,3,23,18,21,2,0,2,23,5
ENSDART00000028607|ENSDARG00000017244,1,23,18,23,0,0,0,23,5
ENSDART00000033702|ENSDARG00000025679,2,23,18,22,1,0,1,23,5
ENSDART00000035761|ENSDARG00000018192,1,23,18,23,0,0,0,23,5
ENSDART00000036668|ENSDARG00000030537,2,23,19,23,1,0,1,24,5
ENSDART00000037973|ENSDARG00000028539,2,23,18,22,1,0,1,23,5
ENSDART00000041229|ENSDARG00000034650,2,23,18,22,1,0,1,23,5
ENSDART00000046066|ENSDARG00000052702,2,23,19,23,1,0,1,24,5
ENSDART00000046384|ENSDARG00000002830,1,23,18,23,0,0,0,23,5
ENSDART00000047471|ENSDARG00000030913,1,23,18,23,0,0,0,23,5
ENSDART00000049311|ENSDARG00000003269,2,23,18,22,1,0,1,23,5
ENSDART00000051807|ENSDARG00000057867,3,23,18,21,2,0,2,23,5
ENSDART00000056764|ENSDARG00000011941,2,23,18,22,1,0,1,23,5
ENSDART00000062216|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000062360|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000063347|ENSDARG00000043148,1,23,18,23,0,0,0,23,5
ENSDART00000064838|ENSDARG00000057867,3,23,18,21,2,0,2,23,5
ENSDART00000066973|ENSDARG00000029524,1,22,18,22,0,1,1,23,5
ENSDART00000066975|ENSDARG00000029524,1,22,18,22,0,1,1,23,5
ENSDART00000078625|ENSDARG00000056178,1,23,21,26,0,0,0,26,5
ENSDART00000079928|ENSDARG00000057303,1,23,20,25,0,0,0,25,5
ENSDART00000082422|ENSDARG00000059333,1,23,18,23,0,0,0,23,5
ENSDART00000086646|ENSDARG00000061049,2,23,19,23,1,0,1,24,5
ENSDART00000092705|ENSDARG00000033845,1,22,18,22,0,1,1,23,5
ENSDART00000100217|ENSDARG00000007219,1,23,19,24,0,0,0,24,5
ENSDART00000100417|ENSDARG00000045465,1,23,18,23,0,0,0,23,5
ENSDART00000104778|ENSDARG00000071036,1,23,18,23,0,0,0,23,5
ENSDART00000105099|ENSDARG00000052748,2,23,19,23,1,0,1,24,5
ENSDART00000108923|ENSDARG00000039225,1,23,18,23,0,0,0,23,5
ENSDART00000109587|ENSDARG00000077955,1,23,18,23,0,0,0,23,5
ENSDART00000110964|ENSDARG00000075892,1,23,19,24,0,0,0,24,5
ENSDART00000111345|ENSDARG00000077353,2,23,19,23,1,0,1,24,5
ENSDART00000111626|ENSDARG00000078802,1,23,18,23,0,0,0,23,5
ENSDART00000112131|ENSDARG00000079671,1,23,18,23,0,0,0,23,5
ENSDART00000113795|ENSDARG00000077982,1,23,19,24,0,0,0,24,5
ENSDART00000121476|ENSDARG00000016375,1,23,18,23,0,0,0,23,5
ENSDART00000123815|ENSDARG00000114589,2,23,18,22,1,0,1,23,5
ENSDART00000124160|ENSDARG00000014646,2,23,18,22,1,0,1,23,5
ENSDART00000125017|ENSDARG00000092881,1,23,18,23,0,0,0,23,5
ENSDART00000125555|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000126299|ENSDARG00000056122,1,23,18,23,0,0,0,23,5
ENSDART00000126840|ENSDARG00000079949,1,23,18,23,0,0,0,23,5
ENSDART00000127953|ENSDARG00000017058,1,23,19,24,0,0,0,24,5
ENSDART00000131693|ENSDARG00000043148,1,23,18,23,0,0,0,23,5
ENSDART00000132257|ENSDARG00000041998,1,23,18,23,0,0,0,23,5
ENSDART00000132843|ENSDARG00000036545,1,23,18,23,0,0,0,23,5
ENSDART00000133441|ENSDARG00000019501,2,23,18,22,1,0,1,23,5
ENSDART00000133740|ENSDARG00000007219,1,23,19,24,0,0,0,24,5
ENSDART00000134877|ENSDARG00000094764,1,23,18,23,0,0,0,23,5
ENSDART00000135130|ENSDARG00000077353,2,23,19,23,1,0,1,24,5
ENSDART00000136347|ENSDARG00000039263,1,23,19,24,0,0,0,24,5
ENSDART00000137092|ENSDARG00000092172,1,23,18,23,0,0,0,23,5
ENSDART00000138507|ENSDARG00000077631,1,23,18,23,0,0,0,23,5
ENSDART00000138895|ENSDARG00000033845,1,22,18,22,0,1,1,23,5
ENSDART00000140243|ENSDARG00000007219,1,23,19,24,0,0,0,24,5
ENSDART00000140661|ENSDARG00000092489,1,23,18,23,0,0,0,23,5
ENSDART00000141126|ENSDARG00000005343,1,23,19,24,0,0,0,24,5
ENSDART00000141988|ENSDARG00000034768,1,23,18,23,0,0,0,23,5
ENSDART00000142774|ENSDARG00000036104,1,23,18,23,0,0,0,23,5
ENSDART00000142918|ENSDARG00000075806,1,23,18,23,0,0,0,23,5
ENSDART00000142998|ENSDARG00000068468,1,23,18,23,0,0,0,23,5
ENSDART00000143574|ENSDARG00000033855,1,22,18,22,0,1,1,23,5
ENSDART00000143923|ENSDARG00000042530,1,23,18,23,0,0,0,23,5
ENSDART00000144903|ENSDARG00000039263,1,23,19,24,0,0,0,24,5
ENSDART00000147728|ENSDARG00000071036,1,23,18,23,0,0,0,23,5
ENSDART00000149460|ENSDARG00000077982,1,23,19,24,0,0,0,24,5
ENSDART00000150211|ENSDARG00000077982,1,23,19,24,0,0,0,24,5
ENSDART00000152651|ENSDARG00000030913,1,23,18,23,0,0,0,23,5
ENSDART00000152754|ENSDARG00000030913,1,23,18,23,0,0,0,23,5
ENSDART00000153619|ENSDARG00000090496,1,23,19,24,0,0,0,24,5
ENSDART00000155549|ENSDARG00000017244,1,23,18,23,0,0,0,23,5
ENSDART00000157940|ENSDARG00000103754,1,23,18,23,0,0,0,23,5
ENSDART00000158836|ENSDARG00000100973,1,23,18,23,0,0,0,23,5
ENSDART00000158935|ENSDARG00000103340,2,23,18,22,1,0,1,23,5
ENSDART00000160472|ENSDARG00000052702,2,23,19,23,1,0,1,24,5
ENSDART00000161179|ENSDARG00000104085,1,23,18,23,0,0,0,23,5
ENSDART00000164190|ENSDARG00000094526,1,23,19,24,0,0,0,24,5
ENSDART00000165313|ENSDARG00000071036,1,23,18,23,0,0,0,23,5
ENSDART00000165603|ENSDARG00000104034,1,23,19,24,0,0,0,24,5
ENSDART00000165824|ENSDARG00000099021,1,21,18,21,0,2,2,23,5
ENSDART00000165898|ENSDARG00000099524,1,23,18,23,0,0,0,23,5
ENSDART00000166920|ENSDARG00000096249,1,23,19,24,0,0,0,24,5
ENSDART00000170634|ENSDARG00000099021,1,21,18,21,0,2,2,23,5
ENSDART00000170710|ENSDARG00000100973,1,23,18,23,0,0,0,23,5
ENSDART00000172124|ENSDARG00000100973,1,23,18,23,0,0,0,23,5
ENSDART00000172328|ENSDARG00000017058,1,23,19,24,0,0,0,24,5
ENSDART00000172830|ENSDARG00000079949,1,23,18,23,0,0,0,23,5
ENSDART00000172848|ENSDARG00000003269,2,23,18,22,1,0,1,23,5
ENSDART00000173018|ENSDARG00000003269,2,23,18,22,1,0,1,23,5
ENSDART00000173092|ENSDARG00000099524,1,23,18,23,0,0,0,23,5
ENSDART00000174742|ENSDARG00000077323,1,22,18,22,0,1,1,23,5
ENSDART00000177679|ENSDARG00000090496,1,23,19,24,0,0,0,24,5
ENSDART00000177863|ENSDARG00000079949,1,23,18,23,0,0,0,23,5
ENSDART00000178123|ENSDARG00000108118,1,23,18,23,0,0,0,23,5
ENSDART00000179352|ENSDARG00000057303,1,23,20,25,0,0,0,25,5
ENSDART00000180100|ENSDARG00000019501,2,23,18,22,1,0,1,23,5
ENSDART00000180510|ENSDARG00000059333,1,23,18,23,0,0,0,23,5
ENSDART00000180697|ENSDARG00000092881,1,23,18,23,0,0,0,23,5
ENSDART00000180854|ENSDARG00000098290,1,23,18,23,0,0,0,23,5
ENSDART00000182975|ENSDARG00000002830,1,23,18,23,0,0,0,23,5
ENSDART00000183124|ENSDARG00000115428,1,23,20,25,0,0,0,25,5
ENSDART00000183363|ENSDARG00000114589,2,23,18,22,1,0,1,23,5
ENSDART00000183499|ENSDARG00000052139,1,23,18,23,0,0,0,23,5
ENSDART00000184994|ENSDARG00000114589,2,23,18,22,1,0,1,23,5
ENSDART00000185031|ENSDARG00000090496,1,23,19,24,0,0,0,24,5
ENSDART00000186226|ENSDARG00000109662,3,23,18,21,2,0,2,23,5
ENSDART00000186605|ENSDARG00000075892,1,23,19,24,0,0,0,24,5
ENSDART00000186880|ENSDARG00000079671,1,23,18,23,0,0,0,23,5
ENSDART00000188300|ENSDARG00000105113,2,23,20,23,1,0,1,24,4
ENSDART00000190116|ENSDARG00000098290,1,23,18,23,0,0,0,23,5
ENSDART00000190613|ENSDARG00000092881,1,23,18,23,0,0,0,23,5
ENSDART00000191127|ENSDARG00000059333,1,23,18,23,0,0,0,23,5
ENSDART00000191677|ENSDARG00000052148,1,23,19,24,0,0,0,24,5
ENSDART00000192085|ENSDARG00000039263,1,23,19,24,0,0,0,24,5
ENSDART00000194622|ENSDARG00000117422,1,23,18,23,0,0,0,23,5
ENSDART00000194768|ENSDARG00000117303,1,23,19,24,0,0,0,24,5
