Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002469|ENSDARG00000018989,1,22,19,23,0,1,1,24,5
ENSDART00000005004|ENSDARG00000052721,1,22,20,24,0,1,1,25,5
ENSDART00000009695|ENSDARG00000001634,2,23,19,23,1,0,1,24,5
ENSDART00000012919|ENSDARG00000021022,1,23,20,24,0,0,0,24,4
ENSDART00000016602|ENSDARG00000007561,2,23,18,22,1,0,1,23,5
ENSDART00000020808|ENSDARG00000017703,1,21,18,21,0,2,2,23,5
ENSDART00000025731|ENSDARG00000012435,1,22,18,22,0,1,1,23,5
ENSDART00000045232|ENSDARG00000028943,2,23,18,22,1,0,1,23,5
ENSDART00000052503|ENSDARG00000036158,1,23,20,25,0,0,0,25,5
ENSDART00000057370|ENSDARG00000067661,1,23,18,23,0,0,0,23,5
ENSDART00000063938|ENSDARG00000027497,1,23,19,24,0,0,0,24,5
ENSDART00000067583|ENSDARG00000045976,1,23,19,24,0,0,0,24,5
ENSDART00000074010|ENSDARG00000020976,1,23,18,23,0,0,0,23,5
ENSDART00000078916|ENSDARG00000074848,1,23,18,23,0,0,0,23,5
ENSDART00000079233|ENSDARG00000036304,1,23,19,23,0,0,0,23,4
ENSDART00000083427|ENSDARG00000057352,1,23,20,25,0,0,0,25,5
ENSDART00000084114|ENSDARG00000060016,2,23,19,23,1,0,1,24,5
ENSDART00000090401|ENSDARG00000062471,1,23,18,23,0,0,0,23,5
ENSDART00000102791|ENSDARG00000039066,1,23,18,23,0,0,0,23,5
ENSDART00000109678|ENSDARG00000075798,1,23,18,23,0,0,0,23,5
ENSDART00000109753|ENSDARG00000079161,1,23,18,23,0,0,0,23,5
ENSDART00000109954|ENSDARG00000017007,1,23,19,24,0,0,0,24,5
ENSDART00000110343|ENSDARG00000077193,1,22,19,23,0,1,1,24,5
ENSDART00000110511|ENSDARG00000076294,1,23,19,24,0,0,0,24,5
ENSDART00000111710|ENSDARG00000074129,1,23,18,23,0,0,0,23,5
ENSDART00000124480|ENSDARG00000089292,1,23,20,25,0,0,0,25,5
ENSDART00000124843|ENSDARG00000028943,2,23,18,22,1,0,1,23,5
ENSDART00000127184|ENSDARG00000079161,1,23,18,23,0,0,0,23,5
ENSDART00000129911|ENSDARG00000039066,1,23,18,23,0,0,0,23,5
ENSDART00000132248|ENSDARG00000040001,1,23,18,23,0,0,0,23,5
ENSDART00000132896|ENSDARG00000078468,1,23,19,24,0,0,0,24,5
ENSDART00000134054|ENSDARG00000093058,1,23,23,23,0,0,0,23,0
ENSDART00000136138|ENSDARG00000028222,1,23,18,23,0,0,0,23,5
ENSDART00000136406|ENSDARG00000052721,1,22,20,24,0,1,1,25,5
ENSDART00000137777|ENSDARG00000092662,1,23,19,23,0,0,0,23,4
ENSDART00000138183|ENSDARG00000000018,1,22,18,22,0,1,1,23,5
ENSDART00000139596|ENSDARG00000071823,1,23,18,23,0,0,0,23,5
ENSDART00000139728|ENSDARG00000092199,1,23,18,23,0,0,0,23,5
ENSDART00000140042|ENSDARG00000020621,2,23,18,22,1,0,1,23,5
ENSDART00000141546|ENSDARG00000041708,1,23,19,24,0,0,0,24,5
ENSDART00000142027|ENSDARG00000062152,1,23,18,23,0,0,0,23,5
ENSDART00000142056|ENSDARG00000079751,1,22,19,23,0,1,1,24,5
