Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000010918|ENSDARG00000016412,1,23,18,23,0,0,0,23,5
ENSDART00000011432|ENSDARG00000017569,1,23,20,25,0,0,0,25,5
ENSDART00000015393|ENSDARG00000011727,1,23,19,23,0,0,0,23,4
ENSDART00000027090|ENSDARG00000005941,1,23,18,23,0,0,0,23,5
ENSDART00000051556|ENSDARG00000079009,1,23,18,23,0,0,0,23,5
ENSDART00000055681|ENSDARG00000028663,1,23,18,23,0,0,0,23,5
ENSDART00000063396|ENSDARG00000043179,1,23,18,23,0,0,0,23,5
ENSDART00000078037|ENSDARG00000055652,2,22,19,22,1,1,2,24,5
ENSDART00000079732|ENSDARG00000054319,1,22,18,22,0,1,1,23,5
ENSDART00000081759|ENSDARG00000058821,1,23,19,24,0,0,0,24,5
ENSDART00000089030|ENSDARG00000062003,2,22,18,21,1,1,2,23,5
ENSDART00000097648|ENSDARG00000067795,1,22,19,23,0,1,1,24,5
ENSDART00000105726|ENSDARG00000092553,1,23,23,23,0,0,0,23,0
ENSDART00000112888|ENSDARG00000075053,1,23,19,24,0,0,0,24,5
ENSDART00000113668|ENSDARG00000073944,1,23,18,23,0,0,0,23,5
ENSDART00000114230|ENSDARG00000078016,1,23,19,24,0,0,0,24,5
ENSDART00000130311|ENSDARG00000079686,2,23,19,23,1,0,1,24,5
ENSDART00000133406|ENSDARG00000105719,1,23,18,23,0,0,0,23,5
ENSDART00000135360|ENSDARG00000055300,1,23,19,24,0,0,0,24,5
ENSDART00000138200|ENSDARG00000067795,1,22,19,23,0,1,1,24,5
ENSDART00000138972|ENSDARG00000073944,1,23,18,23,0,0,0,23,5
ENSDART00000142782|ENSDARG00000067795,1,22,19,23,0,1,1,24,5
ENSDART00000142933|ENSDARG00000061424,1,23,18,23,0,0,0,23,5
ENSDART00000144052|ENSDARG00000041660,2,23,18,22,1,0,1,23,5
ENSDART00000144724|ENSDARG00000105762,1,23,18,23,0,0,0,23,5
ENSDART00000145303|ENSDARG00000011727,1,23,19,23,0,0,0,23,4
ENSDART00000146443|ENSDARG00000094515,1,23,18,23,0,0,0,23,5
ENSDART00000147079|ENSDARG00000105835,1,23,18,23,0,0,0,23,5
ENSDART00000147284|ENSDARG00000042249,1,23,18,23,0,0,0,23,5
ENSDART00000148461|ENSDARG00000079009,1,23,18,23,0,0,0,23,5
ENSDART00000150007|ENSDARG00000028663,1,23,18,23,0,0,0,23,5
ENSDART00000151125|ENSDARG00000033012,1,23,19,23,0,0,0,23,4
ENSDART00000152159|ENSDARG00000055652,2,22,19,22,1,1,2,24,5
ENSDART00000152522|ENSDARG00000055652,2,22,19,22,1,1,2,24,5
ENSDART00000153129|ENSDARG00000074121,1,23,18,23,0,0,0,23,5
ENSDART00000154869|ENSDARG00000060496,2,22,18,21,1,1,2,23,5
ENSDART00000158341|ENSDARG00000098387,1,22,18,22,0,1,1,23,5
ENSDART00000161002|ENSDARG00000104958,1,23,18,23,0,0,0,23,5
ENSDART00000164319|ENSDARG00000058821,1,23,19,24,0,0,0,24,5
ENSDART00000166835|ENSDARG00000062003,2,22,18,21,1,1,2,23,5
ENSDART00000173295|ENSDARG00000104958,1,23,18,23,0,0,0,23,5
ENSDART00000177084|ENSDARG00000062003,2,22,18,21,1,1,2,23,5
ENSDART00000177790|ENSDARG00000058821,1,23,19,24,0,0,0,24,5
ENSDART00000178066|ENSDARG00000005941,1,23,18,23,0,0,0,23,5
ENSDART00000180869|ENSDARG00000004015,1,23,18,23,0,0,0,23,5
ENSDART00000183645|ENSDARG00000074121,1,23,18,23,0,0,0,23,5
ENSDART00000184216|ENSDARG00000074121,1,23,18,23,0,0,0,23,5
ENSDART00000186884|ENSDARG00000028396,1,23,18,23,0,0,0,23,5
ENSDART00000191672|ENSDARG00000090202,2,22,20,23,1,1,2,25,5
ENSDART00000193937|ENSDARG00000060496,2,22,18,21,1,1,2,23,5
ENSDART00000194254|ENSDARG00000117755,1,23,19,24,0,0,0,24,5
ENSDART00000194997|ENSDARG00000117755,1,23,19,24,0,0,0,24,5
