Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000552|ENSDARG00000000529,1,23,18,23,0,0,0,23,5
ENSDART00000001795|ENSDARG00000001549,1,22,18,22,0,1,1,23,5
ENSDART00000003296|ENSDARG00000008237,1,23,18,23,0,0,0,23,5
ENSDART00000003694|ENSDARG00000017841,1,23,23,23,0,0,0,23,0
ENSDART00000004424|ENSDARG00000016763,1,23,19,23,0,0,0,23,4
ENSDART00000005485|ENSDARG00000044976,1,23,20,25,0,0,0,25,5
ENSDART00000006018|ENSDARG00000017078,1,23,18,23,0,0,0,23,5
ENSDART00000007688|ENSDARG00000015869,1,23,18,23,0,0,0,23,5
ENSDART00000008038|ENSDARG00000018423,1,22,19,23,0,1,1,24,5
ENSDART00000008332|ENSDARG00000010376,3,23,18,21,2,0,2,23,5
ENSDART00000011953|ENSDARG00000019063,1,23,18,23,0,0,0,23,5
ENSDART00000013170|ENSDARG00000013343,1,23,18,23,0,0,0,23,5
ENSDART00000014153|ENSDARG00000005891,1,23,20,25,0,0,0,25,5
ENSDART00000015664|ENSDARG00000011819,1,23,18,23,0,0,0,23,5
ENSDART00000017791|ENSDARG00000021509,1,23,18,23,0,0,0,23,5
ENSDART00000018461|ENSDARG00000012450,1,23,18,23,0,0,0,23,5
ENSDART00000018654|ENSDARG00000004218,1,23,18,23,0,0,0,23,5
ENSDART00000029894|ENSDARG00000006812,1,23,18,23,0,0,0,23,5
ENSDART00000032326|ENSDARG00000026086,1,22,18,22,0,1,1,23,5
ENSDART00000032861|ENSDARG00000036826,1,23,20,25,0,0,0,25,5
ENSDART00000032992|ENSDARG00000002299,3,23,18,21,2,0,2,23,5
ENSDART00000038602|ENSDARG00000023394,1,23,18,23,0,0,0,23,5
ENSDART00000039985|ENSDARG00000021392,2,23,19,23,1,0,1,24,5
ENSDART00000044043|ENSDARG00000031346,1,23,18,23,0,0,0,23,5
ENSDART00000045942|ENSDARG00000018691,1,23,22,27,0,0,0,27,5
ENSDART00000046613|ENSDARG00000017986,3,23,19,22,2,0,2,24,5
ENSDART00000048891|ENSDARG00000031489,1,22,18,22,0,1,1,23,5
ENSDART00000051081|ENSDARG00000035256,1,23,19,24,0,0,0,24,5
ENSDART00000054006|ENSDARG00000037142,1,23,18,23,0,0,0,23,5
ENSDART00000055064|ENSDARG00000037790,1,21,18,21,0,2,2,23,5
ENSDART00000055757|ENSDARG00000038239,1,23,19,23,0,0,0,23,4
ENSDART00000055845|ENSDARG00000038290,1,22,18,22,0,1,1,23,5
ENSDART00000058407|ENSDARG00000039931,1,23,19,24,0,0,0,24,5
ENSDART00000058829|ENSDARG00000040214,1,23,18,23,0,0,0,23,5
ENSDART00000059021|ENSDARG00000040334,1,23,19,24,0,0,0,24,5
ENSDART00000059893|ENSDARG00000040861,1,23,18,23,0,0,0,23,5
ENSDART00000063625|ENSDARG00000043342,2,22,18,21,1,1,2,23,5
ENSDART00000064546|ENSDARG00000043963,1,23,21,26,0,0,0,26,5
ENSDART00000066270|ENSDARG00000045075,2,23,18,22,1,0,1,23,5
ENSDART00000067841|ENSDARG00000046140,2,23,18,22,1,0,1,23,5
ENSDART00000078033|ENSDARG00000055642,1,23,18,23,0,0,0,23,5
