Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004041|ENSDARG00000079934,1,22,18,22,0,1,1,23,5
ENSDART00000006868|ENSDARG00000007745,1,23,19,24,0,0,0,24,5
ENSDART00000007053|ENSDARG00000024184,1,22,18,22,0,1,1,23,5
ENSDART00000007335|ENSDARG00000071694,1,23,19,24,0,0,0,24,5
ENSDART00000010101|ENSDARG00000012468,1,23,19,24,0,0,0,24,5
ENSDART00000010494|ENSDARG00000003058,1,22,19,22,0,1,1,23,4
ENSDART00000012357|ENSDARG00000006196,2,23,18,22,1,0,1,23,5
ENSDART00000013409|ENSDARG00000019791,1,22,18,22,0,1,1,23,5
ENSDART00000014140|ENSDARG00000009961,1,22,18,22,0,1,1,23,5
ENSDART00000015843|ENSDARG00000028348,1,23,18,23,0,0,0,23,5
ENSDART00000016386|ENSDARG00000020084,2,23,19,23,1,0,1,24,5
ENSDART00000016607|ENSDARG00000017860,1,23,19,23,0,0,0,23,4
ENSDART00000016791|ENSDARG00000016443,1,23,18,23,0,0,0,23,5
ENSDART00000017075|ENSDARG00000016143,1,23,19,24,0,0,0,24,5
ENSDART00000017138|ENSDARG00000008414,1,23,18,23,0,0,0,23,5
ENSDART00000019417|ENSDARG00000004680,1,23,18,23,0,0,0,23,5
ENSDART00000020296|ENSDARG00000007149,1,22,19,23,0,1,1,24,5
ENSDART00000020810|ENSDARG00000012513,1,22,18,22,0,1,1,23,5
ENSDART00000021192|ENSDARG00000007383,1,21,18,21,0,2,2,23,5
ENSDART00000022498|ENSDARG00000004114,1,23,18,23,0,0,0,23,5
ENSDART00000023454|ENSDARG00000017049,1,23,18,23,0,0,0,23,5
ENSDART00000023851|ENSDARG00000018809,2,23,18,22,1,0,1,23,5
ENSDART00000024046|ENSDARG00000007024,1,23,18,23,0,0,0,23,5
ENSDART00000025841|ENSDARG00000011157,2,23,19,22,1,0,1,23,4
ENSDART00000027331|ENSDARG00000016307,2,23,18,22,1,0,1,23,5
ENSDART00000032695|ENSDARG00000025162,1,23,18,23,0,0,0,23,5
ENSDART00000035742|ENSDARG00000028257,1,23,19,24,0,0,0,24,5
ENSDART00000036461|ENSDARG00000024324,1,21,18,21,0,2,2,23,5
ENSDART00000038888|ENSDARG00000002523,1,23,19,24,0,0,0,24,5
ENSDART00000042134|ENSDARG00000078675,1,23,18,23,0,0,0,23,5
ENSDART00000045616|ENSDARG00000016667,1,21,18,21,0,2,2,23,5
ENSDART00000045816|ENSDARG00000023111,2,23,18,22,1,0,1,23,5
ENSDART00000050535|ENSDARG00000089033,1,23,19,24,0,0,0,24,5
ENSDART00000051542|ENSDARG00000054362,1,23,18,23,0,0,0,23,5
ENSDART00000052750|ENSDARG00000027903,1,23,19,23,0,0,0,23,4
