Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000015786|ENSDARG00000017058,2,23,18,22,1,0,1,23,5
ENSDART00000024082|ENSDARG00000002240,1,23,19,24,0,0,0,24,5
ENSDART00000037850|ENSDARG00000035924,1,23,18,23,0,0,0,23,5
ENSDART00000042572|ENSDARG00000045064,1,23,18,23,0,0,0,23,5
ENSDART00000047524|ENSDARG00000033727,1,23,20,25,0,0,0,25,5
ENSDART00000049109|ENSDARG00000031495,1,23,18,23,0,0,0,23,5
ENSDART00000059881|ENSDARG00000040851,1,23,19,24,0,0,0,24,5
ENSDART00000063953|ENSDARG00000043562,1,23,18,23,0,0,0,23,5
ENSDART00000076229|ENSDARG00000054087,2,23,18,22,1,0,1,23,5
ENSDART00000081954|ENSDARG00000058968,1,23,18,23,0,0,0,23,5
ENSDART00000083074|ENSDARG00000059636,1,23,18,23,0,0,0,23,5
ENSDART00000089025|ENSDARG00000061981,1,23,18,23,0,0,0,23,5
ENSDART00000089564|ENSDARG00000062174,1,23,19,24,0,0,0,24,5
ENSDART00000089577|ENSDARG00000062174,1,23,19,24,0,0,0,24,5
ENSDART00000091595|ENSDARG00000062965,2,23,19,23,1,0,1,24,5
ENSDART00000102701|ENSDARG00000052288,2,23,18,22,1,0,1,23,5
ENSDART00000104219|ENSDARG00000031434,1,23,18,23,0,0,0,23,5
ENSDART00000111981|ENSDARG00000074524,1,23,18,23,0,0,0,23,5
ENSDART00000115105|ENSDARG00000033727,1,23,20,25,0,0,0,25,5
ENSDART00000122023|ENSDARG00000062174,1,23,19,24,0,0,0,24,5
ENSDART00000128837|ENSDARG00000086207,1,22,18,22,0,1,1,23,5
ENSDART00000131957|ENSDARG00000040332,1,23,18,23,0,0,0,23,5
ENSDART00000132456|ENSDARG00000061409,1,23,19,23,0,0,0,23,4
ENSDART00000133076|ENSDARG00000058968,1,23,18,23,0,0,0,23,5
ENSDART00000134512|ENSDARG00000090716,1,23,19,24,0,0,0,24,5
ENSDART00000135153|ENSDARG00000062192,1,23,18,23,0,0,0,23,5
ENSDART00000136624|ENSDARG00000055429,1,23,20,25,0,0,0,25,5
ENSDART00000136917|ENSDARG00000094097,1,23,23,23,0,0,0,23,0
ENSDART00000137736|ENSDARG00000025576,1,23,19,23,0,0,0,23,4
ENSDART00000143811|ENSDARG00000060933,1,23,18,23,0,0,0,23,5
ENSDART00000144054|ENSDARG00000093111,1,23,20,25,0,0,0,25,5
ENSDART00000144553|ENSDARG00000040851,1,23,19,24,0,0,0,24,5
ENSDART00000146337|ENSDARG00000078159,1,23,18,23,0,0,0,23,5
ENSDART00000147482|ENSDARG00000093111,1,23,20,25,0,0,0,25,5
ENSDART00000149177|ENSDARG00000062174,1,23,19,24,0,0,0,24,5
ENSDART00000150624|ENSDARG00000025576,1,23,19,23,0,0,0,23,4
ENSDART00000150669|ENSDARG00000025576,1,23,19,23,0,0,0,23,4
ENSDART00000152706|ENSDARG00000073724,1,23,18,23,0,0,0,23,5
ENSDART00000153074|ENSDARG00000096689,1,23,18,23,0,0,0,23,5
ENSDART00000154501|ENSDARG00000074524,1,23,18,23,0,0,0,23,5
ENSDART00000163350|ENSDARG00000003757,1,23,19,24,0,0,0,24,5
ENSDART00000172328|ENSDARG00000017058,2,23,18,22,1,0,1,23,5
ENSDART00000175438|ENSDARG00000102766,1,23,19,24,0,0,0,24,5
ENSDART00000182705|ENSDARG00000055429,1,23,20,25,0,0,0,25,5
ENSDART00000182812|ENSDARG00000033727,1,23,20,25,0,0,0,25,5
ENSDART00000183865|ENSDARG00000101814,1,20,18,20,0,3,3,23,5
ENSDART00000184037|ENSDARG00000098592,1,23,18,23,0,0,0,23,5
ENSDART00000184112|ENSDARG00000094268,1,23,18,23,0,0,0,23,5
ENSDART00000185523|ENSDARG00000073724,1,23,18,23,0,0,0,23,5
ENSDART00000185823|ENSDARG00000073724,1,23,18,23,0,0,0,23,5
ENSDART00000188470|ENSDARG00000074524,1,23,18,23,0,0,0,23,5
ENSDART00000193016|ENSDARG00000086207,1,22,18,22,0,1,1,23,5
