Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002053|ENSDARG00000000476,2,23,18,22,1,0,1,23,5
ENSDART00000005485|ENSDARG00000044976,1,23,18,23,0,0,0,23,5
ENSDART00000005883|ENSDARG00000014995,2,23,18,22,1,0,1,23,5
ENSDART00000009386|ENSDARG00000033418,2,23,18,22,1,0,1,23,5
ENSDART00000013497|ENSDARG00000008859,2,22,18,21,1,1,2,23,5
ENSDART00000018570|ENSDARG00000011801,1,23,18,23,0,0,0,23,5
ENSDART00000020505|ENSDARG00000015471,1,23,18,23,0,0,0,23,5
ENSDART00000021878|ENSDARG00000036272,1,23,18,23,0,0,0,23,5
ENSDART00000022768|ENSDARG00000012555,1,23,18,23,0,0,0,23,5
ENSDART00000026090|ENSDARG00000032129,1,22,18,22,0,1,1,23,5
ENSDART00000028007|ENSDARG00000006524,1,23,18,23,0,0,0,23,5
ENSDART00000035827|ENSDARG00000005002,1,23,20,24,0,0,0,24,4
ENSDART00000037195|ENSDARG00000024575,1,23,19,23,0,0,0,23,4
ENSDART00000039717|ENSDARG00000020929,1,23,18,23,0,0,0,23,5
ENSDART00000040240|ENSDARG00000032353,1,23,18,23,0,0,0,23,5
ENSDART00000047013|ENSDARG00000030949,1,23,19,24,0,0,0,24,5
ENSDART00000047362|ENSDARG00000029587,1,22,18,22,0,1,1,23,5
ENSDART00000047660|ENSDARG00000032129,1,22,18,22,0,1,1,23,5
ENSDART00000048046|ENSDARG00000030156,1,23,19,24,0,0,0,24,5
ENSDART00000048891|ENSDARG00000031489,1,23,20,24,0,0,0,24,4
ENSDART00000053685|ENSDARG00000036967,1,23,18,23,0,0,0,23,5
ENSDART00000053863|ENSDARG00000037060,2,23,18,22,1,0,1,23,5
ENSDART00000056570|ENSDARG00000038737,2,23,18,22,1,0,1,23,5
ENSDART00000056621|ENSDARG00000020929,1,23,18,23,0,0,0,23,5
ENSDART00000057315|ENSDARG00000039229,1,23,18,23,0,0,0,23,5
ENSDART00000060363|ENSDARG00000041182,1,23,18,23,0,0,0,23,5
ENSDART00000060458|ENSDARG00000086956,1,23,19,24,0,0,0,24,5
ENSDART00000060466|ENSDARG00000041248,1,23,19,24,0,0,0,24,5
ENSDART00000060714|ENSDARG00000041417,2,23,19,23,1,0,1,24,5
ENSDART00000063177|ENSDARG00000043035,1,23,20,25,0,0,0,25,5
ENSDART00000064194|ENSDARG00000043713,1,23,18,23,0,0,0,23,5
ENSDART00000067857|ENSDARG00000076701,1,23,20,24,0,0,0,24,4
ENSDART00000073564|ENSDARG00000051857,1,23,20,25,0,0,0,25,5
ENSDART00000073912|ENSDARG00000052121,1,23,21,26,0,0,0,26,5
ENSDART00000073970|ENSDARG00000052170,1,22,18,22,0,1,1,23,5
ENSDART00000074609|ENSDARG00000052712,1,23,18,23,0,0,0,23,5
ENSDART00000078037|ENSDARG00000055652,1,23,18,23,0,0,0,23,5
ENSDART00000080751|ENSDARG00000057986,1,22,18,22,0,1,1,23,5
ENSDART00000082453|ENSDARG00000019726,1,23,19,24,0,0,0,24,5
ENSDART00000082519|ENSDARG00000059406,3,23,19,21,2,0,2,23,4
ENSDART00000084186|ENSDARG00000060034,1,23,18,23,0,0,0,23,5
ENSDART00000084517|ENSDARG00000060177,1,23,20,25,0,0,0,25,5
ENSDART00000085282|ENSDARG00000060489,1,23,18,23,0,0,0,23,5
ENSDART00000085370|ENSDARG00000069953,1,22,18,22,0,1,1,23,5
ENSDART00000085668|ENSDARG00000060641,1,23,19,24,0,0,0,24,5
ENSDART00000086117|ENSDARG00000062134,1,23,18,23,0,0,0,23,5
ENSDART00000086227|ENSDARG00000060877,1,23,19,24,0,0,0,24,5
ENSDART00000088422|ENSDARG00000051879,1,23,19,24,0,0,0,24,5
ENSDART00000088760|ENSDARG00000077531,1,23,19,24,0,0,0,24,5
ENSDART00000089465|ENSDARG00000062129,1,23,18,23,0,0,0,23,5
ENSDART00000090634|ENSDARG00000059818,2,23,18,22,1,0,1,23,5
ENSDART00000091349|ENSDARG00000062868,1,23,19,24,0,0,0,24,5
ENSDART00000092290|ENSDARG00000063264,1,23,18,23,0,0,0,23,5
ENSDART00000092333|ENSDARG00000063288,2,23,18,22,1,0,1,23,5
ENSDART00000092886|ENSDARG00000062396,1,23,18,23,0,0,0,23,5
ENSDART00000093365|ENSDARG00000069765,1,23,19,24,0,0,0,24,5
ENSDART00000099252|ENSDARG00000068589,1,23,19,24,0,0,0,24,5
ENSDART00000099866|ENSDARG00000012073,1,23,18,23,0,0,0,23,5
ENSDART00000099868|ENSDARG00000012073,1,23,18,23,0,0,0,23,5
ENSDART00000100102|ENSDARG00000069028,1,23,18,23,0,0,0,23,5
ENSDART00000103279|ENSDARG00000070408,2,22,19,22,1,1,2,24,5
ENSDART00000104491|ENSDARG00000057986,1,22,18,22,0,1,1,23,5
ENSDART00000104859|ENSDARG00000071074,1,23,18,23,0,0,0,23,5
ENSDART00000108477|ENSDARG00000075132,1,23,18,23,0,0,0,23,5
ENSDART00000108649|ENSDARG00000074185,1,23,18,23,0,0,0,23,5
ENSDART00000109031|ENSDARG00000074389,1,23,18,23,0,0,0,23,5
ENSDART00000109412|ENSDARG00000079818,2,23,19,23,1,0,1,24,5
ENSDART00000109705|ENSDARG00000079889,1,23,18,23,0,0,0,23,5
ENSDART00000109942|ENSDARG00000073970,1,23,18,23,0,0,0,23,5
ENSDART00000111088|ENSDARG00000078105,2,23,18,22,1,0,1,23,5
ENSDART00000111878|ENSDARG00000032129,1,22,18,22,0,1,1,23,5
ENSDART00000112619|ENSDARG00000076153,1,23,19,23,0,0,0,23,4
ENSDART00000113132|ENSDARG00000074401,1,23,18,23,0,0,0,23,5
ENSDART00000114078|ENSDARG00000076735,1,23,18,23,0,0,0,23,5
ENSDART00000123026|ENSDARG00000088989,1,23,19,24,0,0,0,24,5
ENSDART00000124874|ENSDARG00000036967,1,23,18,23,0,0,0,23,5
