Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002728|ENSDARG00000016177,1,23,19,24,0,0,0,24,5
ENSDART00000006419|ENSDARG00000011921,2,22,18,21,1,1,2,23,5
ENSDART00000017138|ENSDARG00000008414,2,23,19,22,1,0,1,23,4
ENSDART00000021715|ENSDARG00000017365,1,23,19,24,0,0,0,24,5
ENSDART00000022010|ENSDARG00000018773,2,23,18,22,1,0,1,23,5
ENSDART00000023452|ENSDARG00000069995,1,23,18,23,0,0,0,23,5
ENSDART00000024046|ENSDARG00000007024,1,23,18,23,0,0,0,23,5
ENSDART00000024304|ENSDARG00000010519,1,23,18,23,0,0,0,23,5
ENSDART00000024316|ENSDARG00000019507,1,23,23,23,0,0,0,23,0
ENSDART00000027612|ENSDARG00000005540,1,23,18,23,0,0,0,23,5
ENSDART00000034704|ENSDARG00000025566,1,23,19,24,0,0,0,24,5
ENSDART00000040753|ENSDARG00000030573,1,23,18,23,0,0,0,23,5
ENSDART00000046268|ENSDARG00000033760,1,23,19,23,0,0,0,23,4
ENSDART00000050000|ENSDARG00000033726,1,23,19,23,0,0,0,23,4
ENSDART00000052844|ENSDARG00000036376,3,23,18,21,2,0,2,23,5
ENSDART00000053208|ENSDARG00000036629,1,23,18,23,0,0,0,23,5
ENSDART00000062191|ENSDARG00000042418,1,23,18,23,0,0,0,23,5
ENSDART00000062629|ENSDARG00000042689,1,23,18,23,0,0,0,23,5
ENSDART00000063849|ENSDARG00000043493,1,23,18,23,0,0,0,23,5
ENSDART00000075675|ENSDARG00000053624,1,23,19,23,0,0,0,23,4
ENSDART00000075983|ENSDARG00000074001,2,22,18,21,1,1,2,23,5
ENSDART00000077029|ENSDARG00000054793,2,23,18,22,1,0,1,23,5
ENSDART00000079012|ENSDARG00000005274,2,23,18,22,1,0,1,23,5
ENSDART00000079460|ENSDARG00000056922,1,23,19,23,0,0,0,23,4
ENSDART00000081761|ENSDARG00000058820,2,23,18,22,1,0,1,23,5
ENSDART00000091727|ENSDARG00000077228,1,21,19,22,0,2,2,24,5
ENSDART00000097134|ENSDARG00000026784,1,23,18,23,0,0,0,23,5
ENSDART00000098076|ENSDARG00000067996,1,23,18,23,0,0,0,23,5
ENSDART00000099769|ENSDARG00000052379,1,23,19,23,0,0,0,23,4
ENSDART00000101686|ENSDARG00000069723,2,23,18,22,1,0,1,23,5
ENSDART00000103980|ENSDARG00000070670,1,23,20,24,0,0,0,24,4
