Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000198|ENSDARG00000000189,2,21,18,20,1,2,3,23,5
ENSDART00000003040|ENSDARG00000003523,1,23,18,23,0,0,0,23,5
ENSDART00000004769|ENSDARG00000009214,2,22,18,21,1,1,2,23,5
ENSDART00000005015|ENSDARG00000011932,1,23,18,23,0,0,0,23,5
ENSDART00000005590|ENSDARG00000010831,2,23,18,22,1,0,1,23,5
ENSDART00000005643|ENSDARG00000002947,1,22,18,22,0,1,1,23,5
ENSDART00000006284|ENSDARG00000004763,2,23,18,22,1,0,1,23,5
ENSDART00000007074|ENSDARG00000003244,1,23,18,23,0,0,0,23,5
ENSDART00000007458|ENSDARG00000002949,1,22,18,22,0,1,1,23,5
ENSDART00000011111|ENSDARG00000020738,1,23,18,23,0,0,0,23,5
ENSDART00000011362|ENSDARG00000020761,1,23,18,23,0,0,0,23,5
ENSDART00000012938|ENSDARG00000001873,2,23,18,22,1,0,1,23,5
ENSDART00000014840|ENSDARG00000020606,1,23,18,23,0,0,0,23,5
ENSDART00000015834|ENSDARG00000015222,1,23,20,25,0,0,0,25,5
ENSDART00000017562|ENSDARG00000003576,1,23,20,25,0,0,0,25,5
ENSDART00000019140|ENSDARG00000001910,1,23,18,23,0,0,0,23,5
ENSDART00000019786|ENSDARG00000019000,2,23,18,22,1,0,1,23,5
ENSDART00000020084|ENSDARG00000029150,1,23,21,26,0,0,0,26,5
ENSDART00000021341|ENSDARG00000017162,1,23,19,24,0,0,0,24,5
ENSDART00000021372|ENSDARG00000003420,1,22,18,22,0,1,1,23,5
ENSDART00000023823|ENSDARG00000006775,1,23,19,23,0,0,0,23,4
ENSDART00000024722|ENSDARG00000010571,1,23,20,24,0,0,0,24,4
ENSDART00000025724|ENSDARG00000009313,1,23,20,23,0,0,0,23,3
ENSDART00000028338|ENSDARG00000018743,1,22,19,23,0,1,1,24,5
ENSDART00000031154|ENSDARG00000076776,1,23,18,23,0,0,0,23,5
ENSDART00000032326|ENSDARG00000026086,1,23,19,24,0,0,0,24,5
