Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003690|ENSDARG00000035891,1,23,19,24,0,0,0,24,5
ENSDART00000005583|ENSDARG00000003098,2,22,18,21,1,1,2,23,5
ENSDART00000005906|ENSDARG00000019973,1,23,18,23,0,0,0,23,5
ENSDART00000008535|ENSDARG00000012505,1,23,18,23,0,0,0,23,5
ENSDART00000008584|ENSDARG00000005451,1,23,18,23,0,0,0,23,5
ENSDART00000008638|ENSDARG00000012248,1,23,18,23,0,0,0,23,5
ENSDART00000009271|ENSDARG00000005004,1,23,19,23,0,0,0,23,4
ENSDART00000011052|ENSDARG00000021257,1,23,19,24,0,0,0,24,5
ENSDART00000017467|ENSDARG00000035891,1,23,19,24,0,0,0,24,5
ENSDART00000019843|ENSDARG00000009161,1,23,19,24,0,0,0,24,5
ENSDART00000021369|ENSDARG00000006341,1,23,18,23,0,0,0,23,5
ENSDART00000022685|ENSDARG00000057143,3,23,18,21,2,0,2,23,5
ENSDART00000024256|ENSDARG00000010630,1,23,20,25,0,0,0,25,5
ENSDART00000024415|ENSDARG00000008697,1,23,18,23,0,0,0,23,5
ENSDART00000026767|ENSDARG00000011219,1,23,20,25,0,0,0,25,5
ENSDART00000027587|ENSDARG00000016253,1,23,19,24,0,0,0,24,5
ENSDART00000030976|ENSDARG00000026736,1,23,18,23,0,0,0,23,5
ENSDART00000031775|ENSDARG00000023759,1,23,18,23,0,0,0,23,5
ENSDART00000033152|ENSDARG00000058425,1,23,18,23,0,0,0,23,5
ENSDART00000033617|ENSDARG00000024904,1,23,19,24,0,0,0,24,5
ENSDART00000036302|ENSDARG00000021866,1,23,19,24,0,0,0,24,5
ENSDART00000037195|ENSDARG00000024575,1,23,22,27,0,0,0,27,5
ENSDART00000037850|ENSDARG00000035924,1,23,19,23,0,0,0,23,4
ENSDART00000037906|ENSDARG00000027749,1,23,19,24,0,0,0,24,5
ENSDART00000046218|ENSDARG00000018566,1,22,18,22,0,1,1,23,5
ENSDART00000048537|ENSDARG00000002826,1,22,18,22,0,1,1,23,5
ENSDART00000050879|ENSDARG00000035133,1,23,20,24,0,0,0,24,4
ENSDART00000058774|ENSDARG00000040178,1,23,22,27,0,0,0,27,5
ENSDART00000060861|ENSDARG00000005453,2,23,18,22,1,0,1,23,5
ENSDART00000061745|ENSDARG00000070995,2,23,18,22,1,0,1,23,5
ENSDART00000063157|ENSDARG00000043021,1,23,19,24,0,0,0,24,5
ENSDART00000073594|ENSDARG00000051886,1,23,19,24,0,0,0,24,5
ENSDART00000074083|ENSDARG00000052263,1,23,18,23,0,0,0,23,5
ENSDART00000074777|ENSDARG00000052866,1,21,18,21,0,2,2,23,5
ENSDART00000078596|ENSDARG00000056160,2,23,18,22,1,0,1,23,5
ENSDART00000078966|ENSDARG00000056458,1,23,19,24,0,0,0,24,5
ENSDART00000079049|ENSDARG00000020952,1,21,18,21,0,2,2,23,5
ENSDART00000079202|ENSDARG00000056672,1,22,18,22,0,1,1,23,5
ENSDART00000079656|ENSDARG00000057060,1,23,18,23,0,0,0,23,5
ENSDART00000080897|ENSDARG00000058089,1,22,19,23,0,1,1,24,5
ENSDART00000082420|ENSDARG00000059327,1,23,19,24,0,0,0,24,5
ENSDART00000082425|ENSDARG00000059327,1,23,19,24,0,0,0,24,5
ENSDART00000082522|ENSDARG00000059409,1,22,18,22,0,1,1,23,5
ENSDART00000082780|ENSDARG00000059503,2,22,18,21,1,1,2,23,5
ENSDART00000083070|ENSDARG00000059634,1,23,18,23,0,0,0,23,5
ENSDART00000085277|ENSDARG00000060797,1,23,19,24,0,0,0,24,5
ENSDART00000086250|ENSDARG00000060885,1,23,18,23,0,0,0,23,5
ENSDART00000088687|ENSDARG00000061846,1,23,18,23,0,0,0,23,5
ENSDART00000090316|ENSDARG00000023878,1,22,18,22,0,1,1,23,5
ENSDART00000090760|ENSDARG00000062661,1,23,18,23,0,0,0,23,5
ENSDART00000098615|ENSDARG00000068255,1,23,19,24,0,0,0,24,5
ENSDART00000099420|ENSDARG00000091143,1,23,19,24,0,0,0,24,5
ENSDART00000100904|ENSDARG00000069378,1,23,18,23,0,0,0,23,5
ENSDART00000101089|ENSDARG00000069446,1,23,18,23,0,0,0,23,5
ENSDART00000101204|ENSDARG00000058538,1,23,18,23,0,0,0,23,5
ENSDART00000101423|ENSDARG00000069600,2,23,18,22,1,0,1,23,5
ENSDART00000102461|ENSDARG00000070037,1,23,19,23,0,0,0,23,4
ENSDART00000102525|ENSDARG00000001890,1,23,19,24,0,0,0,24,5
ENSDART00000103467|ENSDARG00000070472,1,22,18,22,0,1,1,23,5
ENSDART00000108710|ENSDARG00000078283,1,23,18,23,0,0,0,23,5
ENSDART00000109030|ENSDARG00000077901,1,23,20,25,0,0,0,25,5
ENSDART00000109099|ENSDARG00000028213,2,22,18,21,1,1,2,23,5
ENSDART00000110514|ENSDARG00000074229,1,23,19,23,0,0,0,23,4
ENSDART00000110770|ENSDARG00000073841,1,23,18,23,0,0,0,23,5
ENSDART00000110821|ENSDARG00000074435,1,23,18,23,0,0,0,23,5
ENSDART00000111711|ENSDARG00000062152,2,23,20,23,1,0,1,24,4
ENSDART00000111908|ENSDARG00000113783,1,23,18,23,0,0,0,23,5
ENSDART00000112692|ENSDARG00000077155,1,22,19,23,0,1,1,24,5
ENSDART00000113299|ENSDARG00000073845,1,22,18,22,0,1,1,23,5
ENSDART00000113978|ENSDARG00000078696,1,23,18,23,0,0,0,23,5
ENSDART00000114067|ENSDARG00000079388,1,22,18,22,0,1,1,23,5
ENSDART00000115299|ENSDARG00000069600,2,23,18,22,1,0,1,23,5
ENSDART00000122288|ENSDARG00000007836,1,23,18,23,0,0,0,23,5
ENSDART00000124833|ENSDARG00000052480,1,23,19,24,0,0,0,24,5
ENSDART00000124875|ENSDARG00000012505,1,23,18,23,0,0,0,23,5
ENSDART00000125690|ENSDARG00000091678,2,23,19,23,1,0,1,24,5
ENSDART00000125907|ENSDARG00000089212,1,22,18,22,0,1,1,23,5
ENSDART00000125925|ENSDARG00000028159,1,23,18,23,0,0,0,23,5
ENSDART00000126871|ENSDARG00000028213,2,22,18,21,1,1,2,23,5
ENSDART00000127938|ENSDARG00000056160,2,23,18,22,1,0,1,23,5
ENSDART00000128174|ENSDARG00000014181,1,23,18,23,0,0,0,23,5
ENSDART00000128865|ENSDARG00000087911,2,23,18,22,1,0,1,23,5
ENSDART00000130050|ENSDARG00000087911,2,23,18,22,1,0,1,23,5
ENSDART00000131919|ENSDARG00000024575,1,23,22,27,0,0,0,27,5
ENSDART00000132132|ENSDARG00000002877,3,23,18,21,2,0,2,23,5
ENSDART00000132298|ENSDARG00000021257,1,23,19,24,0,0,0,24,5
ENSDART00000132486|ENSDARG00000073665,1,23,18,23,0,0,0,23,5
ENSDART00000132556|ENSDARG00000093972,1,23,18,23,0,0,0,23,5
ENSDART00000132583|ENSDARG00000061454,3,22,18,20,2,1,3,23,5
ENSDART00000132705|ENSDARG00000052677,1,23,18,23,0,0,0,23,5
ENSDART00000133318|ENSDARG00000040178,1,23,22,27,0,0,0,27,5
ENSDART00000133692|ENSDARG00000036430,1,23,18,23,0,0,0,23,5
ENSDART00000134238|ENSDARG00000040178,1,23,22,27,0,0,0,27,5
ENSDART00000134782|ENSDARG00000040178,1,23,22,27,0,0,0,27,5
ENSDART00000134820|ENSDARG00000005453,2,23,18,22,1,0,1,23,5
ENSDART00000134990|ENSDARG00000116181,1,23,18,23,0,0,0,23,5
ENSDART00000135941|ENSDARG00000026736,1,23,18,23,0,0,0,23,5
