Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002856|ENSDARG00000014858,3,23,18,21,2,0,2,23,5
ENSDART00000003503|ENSDARG00000026165,2,22,18,21,1,1,2,23,5
ENSDART00000005864|ENSDARG00000012204,1,23,18,23,0,0,0,23,5
ENSDART00000007053|ENSDARG00000024184,1,23,18,23,0,0,0,23,5
ENSDART00000007434|ENSDARG00000044235,1,23,18,23,0,0,0,23,5
ENSDART00000015629|ENSDARG00000001994,2,23,18,22,1,0,1,23,5
ENSDART00000015843|ENSDARG00000028348,1,23,18,23,0,0,0,23,5
ENSDART00000016658|ENSDARG00000014572,1,23,19,24,0,0,0,24,5
ENSDART00000019949|ENSDARG00000011170,1,23,19,24,0,0,0,24,5
ENSDART00000021976|ENSDARG00000007708,1,23,18,23,0,0,0,23,5
ENSDART00000024662|ENSDARG00000010144,2,23,18,22,1,0,1,23,5
ENSDART00000025214|ENSDARG00000005772,1,23,18,23,0,0,0,23,5
ENSDART00000026492|ENSDARG00000018820,1,23,19,23,0,0,0,23,4
ENSDART00000033332|ENSDARG00000103750,1,23,18,23,0,0,0,23,5
ENSDART00000034865|ENSDARG00000028131,1,23,18,23,0,0,0,23,5
ENSDART00000036015|ENSDARG00000023797,1,23,18,23,0,0,0,23,5
ENSDART00000039585|ENSDARG00000030251,1,23,18,23,0,0,0,23,5
ENSDART00000040184|ENSDARG00000003403,1,23,18,23,0,0,0,23,5
ENSDART00000041609|ENSDARG00000028748,1,23,20,25,0,0,0,25,5
ENSDART00000042065|ENSDARG00000026165,2,22,18,21,1,1,2,23,5
ENSDART00000045040|ENSDARG00000043141,1,23,19,24,0,0,0,24,5
ENSDART00000049593|ENSDARG00000074607,1,23,18,23,0,0,0,23,5
ENSDART00000052322|ENSDARG00000017474,1,23,18,23,0,0,0,23,5
ENSDART00000052332|ENSDARG00000036045,1,23,18,23,0,0,0,23,5
ENSDART00000054840|ENSDARG00000060655,1,23,18,23,0,0,0,23,5
ENSDART00000056023|ENSDARG00000089602,1,23,18,23,0,0,0,23,5
ENSDART00000056121|ENSDARG00000038456,1,23,19,24,0,0,0,24,5
ENSDART00000056686|ENSDARG00000038822,1,23,18,23,0,0,0,23,5
ENSDART00000056795|ENSDARG00000038905,1,23,18,23,0,0,0,23,5
ENSDART00000060910|ENSDARG00000041550,1,22,18,22,0,1,1,23,5
ENSDART00000061394|ENSDARG00000029907,1,23,18,23,0,0,0,23,5
ENSDART00000063826|ENSDARG00000043475,1,22,19,22,0,1,1,23,4
ENSDART00000064581|ENSDARG00000017880,1,23,19,23,0,0,0,23,4
ENSDART00000064842|ENSDARG00000044167,1,23,18,23,0,0,0,23,5
ENSDART00000067388|ENSDARG00000045854,1,23,18,23,0,0,0,23,5
ENSDART00000067610|ENSDARG00000068994,1,22,18,22,0,1,1,23,5
ENSDART00000079600|ENSDARG00000057058,1,23,20,24,0,0,0,24,4
ENSDART00000081595|ENSDARG00000014259,1,21,18,21,0,2,2,23,5
ENSDART00000083453|ENSDARG00000059775,1,23,18,23,0,0,0,23,5
ENSDART00000085631|ENSDARG00000074233,1,23,18,23,0,0,0,23,5
ENSDART00000086492|ENSDARG00000060980,1,22,20,24,0,1,1,25,5
ENSDART00000086608|ENSDARG00000061048,1,23,18,23,0,0,0,23,5
ENSDART00000088949|ENSDARG00000061952,1,23,18,23,0,0,0,23,5
ENSDART00000097644|ENSDARG00000027112,1,22,18,22,0,1,1,23,5
ENSDART00000099749|ENSDARG00000076137,1,23,19,23,0,0,0,23,4
ENSDART00000099993|ENSDARG00000096773,1,22,18,22,0,1,1,23,5
ENSDART00000100663|ENSDARG00000069269,1,23,19,24,0,0,0,24,5
ENSDART00000101447|ENSDARG00000004196,1,23,18,23,0,0,0,23,5
ENSDART00000101633|ENSDARG00000039406,1,23,18,23,0,0,0,23,5
ENSDART00000101885|ENSDARG00000069807,1,23,18,23,0,0,0,23,5
ENSDART00000102125|ENSDARG00000035175,2,23,18,22,1,0,1,23,5
ENSDART00000102379|ENSDARG00000037260,1,23,19,24,0,0,0,24,5
ENSDART00000103645|ENSDARG00000045910,1,23,18,23,0,0,0,23,5
ENSDART00000104004|ENSDARG00000034588,1,22,19,23,0,1,1,24,5
ENSDART00000104762|ENSDARG00000020984,1,23,18,23,0,0,0,23,5
ENSDART00000105284|ENSDARG00000071272,1,23,20,24,0,0,0,24,4
ENSDART00000105286|ENSDARG00000071272,1,23,20,24,0,0,0,24,4
ENSDART00000108810|ENSDARG00000073901,1,23,18,23,0,0,0,23,5
ENSDART00000108831|ENSDARG00000078211,1,23,18,23,0,0,0,23,5
ENSDART00000108943|ENSDARG00000076416,1,23,18,23,0,0,0,23,5
ENSDART00000109060|ENSDARG00000079269,1,23,18,23,0,0,0,23,5
ENSDART00000109679|ENSDARG00000073684,1,23,21,26,0,0,0,26,5
ENSDART00000109822|ENSDARG00000026170,1,22,18,22,0,1,1,23,5
ENSDART00000110411|ENSDARG00000079397,1,23,18,23,0,0,0,23,5
ENSDART00000111458|ENSDARG00000078741,1,23,20,23,0,0,0,23,3
ENSDART00000111537|ENSDARG00000079753,1,23,19,24,0,0,0,24,5
ENSDART00000111565|ENSDARG00000075672,3,23,18,21,2,0,2,23,5
ENSDART00000113676|ENSDARG00000076230,2,23,18,22,1,0,1,23,5
ENSDART00000114431|ENSDARG00000074571,1,23,19,24,0,0,0,24,5
ENSDART00000123408|ENSDARG00000112027,1,23,18,23,0,0,0,23,5
ENSDART00000124219|ENSDARG00000090869,2,23,19,23,1,0,1,24,5
ENSDART00000124751|ENSDARG00000017880,1,23,19,23,0,0,0,23,4
ENSDART00000125772|ENSDARG00000087251,1,23,18,23,0,0,0,23,5
ENSDART00000126434|ENSDARG00000112027,1,23,18,23,0,0,0,23,5
ENSDART00000127654|ENSDARG00000043475,1,22,19,22,0,1,1,23,4
ENSDART00000129372|ENSDARG00000088807,1,23,18,23,0,0,0,23,5
ENSDART00000130540|ENSDARG00000069807,1,23,18,23,0,0,0,23,5
ENSDART00000131340|ENSDARG00000094901,1,23,19,24,0,0,0,24,5
ENSDART00000131635|ENSDARG00000020984,1,23,18,23,0,0,0,23,5
ENSDART00000131788|ENSDARG00000068566,1,23,18,23,0,0,0,23,5
ENSDART00000132960|ENSDARG00000006301,1,23,18,23,0,0,0,23,5
ENSDART00000134547|ENSDARG00000035978,2,23,18,22,1,0,1,23,5
ENSDART00000134727|ENSDARG00000095002,1,22,18,22,0,1,1,23,5
ENSDART00000135566|ENSDARG00000094133,1,23,18,23,0,0,0,23,5
ENSDART00000136056|ENSDARG00000027112,1,22,18,22,0,1,1,23,5
ENSDART00000136443|ENSDARG00000014259,1,21,18,21,0,2,2,23,5
