Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003543|ENSDARG00000024112,2,23,18,22,1,0,1,23,5
ENSDART00000004120|ENSDARG00000001999,2,23,18,22,1,0,1,23,5
ENSDART00000007170|ENSDARG00000019326,2,23,18,22,1,0,1,23,5
ENSDART00000015170|ENSDARG00000004939,1,23,21,26,0,0,0,26,5
ENSDART00000016139|ENSDARG00000013741,1,23,18,23,0,0,0,23,5
ENSDART00000020192|ENSDARG00000013079,1,23,20,25,0,0,0,25,5
ENSDART00000021715|ENSDARG00000017365,1,23,20,25,0,0,0,25,5
ENSDART00000021977|ENSDARG00000030756,1,22,18,22,0,1,1,23,5
ENSDART00000023831|ENSDARG00000019498,1,23,19,23,0,0,0,23,4
ENSDART00000024075|ENSDARG00000008884,2,23,18,22,1,0,1,23,5
ENSDART00000025583|ENSDARG00000003399,1,23,19,24,0,0,0,24,5
ENSDART00000026195|ENSDARG00000009209,1,23,19,24,0,0,0,24,5
ENSDART00000029366|ENSDARG00000025577,2,23,18,22,1,0,1,23,5
ENSDART00000036630|ENSDARG00000021959,2,23,18,22,1,0,1,23,5
ENSDART00000037999|ENSDARG00000021899,1,22,19,23,0,1,1,24,5
ENSDART00000039907|ENSDARG00000032369,1,23,19,24,0,0,0,24,5
ENSDART00000043431|ENSDARG00000030022,1,22,19,23,0,1,1,24,5
ENSDART00000055132|ENSDARG00000037836,1,23,18,23,0,0,0,23,5
ENSDART00000056252|ENSDARG00000052997,2,23,19,22,1,0,1,23,4
ENSDART00000060442|ENSDARG00000041243,1,23,20,25,0,0,0,25,5
ENSDART00000062264|ENSDARG00000075768,2,23,18,22,1,0,1,23,5
ENSDART00000067056|ENSDARG00000045605,1,23,18,23,0,0,0,23,5
ENSDART00000073583|ENSDARG00000051875,1,23,18,23,0,0,0,23,5
ENSDART00000074707|ENSDARG00000052783,1,23,18,23,0,0,0,23,5
ENSDART00000074854|ENSDARG00000052917,2,23,19,23,1,0,1,24,5
ENSDART00000075129|ENSDARG00000053138,1,23,20,25,0,0,0,25,5
ENSDART00000075151|ENSDARG00000070478,1,23,18,23,0,0,0,23,5
ENSDART00000075491|ENSDARG00000053452,1,23,18,23,0,0,0,23,5
ENSDART00000075568|ENSDARG00000053528,1,23,18,23,0,0,0,23,5
ENSDART00000080441|ENSDARG00000057707,1,23,18,23,0,0,0,23,5
ENSDART00000081463|ENSDARG00000006220,2,23,19,23,1,0,1,24,5
ENSDART00000081952|ENSDARG00000044601,1,23,19,23,0,0,0,23,4
ENSDART00000081966|ENSDARG00000044601,1,23,19,23,0,0,0,23,4
ENSDART00000084327|ENSDARG00000060089,1,23,18,23,0,0,0,23,5
ENSDART00000085675|ENSDARG00000060637,2,23,18,22,1,0,1,23,5
ENSDART00000085738|ENSDARG00000060671,2,23,19,22,1,0,1,23,4
ENSDART00000090748|ENSDARG00000057519,1,23,18,23,0,0,0,23,5
ENSDART00000090803|ENSDARG00000062636,1,22,18,22,0,1,1,23,5
ENSDART00000092389|ENSDARG00000063333,1,23,19,24,0,0,0,24,5
ENSDART00000101944|ENSDARG00000018797,1,23,18,23,0,0,0,23,5
ENSDART00000102011|ENSDARG00000074572,1,23,18,23,0,0,0,23,5
ENSDART00000102322|ENSDARG00000069989,1,23,18,23,0,0,0,23,5
ENSDART00000102461|ENSDARG00000070037,1,22,18,22,0,1,1,23,5
ENSDART00000102823|ENSDARG00000006978,2,23,18,22,1,0,1,23,5
ENSDART00000106300|ENSDARG00000071581,1,23,19,24,0,0,0,24,5
ENSDART00000108861|ENSDARG00000052997,2,23,19,22,1,0,1,23,4
