Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002164|ENSDARG00000008433,2,22,19,22,1,1,2,24,5
ENSDART00000007401|ENSDARG00000009493,1,23,18,23,0,0,0,23,5
ENSDART00000008127|ENSDARG00000017985,1,23,18,23,0,0,0,23,5
ENSDART00000010329|ENSDARG00000019062,1,23,18,23,0,0,0,23,5
ENSDART00000020389|ENSDARG00000016936,2,23,18,22,1,0,1,23,5
ENSDART00000023531|ENSDARG00000013441,2,23,18,22,1,0,1,23,5
ENSDART00000025496|ENSDARG00000006553,1,23,18,23,0,0,0,23,5
ENSDART00000025862|ENSDARG00000020469,2,23,18,22,1,0,1,23,5
ENSDART00000028085|ENSDARG00000013845,2,23,19,23,1,0,1,24,5
ENSDART00000030939|ENSDARG00000021895,1,22,21,25,0,1,1,26,5
ENSDART00000033716|ENSDARG00000025428,2,23,19,22,1,0,1,23,4
ENSDART00000033923|ENSDARG00000026454,1,23,19,24,0,0,0,24,5
ENSDART00000036760|ENSDARG00000035338,1,21,19,22,0,2,2,24,5
ENSDART00000038036|ENSDARG00000026178,1,22,18,22,0,1,1,23,5
ENSDART00000039325|ENSDARG00000027192,1,23,18,23,0,0,0,23,5
ENSDART00000043660|ENSDARG00000034823,1,23,18,23,0,0,0,23,5
ENSDART00000044218|ENSDARG00000058660,1,23,19,24,0,0,0,24,5
ENSDART00000050357|ENSDARG00000051809,1,23,18,23,0,0,0,23,5
ENSDART00000050871|ENSDARG00000035132,1,23,18,23,0,0,0,23,5
ENSDART00000053511|ENSDARG00000020924,1,23,18,23,0,0,0,23,5
ENSDART00000053838|ENSDARG00000037040,1,21,18,21,0,2,2,23,5
ENSDART00000054274|ENSDARG00000028533,2,23,18,22,1,0,1,23,5
ENSDART00000056101|ENSDARG00000052789,1,23,19,24,0,0,0,24,5
ENSDART00000056333|ENSDARG00000038587,2,23,18,22,1,0,1,23,5
