Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003926|ENSDARG00000021366,1,23,18,23,0,0,0,23,5
ENSDART00000006343|ENSDARG00000006494,2,23,19,22,1,0,1,23,4
ENSDART00000006449|ENSDARG00000007739,1,23,18,23,0,0,0,23,5
ENSDART00000007066|ENSDARG00000016496,2,23,18,22,1,0,1,23,5
ENSDART00000008043|ENSDARG00000021137,1,23,20,24,0,0,0,24,4
ENSDART00000009569|ENSDARG00000078187,1,23,18,23,0,0,0,23,5
ENSDART00000014149|ENSDARG00000018923,1,23,18,23,0,0,0,23,5
ENSDART00000015655|ENSDARG00000039979,1,23,19,24,0,0,0,24,5
ENSDART00000017309|ENSDARG00000060123,1,23,18,23,0,0,0,23,5
ENSDART00000019521|ENSDARG00000005350,2,23,18,22,1,0,1,23,5
ENSDART00000026658|ENSDARG00000026453,1,23,20,25,0,0,0,25,5
ENSDART00000027304|ENSDARG00000006409,1,23,19,24,0,0,0,24,5
ENSDART00000028941|ENSDARG00000024465,2,23,18,22,1,0,1,23,5
ENSDART00000029695|ENSDARG00000057575,1,23,18,23,0,0,0,23,5
ENSDART00000034054|ENSDARG00000027813,2,23,18,22,1,0,1,23,5
ENSDART00000035714|ENSDARG00000023927,1,23,18,23,0,0,0,23,5
ENSDART00000042134|ENSDARG00000078675,1,23,18,23,0,0,0,23,5
ENSDART00000043210|ENSDARG00000032578,1,22,18,22,0,1,1,23,5
ENSDART00000043397|ENSDARG00000028949,1,23,18,23,0,0,0,23,5
ENSDART00000045684|ENSDARG00000052558,1,23,18,23,0,0,0,23,5
ENSDART00000047126|ENSDARG00000035808,1,23,18,23,0,0,0,23,5
ENSDART00000048469|ENSDARG00000001835,1,23,19,23,0,0,0,23,4
ENSDART00000049864|ENSDARG00000031600,1,23,19,23,0,0,0,23,4
ENSDART00000054388|ENSDARG00000000606,1,23,19,24,0,0,0,24,5
ENSDART00000055430|ENSDARG00000038028,2,23,19,23,1,0,1,24,5
ENSDART00000056767|ENSDARG00000038881,1,23,18,23,0,0,0,23,5
ENSDART00000059271|ENSDARG00000040497,1,23,20,24,0,0,0,24,4
ENSDART00000062415|ENSDARG00000033955,1,22,19,23,0,1,1,24,5
ENSDART00000062993|ENSDARG00000020693,1,23,18,23,0,0,0,23,5
ENSDART00000063492|ENSDARG00000043250,1,23,19,24,0,0,0,24,5
ENSDART00000063704|ENSDARG00000043395,1,22,19,23,0,1,1,24,5
ENSDART00000065104|ENSDARG00000044327,1,23,18,23,0,0,0,23,5
ENSDART00000066765|ENSDARG00000006010,1,23,18,23,0,0,0,23,5
ENSDART00000067455|ENSDARG00000059311,1,23,18,23,0,0,0,23,5
ENSDART00000074482|ENSDARG00000069206,2,23,18,22,1,0,1,23,5
ENSDART00000075195|ENSDARG00000100587,1,23,18,23,0,0,0,23,5
ENSDART00000076238|ENSDARG00000054096,1,23,19,24,0,0,0,24,5
ENSDART00000078052|ENSDARG00000055679,1,21,19,22,0,2,2,24,5
ENSDART00000078325|ENSDARG00000045153,2,23,19,23,1,0,1,24,5
ENSDART00000079016|ENSDARG00000056517,1,23,19,24,0,0,0,24,5
ENSDART00000079328|ENSDARG00000056805,2,23,18,22,1,0,1,23,5
ENSDART00000079716|ENSDARG00000057114,1,22,20,24,0,1,1,25,5
ENSDART00000080401|ENSDARG00000057681,1,23,19,23,0,0,0,23,4
ENSDART00000082362|ENSDARG00000059287,1,23,19,24,0,0,0,24,5
ENSDART00000082583|ENSDARG00000059424,1,23,19,23,0,0,0,23,4
ENSDART00000083876|ENSDARG00000059923,1,23,18,23,0,0,0,23,5
ENSDART00000084035|ENSDARG00000052894,1,23,18,23,0,0,0,23,5
ENSDART00000085395|ENSDARG00000060529,1,23,18,23,0,0,0,23,5
ENSDART00000088178|ENSDARG00000061647,1,22,19,23,0,1,1,24,5
ENSDART00000090514|ENSDARG00000062519,1,23,19,24,0,0,0,24,5
