Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000004241|ENSDARG00000012671,2,23,18,22,1,0,1,23,5
ENSDART00000005479|ENSDARG00000003845,1,23,18,23,0,0,0,23,5
ENSDART00000008402|ENSDARG00000008032,1,23,19,24,0,0,0,24,5
ENSDART00000008696|ENSDARG00000011777,3,23,19,22,2,0,2,24,5
ENSDART00000024922|ENSDARG00000021389,1,23,20,23,0,0,0,23,3
ENSDART00000031270|ENSDARG00000028401,1,23,19,23,0,0,0,23,4
ENSDART00000042413|ENSDARG00000030722,1,23,20,24,0,0,0,24,4
ENSDART00000044157|ENSDARG00000034588,1,23,20,25,0,0,0,25,5
ENSDART00000047851|ENSDARG00000030289,1,23,18,23,0,0,0,23,5
ENSDART00000049586|ENSDARG00000021389,1,23,20,23,0,0,0,23,3
ENSDART00000059753|ENSDARG00000040777,1,23,18,23,0,0,0,23,5
ENSDART00000060469|ENSDARG00000041252,1,23,18,23,0,0,0,23,5
ENSDART00000061336|ENSDARG00000041858,1,22,18,22,0,1,1,23,5
ENSDART00000067741|ENSDARG00000046079,3,23,18,21,2,0,2,23,5
ENSDART00000079165|ENSDARG00000056648,1,23,18,23,0,0,0,23,5
ENSDART00000082063|ENSDARG00000008287,2,23,19,23,1,0,1,24,5
ENSDART00000091809|ENSDARG00000063054,1,23,18,23,0,0,0,23,5
ENSDART00000102712|ENSDARG00000070157,3,23,18,21,2,0,2,23,5
ENSDART00000104004|ENSDARG00000034588,1,23,20,25,0,0,0,25,5
ENSDART00000108524|ENSDARG00000076924,2,23,18,22,1,0,1,23,5
ENSDART00000111850|ENSDARG00000074098,1,23,19,24,0,0,0,24,5
ENSDART00000112637|ENSDARG00000077946,1,23,18,23,0,0,0,23,5
ENSDART00000114448|ENSDARG00000074560,1,23,18,23,0,0,0,23,5
ENSDART00000122098|ENSDARG00000028401,1,23,19,23,0,0,0,23,4
ENSDART00000124545|ENSDARG00000008032,1,23,19,24,0,0,0,24,5
ENSDART00000124710|ENSDARG00000074059,1,23,18,23,0,0,0,23,5
ENSDART00000126768|ENSDARG00000090971,1,23,18,23,0,0,0,23,5
ENSDART00000128742|ENSDARG00000091359,1,23,18,23,0,0,0,23,5
ENSDART00000131339|ENSDARG00000035329,1,22,18,22,0,1,1,23,5
ENSDART00000133530|ENSDARG00000039729,1,22,18,22,0,1,1,23,5
ENSDART00000135479|ENSDARG00000040198,1,22,19,22,0,1,1,23,4
ENSDART00000137172|ENSDARG00000030289,1,23,18,23,0,0,0,23,5
ENSDART00000139091|ENSDARG00000070794,1,23,18,23,0,0,0,23,5
ENSDART00000141440|ENSDARG00000035329,1,22,18,22,0,1,1,23,5
ENSDART00000143005|ENSDARG00000008976,1,23,18,23,0,0,0,23,5
ENSDART00000143664|ENSDARG00000030376,1,23,18,23,0,0,0,23,5
ENSDART00000144932|ENSDARG00000035329,1,22,18,22,0,1,1,23,5
ENSDART00000145613|ENSDARG00000063054,1,23,18,23,0,0,0,23,5
ENSDART00000145781|ENSDARG00000094300,4,23,19,20,3,0,3,23,4
ENSDART00000145931|ENSDARG00000092404,1,23,18,23,0,0,0,23,5
ENSDART00000146084|ENSDARG00000041776,1,23,19,24,0,0,0,24,5
ENSDART00000147228|ENSDARG00000008287,2,23,19,23,1,0,1,24,5
ENSDART00000148685|ENSDARG00000030722,1,23,20,24,0,0,0,24,4
ENSDART00000148914|ENSDARG00000013397,1,22,21,25,0,1,1,26,5
ENSDART00000149194|ENSDARG00000095809,1,23,18,23,0,0,0,23,5
ENSDART00000149546|ENSDARG00000075292,2,23,19,23,1,0,1,24,5
ENSDART00000149896|ENSDARG00000076924,2,23,18,22,1,0,1,23,5
ENSDART00000150129|ENSDARG00000060951,1,22,18,22,0,1,1,23,5
ENSDART00000151123|ENSDARG00000096286,1,23,19,24,0,0,0,24,5
ENSDART00000155437|ENSDARG00000094300,1,23,23,23,0,0,0,23,0
ENSDART00000156256|ENSDARG00000076787,3,23,18,21,2,0,2,23,5
ENSDART00000159608|ENSDARG00000040198,1,22,19,22,0,1,1,23,4
