Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001102|ENSDARG00000001414,2,22,18,21,1,1,2,23,5
ENSDART00000002164|ENSDARG00000008433,2,23,19,23,1,0,1,24,5
ENSDART00000002812|ENSDARG00000037030,1,23,18,23,0,0,0,23,5
ENSDART00000005985|ENSDARG00000002952,2,23,18,22,1,0,1,23,5
ENSDART00000007103|ENSDARG00000020086,1,23,19,24,0,0,0,24,5
ENSDART00000014411|ENSDARG00000004648,1,23,18,23,0,0,0,23,5
ENSDART00000015712|ENSDARG00000014680,1,22,18,22,0,1,1,23,5
ENSDART00000016265|ENSDARG00000008485,1,23,20,25,0,0,0,25,5
ENSDART00000017422|ENSDARG00000005927,1,23,20,25,0,0,0,25,5
ENSDART00000022413|ENSDARG00000019774,1,23,20,25,0,0,0,25,5
ENSDART00000023926|ENSDARG00000002549,1,23,20,23,0,0,0,23,3
ENSDART00000024309|ENSDARG00000006782,1,23,19,24,0,0,0,24,5
ENSDART00000024440|ENSDARG00000009550,1,23,19,23,0,0,0,23,4
ENSDART00000025583|ENSDARG00000003399,1,23,20,25,0,0,0,25,5
ENSDART00000026020|ENSDARG00000010248,1,22,18,22,0,1,1,23,5
ENSDART00000026107|ENSDARG00000021948,1,23,20,24,0,0,0,24,4
ENSDART00000026275|ENSDARG00000010946,1,23,19,24,0,0,0,24,5
ENSDART00000031828|ENSDARG00000023694,1,23,19,24,0,0,0,24,5
ENSDART00000037808|ENSDARG00000022689,3,23,18,21,2,0,2,23,5
ENSDART00000037846|ENSDARG00000022020,1,23,18,23,0,0,0,23,5
ENSDART00000039700|ENSDARG00000071863,3,23,19,22,2,0,2,24,5
ENSDART00000041319|ENSDARG00000028173,3,22,18,20,2,1,3,23,5
ENSDART00000041394|ENSDARG00000034633,1,23,19,23,0,0,0,23,4
ENSDART00000041577|ENSDARG00000033099,1,23,18,23,0,0,0,23,5
ENSDART00000045232|ENSDARG00000028943,1,23,18,23,0,0,0,23,5
ENSDART00000045921|ENSDARG00000013921,3,23,19,21,2,0,2,23,4
ENSDART00000045991|ENSDARG00000018006,1,23,18,23,0,0,0,23,5
ENSDART00000046903|ENSDARG00000034801,1,22,19,23,0,1,1,24,5
ENSDART00000047008|ENSDARG00000055759,2,23,20,24,1,0,1,25,5
ENSDART00000051695|ENSDARG00000028012,1,22,19,23,0,1,1,24,5
ENSDART00000052222|ENSDARG00000035970,1,23,18,23,0,0,0,23,5
ENSDART00000052521|ENSDARG00000036168,1,23,19,23,0,0,0,23,4
ENSDART00000054026|ENSDARG00000037158,1,23,19,23,0,0,0,23,4
ENSDART00000055817|ENSDARG00000038270,1,23,18,23,0,0,0,23,5
ENSDART00000057268|ENSDARG00000039196,1,23,19,24,0,0,0,24,5
ENSDART00000060946|ENSDARG00000075376,1,23,20,24,0,0,0,24,4
