Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000192|ENSDARG00000000183,1,21,18,21,0,2,2,23,5
ENSDART00000001318|ENSDARG00000033450,1,23,18,23,0,0,0,23,5
ENSDART00000004920|ENSDARG00000019941,1,21,19,22,0,2,2,24,5
ENSDART00000005449|ENSDARG00000016788,1,23,19,23,0,0,0,23,4
ENSDART00000006622|ENSDARG00000018907,1,22,18,22,0,1,1,23,5
ENSDART00000008133|ENSDARG00000002897,1,23,19,24,0,0,0,24,5
ENSDART00000008532|ENSDARG00000019364,2,23,18,22,1,0,1,23,5
ENSDART00000009767|ENSDARG00000014303,3,22,18,20,2,1,3,23,5
ENSDART00000011135|ENSDARG00000043317,1,23,18,23,0,0,0,23,5
ENSDART00000011809|ENSDARG00000019581,1,23,18,23,0,0,0,23,5
ENSDART00000012191|ENSDARG00000013117,1,23,19,24,0,0,0,24,5
ENSDART00000012507|ENSDARG00000008434,1,23,19,23,0,0,0,23,4
ENSDART00000012820|ENSDARG00000008395,3,23,19,22,2,0,2,24,5
ENSDART00000014440|ENSDARG00000014804,2,23,18,22,1,0,1,23,5
ENSDART00000015092|ENSDARG00000035809,1,23,21,26,0,0,0,26,5
ENSDART00000016096|ENSDARG00000011196,2,23,19,22,1,0,1,23,4
ENSDART00000016791|ENSDARG00000016443,1,23,18,23,0,0,0,23,5
ENSDART00000017191|ENSDARG00000014626,1,23,18,23,0,0,0,23,5
ENSDART00000017376|ENSDARG00000032802,1,22,19,23,0,1,1,24,5
ENSDART00000017859|ENSDARG00000006477,1,23,18,23,0,0,0,23,5
ENSDART00000018159|ENSDARG00000011609,1,23,18,23,0,0,0,23,5
ENSDART00000019843|ENSDARG00000009161,2,23,18,22,1,0,1,23,5
ENSDART00000019907|ENSDARG00000009629,1,22,18,22,0,1,1,23,5
ENSDART00000020434|ENSDARG00000035540,1,23,18,23,0,0,0,23,5
ENSDART00000020967|ENSDARG00000012818,1,23,19,24,0,0,0,24,5
ENSDART00000021693|ENSDARG00000009026,1,22,19,23,0,1,1,24,5
ENSDART00000022725|ENSDARG00000007582,1,22,20,24,0,1,1,25,5
ENSDART00000023453|ENSDARG00000006600,1,23,18,23,0,0,0,23,5
ENSDART00000023995|ENSDARG00000012726,1,23,19,24,0,0,0,24,5
ENSDART00000024729|ENSDARG00000017219,1,23,18,23,0,0,0,23,5
ENSDART00000024967|ENSDARG00000006677,1,23,18,23,0,0,0,23,5
ENSDART00000025862|ENSDARG00000020469,1,23,20,24,0,0,0,24,4
ENSDART00000026135|ENSDARG00000053113,1,23,18,23,0,0,0,23,5
ENSDART00000028161|ENSDARG00000023815,1,22,19,23,0,1,1,24,5
ENSDART00000028417|ENSDARG00000030626,1,23,18,23,0,0,0,23,5
ENSDART00000028607|ENSDARG00000017244,1,23,18,23,0,0,0,23,5
ENSDART00000029308|ENSDARG00000028507,1,23,20,24,0,0,0,24,4
ENSDART00000030083|ENSDARG00000022690,1,23,18,23,0,0,0,23,5
ENSDART00000031425|ENSDARG00000024219,1,22,18,22,0,1,1,23,5
ENSDART00000037195|ENSDARG00000024575,1,23,18,23,0,0,0,23,5
