Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003712|ENSDARG00000016918,1,23,18,23,0,0,0,23,5
ENSDART00000003752|ENSDARG00000016173,1,23,18,23,0,0,0,23,5
ENSDART00000005847|ENSDARG00000005476,1,23,18,23,0,0,0,23,5
ENSDART00000009545|ENSDARG00000018110,1,23,19,23,0,0,0,23,4
ENSDART00000010564|ENSDARG00000017928,1,23,18,23,0,0,0,23,5
ENSDART00000012256|ENSDARG00000013752,1,22,19,23,0,1,1,24,5
ENSDART00000016314|ENSDARG00000005561,1,23,18,23,0,0,0,23,5
ENSDART00000018683|ENSDARG00000002670,1,22,19,23,0,1,1,24,5
ENSDART00000030709|ENSDARG00000025899,1,23,19,24,0,0,0,24,5
ENSDART00000033724|ENSDARG00000023290,1,23,19,24,0,0,0,24,5
ENSDART00000034783|ENSDARG00000015482,1,23,18,23,0,0,0,23,5
ENSDART00000043117|ENSDARG00000033551,1,23,18,23,0,0,0,23,5
ENSDART00000050130|ENSDARG00000016160,1,23,19,24,0,0,0,24,5
ENSDART00000053265|ENSDARG00000036671,1,22,20,24,0,1,1,25,5
ENSDART00000059376|ENSDARG00000040571,1,23,19,23,0,0,0,23,4
ENSDART00000059841|ENSDARG00000053431,1,22,19,22,0,1,1,23,4
ENSDART00000062257|ENSDARG00000058257,1,23,18,23,0,0,0,23,5
ENSDART00000063818|ENSDARG00000025091,1,23,19,24,0,0,0,24,5
ENSDART00000077217|ENSDARG00000054934,1,23,18,23,0,0,0,23,5
ENSDART00000078093|ENSDARG00000028086,1,22,19,23,0,1,1,24,5
ENSDART00000079618|ENSDARG00000026986,1,23,19,24,0,0,0,24,5
ENSDART00000080882|ENSDARG00000058088,1,22,18,22,0,1,1,23,5
ENSDART00000080886|ENSDARG00000058088,1,22,18,22,0,1,1,23,5
ENSDART00000081184|ENSDARG00000058327,1,23,19,24,0,0,0,24,5
ENSDART00000081990|ENSDARG00000059003,1,23,19,24,0,0,0,24,5
ENSDART00000083281|ENSDARG00000052527,1,23,19,23,0,0,0,23,4
ENSDART00000083407|ENSDARG00000046150,1,22,19,23,0,1,1,24,5
ENSDART00000084512|ENSDARG00000060184,1,23,19,24,0,0,0,24,5
ENSDART00000084528|ENSDARG00000060197,1,22,20,24,0,1,1,25,5
ENSDART00000084600|ENSDARG00000058327,1,23,19,24,0,0,0,24,5
ENSDART00000085931|ENSDARG00000060783,1,23,19,24,0,0,0,24,5
ENSDART00000086525|ENSDARG00000078887,1,22,18,22,0,1,1,23,5
ENSDART00000087311|ENSDARG00000061303,1,23,19,24,0,0,0,24,5
ENSDART00000089445|ENSDARG00000062123,1,21,18,21,0,2,2,23,5
ENSDART00000090380|ENSDARG00000062467,1,21,18,21,0,2,2,23,5
ENSDART00000097274|ENSDARG00000002670,1,22,19,23,0,1,1,24,5
ENSDART00000108543|ENSDARG00000078887,1,22,18,22,0,1,1,23,5
ENSDART00000109228|ENSDARG00000075533,1,22,21,24,0,1,1,25,4
ENSDART00000109544|ENSDARG00000097890,1,23,18,23,0,0,0,23,5
ENSDART00000111571|ENSDARG00000074222,1,23,18,23,0,0,0,23,5
ENSDART00000114358|ENSDARG00000074809,1,23,19,24,0,0,0,24,5
ENSDART00000115221|ENSDARG00000041944,1,21,18,21,0,2,2,23,5
ENSDART00000122372|ENSDARG00000088083,1,23,18,23,0,0,0,23,5
ENSDART00000124708|ENSDARG00000058736,1,23,20,25,0,0,0,25,5
ENSDART00000125066|ENSDARG00000037432,1,22,18,22,0,1,1,23,5
ENSDART00000126110|ENSDARG00000016918,1,23,18,23,0,0,0,23,5
