Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002641|ENSDARG00000042368,1,23,18,23,0,0,0,23,5
ENSDART00000003475|ENSDARG00000020191,2,23,18,22,1,0,1,23,5
ENSDART00000004062|ENSDARG00000014313,1,23,18,23,0,0,0,23,5
ENSDART00000006748|ENSDARG00000014474,2,23,20,24,1,0,1,25,5
ENSDART00000006930|ENSDARG00000004131,1,23,18,23,0,0,0,23,5
ENSDART00000013085|ENSDARG00000012066,1,23,19,24,0,0,0,24,5
ENSDART00000014018|ENSDARG00000004871,1,23,18,23,0,0,0,23,5
ENSDART00000017075|ENSDARG00000016143,1,23,19,24,0,0,0,24,5
ENSDART00000017859|ENSDARG00000006477,1,23,19,24,0,0,0,24,5
ENSDART00000018107|ENSDARG00000019250,1,23,18,23,0,0,0,23,5
ENSDART00000018408|ENSDARG00000013613,1,23,19,24,0,0,0,24,5
ENSDART00000018640|ENSDARG00000008678,3,23,18,21,2,0,2,23,5
ENSDART00000020376|ENSDARG00000027469,1,22,18,22,0,1,1,23,5
ENSDART00000023539|ENSDARG00000018283,1,23,18,23,0,0,0,23,5
ENSDART00000025877|ENSDARG00000003927,1,23,18,23,0,0,0,23,5
ENSDART00000027214|ENSDARG00000010572,1,23,18,23,0,0,0,23,5
ENSDART00000028108|ENSDARG00000016494,1,23,19,23,0,0,0,23,4
ENSDART00000031049|ENSDARG00000023868,1,23,18,23,0,0,0,23,5
ENSDART00000032494|ENSDARG00000012039,2,23,20,24,1,0,1,25,5
ENSDART00000033691|ENSDARG00000022951,1,22,19,23,0,1,1,24,5
ENSDART00000036729|ENSDARG00000000767,2,23,19,22,1,0,1,23,4
ENSDART00000042203|ENSDARG00000042141,2,23,18,22,1,0,1,23,5
ENSDART00000043953|ENSDARG00000030263,1,22,21,24,0,1,1,25,4
ENSDART00000044429|ENSDARG00000031269,1,23,19,24,0,0,0,24,5
ENSDART00000045126|ENSDARG00000058543,1,23,19,24,0,0,0,24,5
ENSDART00000045942|ENSDARG00000018691,1,22,20,23,0,1,1,24,4
