Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000382|ENSDARG00000000370,1,23,18,23,0,0,0,23,5
ENSDART00000003076|ENSDARG00000008880,1,23,18,23,0,0,0,23,5
ENSDART00000003296|ENSDARG00000008237,1,23,19,24,0,0,0,24,5
ENSDART00000004365|ENSDARG00000003769,1,22,19,23,0,1,1,24,5
ENSDART00000008854|ENSDARG00000021343,1,23,18,23,0,0,0,23,5
ENSDART00000009740|ENSDARG00000016858,1,23,18,23,0,0,0,23,5
ENSDART00000009920|ENSDARG00000004930,1,23,20,23,0,0,0,23,3
ENSDART00000011397|ENSDARG00000010146,1,23,19,24,0,0,0,24,5
ENSDART00000012791|ENSDARG00000011870,1,23,19,24,0,0,0,24,5
ENSDART00000016388|ENSDARG00000052157,1,23,20,25,0,0,0,25,5
ENSDART00000020541|ENSDARG00000018529,2,23,18,22,1,0,1,23,5
ENSDART00000020970|ENSDARG00000018178,1,23,18,23,0,0,0,23,5
ENSDART00000023090|ENSDARG00000055313,1,22,20,24,0,1,1,25,5
ENSDART00000023613|ENSDARG00000006514,1,22,18,22,0,1,1,23,5
ENSDART00000026866|ENSDARG00000032970,1,23,19,24,0,0,0,24,5
ENSDART00000034544|ENSDARG00000008165,1,23,18,23,0,0,0,23,5
ENSDART00000040434|ENSDARG00000034817,1,23,18,23,0,0,0,23,5
ENSDART00000053933|ENSDARG00000053496,1,23,19,23,0,0,0,23,4
ENSDART00000057588|ENSDARG00000039411,1,23,19,23,0,0,0,23,4
ENSDART00000058238|ENSDARG00000010681,2,23,18,22,1,0,1,23,5
ENSDART00000059460|ENSDARG00000028213,2,22,18,21,1,1,2,23,5
ENSDART00000060111|ENSDARG00000041019,1,23,18,23,0,0,0,23,5
ENSDART00000060336|ENSDARG00000041165,1,23,18,23,0,0,0,23,5
ENSDART00000061836|ENSDARG00000042186,1,23,18,23,0,0,0,23,5
ENSDART00000062563|ENSDARG00000042652,1,22,19,23,0,1,1,24,5
ENSDART00000065562|ENSDARG00000044625,1,21,19,21,0,2,2,23,4
ENSDART00000066945|ENSDARG00000045524,1,23,19,24,0,0,0,24,5
ENSDART00000077155|ENSDARG00000054878,1,23,18,23,0,0,0,23,5
ENSDART00000081359|ENSDARG00000058479,1,22,18,22,0,1,1,23,5
ENSDART00000082368|ENSDARG00000059294,1,21,18,21,0,2,2,23,5
ENSDART00000082517|ENSDARG00000059404,2,23,19,23,1,0,1,24,5
ENSDART00000082797|ENSDARG00000059510,2,23,18,22,1,0,1,23,5
ENSDART00000084354|ENSDARG00000060103,1,23,19,23,0,0,0,23,4
ENSDART00000085009|ENSDARG00000060380,1,23,19,24,0,0,0,24,5
ENSDART00000088342|ENSDARG00000061717,1,23,18,23,0,0,0,23,5
ENSDART00000088422|ENSDARG00000051879,1,23,19,24,0,0,0,24,5
ENSDART00000092033|ENSDARG00000063157,2,22,18,21,1,1,2,23,5
ENSDART00000092214|ENSDARG00000063230,1,23,19,24,0,0,0,24,5
ENSDART00000092560|ENSDARG00000063372,2,22,19,22,1,1,2,24,5
ENSDART00000093148|ENSDARG00000063466,1,23,18,23,0,0,0,23,5
ENSDART00000097982|ENSDARG00000067964,1,23,18,23,0,0,0,23,5
ENSDART00000100342|ENSDARG00000000516,1,23,20,24,0,0,0,24,4
ENSDART00000101928|ENSDARG00000057460,1,23,19,24,0,0,0,24,5
ENSDART00000101953|ENSDARG00000069833,1,22,19,23,0,1,1,24,5
ENSDART00000103548|ENSDARG00000067992,2,23,18,22,1,0,1,23,5
ENSDART00000103724|ENSDARG00000033928,1,23,18,23,0,0,0,23,5
ENSDART00000105808|ENSDARG00000000212,1,23,19,23,0,0,0,23,4
ENSDART00000109171|ENSDARG00000077909,1,23,18,23,0,0,0,23,5
ENSDART00000109224|ENSDARG00000074117,1,23,18,23,0,0,0,23,5
ENSDART00000109248|ENSDARG00000074245,2,22,18,21,1,1,2,23,5
ENSDART00000109268|ENSDARG00000078891,1,23,18,23,0,0,0,23,5
ENSDART00000110399|ENSDARG00000063375,1,23,19,24,0,0,0,24,5
ENSDART00000110716|ENSDARG00000015610,1,23,23,23,0,0,0,23,0
ENSDART00000110789|ENSDARG00000078964,1,22,19,22,0,1,1,23,4
ENSDART00000110818|ENSDARG00000036281,1,22,18,22,0,1,1,23,5
ENSDART00000110835|ENSDARG00000075752,2,23,18,22,1,0,1,23,5
ENSDART00000111458|ENSDARG00000078741,1,23,19,24,0,0,0,24,5
ENSDART00000112959|ENSDARG00000075263,1,22,19,22,0,1,1,23,4
ENSDART00000113219|ENSDARG00000079688,2,22,18,21,1,1,2,23,5
ENSDART00000113818|ENSDARG00000079455,1,22,18,22,0,1,1,23,5
ENSDART00000123292|ENSDARG00000090340,2,23,19,23,1,0,1,24,5
ENSDART00000123769|ENSDARG00000091124,1,23,18,23,0,0,0,23,5
ENSDART00000124285|ENSDARG00000090061,2,23,19,23,1,0,1,24,5
ENSDART00000126239|ENSDARG00000087238,1,23,19,24,0,0,0,24,5
ENSDART00000126440|ENSDARG00000091726,1,21,18,21,0,2,2,23,5
ENSDART00000127362|ENSDARG00000089983,1,23,18,23,0,0,0,23,5
ENSDART00000127845|ENSDARG00000088440,2,22,18,21,1,1,2,23,5
ENSDART00000128227|ENSDARG00000043559,1,23,18,23,0,0,0,23,5
ENSDART00000128249|ENSDARG00000090512,1,22,18,22,0,1,1,23,5
ENSDART00000128317|ENSDARG00000079455,1,22,18,22,0,1,1,23,5
ENSDART00000128852|ENSDARG00000058259,1,22,19,23,0,1,1,24,5
ENSDART00000129569|ENSDARG00000043559,1,23,18,23,0,0,0,23,5
ENSDART00000130975|ENSDARG00000043865,1,23,18,23,0,0,0,23,5
