Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003888|ENSDARG00000003827,1,22,18,22,0,1,1,23,5
ENSDART00000003891|ENSDARG00000070787,1,23,19,24,0,0,0,24,5
ENSDART00000006802|ENSDARG00000007385,1,22,19,23,0,1,1,24,5
ENSDART00000007688|ENSDARG00000015869,1,23,18,23,0,0,0,23,5
ENSDART00000014049|ENSDARG00000004774,2,21,18,20,1,2,3,23,5
ENSDART00000014052|ENSDARG00000018061,1,23,18,23,0,0,0,23,5
ENSDART00000018502|ENSDARG00000042021,2,23,19,23,1,0,1,24,5
ENSDART00000019617|ENSDARG00000004952,1,22,18,22,0,1,1,23,5
ENSDART00000025324|ENSDARG00000011925,1,23,18,23,0,0,0,23,5
ENSDART00000026213|ENSDARG00000026630,3,23,18,21,2,0,2,23,5
ENSDART00000027443|ENSDARG00000006422,2,22,18,21,1,1,2,23,5
ENSDART00000028673|ENSDARG00000037879,1,23,18,23,0,0,0,23,5
ENSDART00000037848|ENSDARG00000024744,2,23,18,22,1,0,1,23,5
ENSDART00000040184|ENSDARG00000003403,1,23,19,23,0,0,0,23,4
ENSDART00000040502|ENSDARG00000070504,1,21,18,21,0,2,2,23,5
ENSDART00000040810|ENSDARG00000033182,1,23,19,23,0,0,0,23,4
ENSDART00000041476|ENSDARG00000008184,1,23,18,23,0,0,0,23,5
ENSDART00000042276|ENSDARG00000033447,1,23,18,23,0,0,0,23,5
ENSDART00000044453|ENSDARG00000015731,1,23,19,23,0,0,0,23,4
ENSDART00000048445|ENSDARG00000001470,1,23,19,24,0,0,0,24,5
ENSDART00000048985|ENSDARG00000031095,1,23,18,23,0,0,0,23,5
ENSDART00000052185|ENSDARG00000035957,1,23,23,23,0,0,0,23,0
ENSDART00000052912|ENSDARG00000036424,2,23,19,23,1,0,1,24,5
ENSDART00000054366|ENSDARG00000037362,1,22,18,22,0,1,1,23,5
ENSDART00000054388|ENSDARG00000000606,1,23,18,23,0,0,0,23,5
ENSDART00000056105|ENSDARG00000019316,1,23,18,23,0,0,0,23,5
ENSDART00000058370|ENSDARG00000074184,2,23,18,22,1,0,1,23,5
ENSDART00000059028|ENSDARG00000040338,1,23,18,23,0,0,0,23,5
ENSDART00000060505|ENSDARG00000008184,1,23,18,23,0,0,0,23,5
ENSDART00000065092|ENSDARG00000014655,1,23,20,25,0,0,0,25,5
ENSDART00000073604|ENSDARG00000051896,2,23,18,22,1,0,1,23,5
ENSDART00000073627|ENSDARG00000051916,2,23,18,22,1,0,1,23,5
ENSDART00000073985|ENSDARG00000052182,1,23,18,23,0,0,0,23,5
ENSDART00000077216|ENSDARG00000068323,1,23,18,23,0,0,0,23,5
ENSDART00000078484|ENSDARG00000056059,1,23,18,23,0,0,0,23,5
ENSDART00000079212|ENSDARG00000056695,1,23,19,23,0,0,0,23,4
ENSDART00000079397|ENSDARG00000007231,1,23,18,23,0,0,0,23,5
ENSDART00000079879|ENSDARG00000057262,1,23,20,25,0,0,0,25,5
ENSDART00000081018|ENSDARG00000070787,1,23,19,24,0,0,0,24,5
ENSDART00000082304|ENSDARG00000039852,3,23,19,22,2,0,2,24,5
ENSDART00000084745|ENSDARG00000005861,1,23,20,25,0,0,0,25,5
ENSDART00000089967|ENSDARG00000079295,2,23,18,22,1,0,1,23,5
ENSDART00000090165|ENSDARG00000069473,1,23,19,23,0,0,0,23,4
ENSDART00000092058|ENSDARG00000058480,1,23,18,23,0,0,0,23,5
ENSDART00000097615|ENSDARG00000009169,1,23,18,23,0,0,0,23,5
ENSDART00000099690|ENSDARG00000023053,2,23,18,22,1,0,1,23,5
ENSDART00000100685|ENSDARG00000055132,2,23,18,22,1,0,1,23,5
ENSDART00000101134|ENSDARG00000069469,1,22,18,22,0,1,1,23,5
ENSDART00000101143|ENSDARG00000001470,1,23,19,24,0,0,0,24,5
ENSDART00000104113|ENSDARG00000089681,1,23,20,25,0,0,0,25,5
ENSDART00000105895|ENSDARG00000029457,1,23,18,23,0,0,0,23,5
ENSDART00000106163|ENSDARG00000077178,1,23,19,24,0,0,0,24,5
ENSDART00000106244|ENSDARG00000078638,1,23,18,23,0,0,0,23,5
ENSDART00000106252|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000108729|ENSDARG00000074033,1,23,19,24,0,0,0,24,5
ENSDART00000108964|ENSDARG00000013847,3,23,20,23,2,0,2,25,5
ENSDART00000109601|ENSDARG00000077361,2,23,19,22,1,0,1,23,4
ENSDART00000109860|ENSDARG00000074469,1,23,18,23,0,0,0,23,5
ENSDART00000112125|ENSDARG00000078169,1,23,18,23,0,0,0,23,5
ENSDART00000112474|ENSDARG00000077044,1,23,19,24,0,0,0,24,5
ENSDART00000112908|ENSDARG00000079313,1,23,18,23,0,0,0,23,5
ENSDART00000114937|ENSDARG00000076650,2,23,19,23,1,0,1,24,5
ENSDART00000115037|ENSDARG00000075774,3,23,19,22,2,0,2,24,5
ENSDART00000115118|ENSDARG00000078842,1,23,20,25,0,0,0,25,5
ENSDART00000115139|ENSDARG00000079915,1,23,18,23,0,0,0,23,5
ENSDART00000115165|ENSDARG00000075222,2,23,18,22,1,0,1,23,5
ENSDART00000115275|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000115378|ENSDARG00000074824,1,23,20,25,0,0,0,25,5
ENSDART00000123512|ENSDARG00000076389,2,23,18,22,1,0,1,23,5
ENSDART00000124341|ENSDARG00000092924,1,23,18,23,0,0,0,23,5
ENSDART00000124562|ENSDARG00000077178,1,23,19,24,0,0,0,24,5
ENSDART00000125632|ENSDARG00000062089,1,23,19,24,0,0,0,24,5
ENSDART00000128363|ENSDARG00000007385,1,22,19,23,0,1,1,24,5
ENSDART00000128873|ENSDARG00000088019,1,23,19,24,0,0,0,24,5
ENSDART00000128985|ENSDARG00000007231,1,23,18,23,0,0,0,23,5
ENSDART00000129135|ENSDARG00000090039,1,23,18,23,0,0,0,23,5
ENSDART00000130371|ENSDARG00000053026,1,23,19,23,0,0,0,23,4
ENSDART00000131294|ENSDARG00000070504,1,21,18,21,0,2,2,23,5
ENSDART00000132182|ENSDARG00000035957,1,23,23,23,0,0,0,23,0
ENSDART00000132533|ENSDARG00000074184,2,23,18,22,1,0,1,23,5
ENSDART00000132667|ENSDARG00000093024,2,23,18,22,1,0,1,23,5
ENSDART00000132820|ENSDARG00000076903,1,23,18,23,0,0,0,23,5
ENSDART00000133623|ENSDARG00000056228,1,23,19,24,0,0,0,24,5
ENSDART00000134725|ENSDARG00000062330,2,23,18,22,1,0,1,23,5
ENSDART00000134801|ENSDARG00000041750,1,23,19,24,0,0,0,24,5
ENSDART00000134893|ENSDARG00000056530,1,22,18,22,0,1,1,23,5
ENSDART00000134915|ENSDARG00000018296,1,23,18,23,0,0,0,23,5
ENSDART00000134926|ENSDARG00000068323,1,23,18,23,0,0,0,23,5
ENSDART00000135053|ENSDARG00000092407,2,23,18,22,1,0,1,23,5
ENSDART00000136274|ENSDARG00000093216,1,23,18,23,0,0,0,23,5
ENSDART00000136804|ENSDARG00000011975,1,22,18,22,0,1,1,23,5
ENSDART00000136906|ENSDARG00000013847,3,23,20,23,2,0,2,25,5
ENSDART00000137250|ENSDARG00000045424,1,23,18,23,0,0,0,23,5
ENSDART00000137429|ENSDARG00000000606,1,23,18,23,0,0,0,23,5
ENSDART00000137443|ENSDARG00000059093,1,23,18,23,0,0,0,23,5
ENSDART00000137794|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000138232|ENSDARG00000052575,1,23,20,25,0,0,0,25,5
ENSDART00000138576|ENSDARG00000092885,1,23,18,23,0,0,0,23,5
ENSDART00000138850|ENSDARG00000078169,1,23,18,23,0,0,0,23,5
ENSDART00000138917|ENSDARG00000052575,1,23,20,25,0,0,0,25,5
ENSDART00000140495|ENSDARG00000070504,1,21,18,21,0,2,2,23,5
ENSDART00000141177|ENSDARG00000015425,1,23,19,24,0,0,0,24,5
ENSDART00000141317|ENSDARG00000000606,1,23,18,23,0,0,0,23,5
ENSDART00000141446|ENSDARG00000021193,1,23,18,23,0,0,0,23,5
ENSDART00000141571|ENSDARG00000019316,1,23,18,23,0,0,0,23,5
ENSDART00000141796|ENSDARG00000068323,1,23,18,23,0,0,0,23,5
ENSDART00000142104|ENSDARG00000087369,2,23,18,22,1,0,1,23,5
ENSDART00000142474|ENSDARG00000056695,1,23,19,23,0,0,0,23,4
ENSDART00000143569|ENSDARG00000074502,1,23,19,24,0,0,0,24,5
ENSDART00000144074|ENSDARG00000093658,1,23,18,23,0,0,0,23,5
ENSDART00000144198|ENSDARG00000003403,1,23,19,23,0,0,0,23,4
ENSDART00000145247|ENSDARG00000059886,1,23,19,24,0,0,0,24,5
ENSDART00000145451|ENSDARG00000068323,1,23,18,23,0,0,0,23,5
ENSDART00000146965|ENSDARG00000057648,2,22,18,21,1,1,2,23,5
ENSDART00000147947|ENSDARG00000077860,1,23,19,24,0,0,0,24,5
ENSDART00000148718|ENSDARG00000006169,1,23,20,25,0,0,0,25,5
ENSDART00000149019|ENSDARG00000014655,1,23,20,25,0,0,0,25,5
ENSDART00000149104|ENSDARG00000051896,2,23,18,22,1,0,1,23,5
ENSDART00000149642|ENSDARG00000060153,1,23,18,23,0,0,0,23,5
ENSDART00000150499|ENSDARG00000013847,3,23,20,23,2,0,2,25,5
ENSDART00000151536|ENSDARG00000035957,3,23,20,21,2,0,2,23,3
ENSDART00000153134|ENSDARG00000026630,3,23,18,21,2,0,2,23,5
ENSDART00000154200|ENSDARG00000077361,2,23,19,22,1,0,1,23,4
ENSDART00000154362|ENSDARG00000079915,1,23,18,23,0,0,0,23,5
ENSDART00000155367|ENSDARG00000053026,1,23,19,23,0,0,0,23,4
ENSDART00000156031|ENSDARG00000005861,1,23,20,25,0,0,0,25,5
ENSDART00000157699|ENSDARG00000100712,1,23,19,23,0,0,0,23,4
ENSDART00000158277|ENSDARG00000102463,1,23,20,25,0,0,0,25,5
ENSDART00000158358|ENSDARG00000098135,1,23,18,23,0,0,0,23,5
ENSDART00000158473|ENSDARG00000090039,1,23,18,23,0,0,0,23,5
ENSDART00000158730|ENSDARG00000104672,1,22,20,24,0,1,1,25,5
ENSDART00000158852|ENSDARG00000100657,1,23,18,23,0,0,0,23,5
ENSDART00000159423|ENSDARG00000104566,1,23,18,23,0,0,0,23,5
ENSDART00000159916|ENSDARG00000078842,1,23,20,25,0,0,0,25,5
ENSDART00000159925|ENSDARG00000001470,1,23,19,24,0,0,0,24,5
ENSDART00000160647|ENSDARG00000075774,3,23,19,22,2,0,2,24,5
ENSDART00000161049|ENSDARG00000090943,1,23,20,25,0,0,0,25,5
ENSDART00000161561|ENSDARG00000059093,1,23,18,23,0,0,0,23,5
ENSDART00000162074|ENSDARG00000089681,1,23,20,25,0,0,0,25,5
ENSDART00000162587|ENSDARG00000105083,1,23,18,23,0,0,0,23,5
ENSDART00000163898|ENSDARG00000051916,2,23,18,22,1,0,1,23,5
ENSDART00000164040|ENSDARG00000062330,2,23,18,22,1,0,1,23,5
ENSDART00000164152|ENSDARG00000013847,3,23,20,23,2,0,2,25,5
ENSDART00000165044|ENSDARG00000098177,2,23,18,22,1,0,1,23,5
ENSDART00000165076|ENSDARG00000008184,1,23,18,23,0,0,0,23,5
ENSDART00000165945|ENSDARG00000098115,2,23,18,22,1,0,1,23,5
ENSDART00000166126|ENSDARG00000089681,1,23,20,25,0,0,0,25,5
ENSDART00000166581|ENSDARG00000100965,1,23,18,23,0,0,0,23,5
ENSDART00000166969|ENSDARG00000105083,1,23,18,23,0,0,0,23,5
ENSDART00000167643|ENSDARG00000104431,1,23,20,25,0,0,0,25,5
ENSDART00000169069|ENSDARG00000018296,1,23,18,23,0,0,0,23,5
ENSDART00000169072|ENSDARG00000077860,1,23,19,24,0,0,0,24,5
ENSDART00000170580|ENSDARG00000101816,1,23,18,23,0,0,0,23,5
ENSDART00000170757|ENSDARG00000101670,1,23,19,24,0,0,0,24,5
ENSDART00000170889|ENSDARG00000089681,1,23,20,25,0,0,0,25,5
ENSDART00000171633|ENSDARG00000100965,1,23,18,23,0,0,0,23,5
ENSDART00000171699|ENSDARG00000039051,1,23,18,23,0,0,0,23,5
ENSDART00000171839|ENSDARG00000093024,2,23,18,22,1,0,1,23,5
ENSDART00000172880|ENSDARG00000092352,1,23,19,24,0,0,0,24,5
ENSDART00000175577|ENSDARG00000005861,1,23,20,25,0,0,0,25,5
ENSDART00000176793|ENSDARG00000003403,1,23,19,23,0,0,0,23,4
ENSDART00000176803|ENSDARG00000001470,1,23,19,24,0,0,0,24,5
ENSDART00000178753|ENSDARG00000087369,2,23,18,22,1,0,1,23,5
ENSDART00000179237|ENSDARG00000070504,1,21,18,21,0,2,2,23,5
ENSDART00000179773|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000179792|ENSDARG00000076389,2,23,18,22,1,0,1,23,5
ENSDART00000180127|ENSDARG00000015731,1,23,19,23,0,0,0,23,4
ENSDART00000180172|ENSDARG00000005861,1,23,20,25,0,0,0,25,5
ENSDART00000180372|ENSDARG00000070787,1,23,19,24,0,0,0,24,5
ENSDART00000180872|ENSDARG00000033447,1,23,18,23,0,0,0,23,5
ENSDART00000182184|ENSDARG00000077361,2,23,19,22,1,0,1,23,4
ENSDART00000182352|ENSDARG00000014655,1,23,20,25,0,0,0,25,5
ENSDART00000182584|ENSDARG00000098135,1,23,18,23,0,0,0,23,5
ENSDART00000182640|ENSDARG00000062089,1,23,19,24,0,0,0,24,5
ENSDART00000183266|ENSDARG00000079915,1,23,18,23,0,0,0,23,5
ENSDART00000184557|ENSDARG00000098115,2,23,18,22,1,0,1,23,5
ENSDART00000184654|ENSDARG00000075774,3,23,19,22,2,0,2,24,5
ENSDART00000185054|ENSDARG00000098177,2,23,18,22,1,0,1,23,5
ENSDART00000185713|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000186095|ENSDARG00000062089,1,23,19,24,0,0,0,24,5
ENSDART00000186643|ENSDARG00000014655,1,23,20,25,0,0,0,25,5
ENSDART00000186781|ENSDARG00000024744,2,23,18,22,1,0,1,23,5
ENSDART00000186876|ENSDARG00000070504,1,21,18,21,0,2,2,23,5
ENSDART00000187335|ENSDARG00000100712,1,23,19,23,0,0,0,23,4
ENSDART00000188266|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000188309|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000188645|ENSDARG00000014655,1,23,20,25,0,0,0,25,5
ENSDART00000188660|ENSDARG00000095281,1,23,18,23,0,0,0,23,5
ENSDART00000189289|ENSDARG00000033447,1,23,18,23,0,0,0,23,5
ENSDART00000189595|ENSDARG00000092885,1,23,18,23,0,0,0,23,5
ENSDART00000189912|ENSDARG00000104431,1,23,20,25,0,0,0,25,5
ENSDART00000191206|ENSDARG00000092885,1,23,18,23,0,0,0,23,5
ENSDART00000191630|ENSDARG00000092924,1,23,18,23,0,0,0,23,5
ENSDART00000191646|ENSDARG00000105083,1,23,18,23,0,0,0,23,5
ENSDART00000191957|ENSDARG00000021193,1,23,18,23,0,0,0,23,5
ENSDART00000192139|ENSDARG00000090039,1,23,18,23,0,0,0,23,5
ENSDART00000192801|ENSDARG00000005861,1,23,20,25,0,0,0,25,5
ENSDART00000193242|ENSDARG00000041750,1,23,19,24,0,0,0,24,5
ENSDART00000193536|ENSDARG00000092885,1,23,18,23,0,0,0,23,5
ENSDART00000193935|ENSDARG00000105083,1,23,18,23,0,0,0,23,5
