Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000006120|ENSDARG00000003250,1,23,19,23,0,0,0,23,4
ENSDART00000020342|ENSDARG00000019038,1,23,18,23,0,0,0,23,5
ENSDART00000026701|ENSDARG00000015610,1,23,23,23,0,0,0,23,0
ENSDART00000028161|ENSDARG00000023815,2,23,19,23,1,0,1,24,5
ENSDART00000041503|ENSDARG00000013730,1,22,18,22,0,1,1,23,5
ENSDART00000043751|ENSDARG00000029609,1,23,18,23,0,0,0,23,5
ENSDART00000047471|ENSDARG00000030913,1,23,18,23,0,0,0,23,5
ENSDART00000050445|ENSDARG00000031817,1,23,18,23,0,0,0,23,5
ENSDART00000052345|ENSDARG00000036057,1,23,19,24,0,0,0,24,5
ENSDART00000053814|ENSDARG00000005448,1,23,18,23,0,0,0,23,5
ENSDART00000058346|ENSDARG00000039887,3,23,18,21,2,0,2,23,5
ENSDART00000064153|ENSDARG00000088029,1,22,18,22,0,1,1,23,5
ENSDART00000065136|ENSDARG00000044355,2,22,18,21,1,1,2,23,5
ENSDART00000079174|ENSDARG00000056649,2,23,18,22,1,0,1,23,5
ENSDART00000080328|ENSDARG00000012982,1,23,18,23,0,0,0,23,5
ENSDART00000088490|ENSDARG00000061773,1,23,19,23,0,0,0,23,4
ENSDART00000090019|ENSDARG00000078416,1,23,19,24,0,0,0,24,5
ENSDART00000092116|ENSDARG00000063191,1,23,19,24,0,0,0,24,5
ENSDART00000097429|ENSDARG00000067658,1,23,18,23,0,0,0,23,5
ENSDART00000103236|ENSDARG00000056376,1,22,18,22,0,1,1,23,5
ENSDART00000108721|ENSDARG00000077506,1,23,18,23,0,0,0,23,5
ENSDART00000110507|ENSDARG00000015998,1,23,19,24,0,0,0,24,5
ENSDART00000110716|ENSDARG00000015610,1,23,23,23,0,0,0,23,0
ENSDART00000112149|ENSDARG00000076332,1,22,19,23,0,1,1,24,5
ENSDART00000129395|ENSDARG00000023815,2,23,19,23,1,0,1,24,5
ENSDART00000132831|ENSDARG00000074719,1,22,18,22,0,1,1,23,5
ENSDART00000133441|ENSDARG00000019501,1,23,19,23,0,0,0,23,4
ENSDART00000133710|ENSDARG00000015998,1,23,19,24,0,0,0,24,5
ENSDART00000141357|ENSDARG00000029609,1,23,18,23,0,0,0,23,5
ENSDART00000142741|ENSDARG00000039887,3,23,18,21,2,0,2,23,5
ENSDART00000146840|ENSDARG00000039887,3,23,18,21,2,0,2,23,5
ENSDART00000147947|ENSDARG00000077860,1,23,19,24,0,0,0,24,5
ENSDART00000148120|ENSDARG00000037373,4,23,18,20,3,0,3,23,5
ENSDART00000148347|ENSDARG00000077506,1,23,18,23,0,0,0,23,5
ENSDART00000148970|ENSDARG00000095864,1,23,18,23,0,0,0,23,5
ENSDART00000155974|ENSDARG00000077506,1,23,18,23,0,0,0,23,5
ENSDART00000156325|ENSDARG00000077506,1,23,18,23,0,0,0,23,5
ENSDART00000157005|ENSDARG00000012982,1,23,18,23,0,0,0,23,5
ENSDART00000158944|ENSDARG00000104205,1,23,18,23,0,0,0,23,5
ENSDART00000163598|ENSDARG00000098108,1,23,18,23,0,0,0,23,5
ENSDART00000165566|ENSDARG00000076332,1,22,19,23,0,1,1,24,5
ENSDART00000166158|ENSDARG00000104205,1,23,18,23,0,0,0,23,5
ENSDART00000166563|ENSDARG00000104205,1,23,18,23,0,0,0,23,5
ENSDART00000169072|ENSDARG00000077860,1,23,19,24,0,0,0,24,5
ENSDART00000169246|ENSDARG00000092638,1,23,19,24,0,0,0,24,5
ENSDART00000169312|ENSDARG00000099631,1,23,20,25,0,0,0,25,5
ENSDART00000169612|ENSDARG00000104205,1,23,18,23,0,0,0,23,5
ENSDART00000169970|ENSDARG00000101060,2,23,18,22,1,0,1,23,5
ENSDART00000170458|ENSDARG00000104205,1,23,18,23,0,0,0,23,5
ENSDART00000171246|ENSDARG00000104205,1,23,18,23,0,0,0,23,5
ENSDART00000172712|ENSDARG00000101733,1,23,18,23,0,0,0,23,5
ENSDART00000173192|ENSDARG00000036175,1,23,20,25,0,0,0,25,5
ENSDART00000173805|ENSDARG00000077506,1,23,18,23,0,0,0,23,5
ENSDART00000176601|ENSDARG00000090844,2,23,18,22,1,0,1,23,5
ENSDART00000177992|ENSDARG00000106298,1,23,18,23,0,0,0,23,5
ENSDART00000180100|ENSDARG00000019501,1,23,19,23,0,0,0,23,4
ENSDART00000180613|ENSDARG00000077506,1,23,18,23,0,0,0,23,5
ENSDART00000182710|ENSDARG00000059601,2,23,18,22,1,0,1,23,5
ENSDART00000183714|ENSDARG00000013730,1,22,18,22,0,1,1,23,5
ENSDART00000183818|ENSDARG00000111812,1,23,18,23,0,0,0,23,5
ENSDART00000185625|ENSDARG00000077506,1,23,18,23,0,0,0,23,5
ENSDART00000188062|ENSDARG00000029609,1,23,18,23,0,0,0,23,5
ENSDART00000188229|ENSDARG00000013730,1,22,18,22,0,1,1,23,5
ENSDART00000189521|ENSDARG00000092638,1,23,19,24,0,0,0,24,5
ENSDART00000190539|ENSDARG00000061773,1,23,19,23,0,0,0,23,4
ENSDART00000190583|ENSDARG00000092638,1,23,19,24,0,0,0,24,5
