Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000000744|ENSDARG00000000690,1,23,18,23,0,0,0,23,5
ENSDART00000001444|ENSDARG00000001313,1,23,19,24,0,0,0,24,5
ENSDART00000008584|ENSDARG00000005451,2,23,18,22,1,0,1,23,5
ENSDART00000008841|ENSDARG00000017886,1,23,20,25,0,0,0,25,5
ENSDART00000009151|ENSDARG00000039935,1,23,19,24,0,0,0,24,5
ENSDART00000012104|ENSDARG00000010791,1,23,19,24,0,0,0,24,5
ENSDART00000014877|ENSDARG00000014891,1,22,19,23,0,1,1,24,5
ENSDART00000017696|ENSDARG00000020024,1,23,20,24,0,0,0,24,4
ENSDART00000018640|ENSDARG00000008678,1,23,18,23,0,0,0,23,5
ENSDART00000020044|ENSDARG00000002355,3,23,19,22,2,0,2,24,5
ENSDART00000020621|ENSDARG00000110581,2,23,18,22,1,0,1,23,5
ENSDART00000020936|ENSDARG00000016058,1,23,19,24,0,0,0,24,5
ENSDART00000021037|ENSDARG00000004754,2,23,18,22,1,0,1,23,5
ENSDART00000022379|ENSDARG00000003607,1,23,19,24,0,0,0,24,5
ENSDART00000022413|ENSDARG00000019774,3,23,18,21,2,0,2,23,5
ENSDART00000024213|ENSDARG00000010514,1,23,19,24,0,0,0,24,5
ENSDART00000035469|ENSDARG00000044613,1,23,18,23,0,0,0,23,5
ENSDART00000038036|ENSDARG00000026178,1,21,18,21,0,2,2,23,5
ENSDART00000038330|ENSDARG00000026489,1,23,23,23,0,0,0,23,0
ENSDART00000038955|ENSDARG00000026799,1,23,19,23,0,0,0,23,4
ENSDART00000045126|ENSDARG00000058543,1,23,19,24,0,0,0,24,5
ENSDART00000045816|ENSDARG00000023111,2,23,19,23,1,0,1,24,5
ENSDART00000046784|ENSDARG00000033567,1,23,18,23,0,0,0,23,5
ENSDART00000047248|ENSDARG00000028793,1,23,19,24,0,0,0,24,5
ENSDART00000051392|ENSDARG00000035459,1,23,18,23,0,0,0,23,5
ENSDART00000052803|ENSDARG00000088130,2,23,19,22,1,0,1,23,4
ENSDART00000056164|ENSDARG00000032043,1,23,19,24,0,0,0,24,5
ENSDART00000057268|ENSDARG00000039196,1,23,18,23,0,0,0,23,5
ENSDART00000058665|ENSDARG00000040110,1,23,19,23,0,0,0,23,4
ENSDART00000060577|ENSDARG00000041332,1,23,19,24,0,0,0,24,5
ENSDART00000061334|ENSDARG00000041870,1,23,18,23,0,0,0,23,5
ENSDART00000062525|ENSDARG00000042623,1,23,18,23,0,0,0,23,5
ENSDART00000062852|ENSDARG00000042823,1,23,19,24,0,0,0,24,5
ENSDART00000063418|ENSDARG00000043209,1,22,18,22,0,1,1,23,5
ENSDART00000063425|ENSDARG00000043209,1,22,18,22,0,1,1,23,5
ENSDART00000063781|ENSDARG00000043447,1,23,18,23,0,0,0,23,5
ENSDART00000063882|ENSDARG00000043527,1,23,19,24,0,0,0,24,5
ENSDART00000065643|ENSDARG00000074796,2,23,18,22,1,0,1,23,5
ENSDART00000066368|ENSDARG00000045130,1,23,18,23,0,0,0,23,5
ENSDART00000066872|ENSDARG00000026417,1,23,19,24,0,0,0,24,5
ENSDART00000073484|ENSDARG00000007199,1,23,19,23,0,0,0,23,4
ENSDART00000073594|ENSDARG00000051886,2,23,19,23,1,0,1,24,5
ENSDART00000074959|ENSDARG00000053003,1,23,18,23,0,0,0,23,5
