Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000019573|ENSDARG00000016301,1,22,19,23,0,1,1,24,5
ENSDART00000028044|ENSDARG00000016474,1,23,18,23,0,0,0,23,5
ENSDART00000033053|ENSDARG00000003789,1,22,19,23,0,1,1,24,5
ENSDART00000043774|ENSDARG00000024124,2,22,18,21,1,1,2,23,5
ENSDART00000049135|ENSDARG00000032637,1,23,21,23,0,0,0,23,2
ENSDART00000053883|ENSDARG00000037073,2,22,18,21,1,1,2,23,5
ENSDART00000063483|ENSDARG00000043243,1,23,18,23,0,0,0,23,5
ENSDART00000064400|ENSDARG00000051718,1,23,21,23,0,0,0,23,2
ENSDART00000073452|ENSDARG00000077456,1,23,21,23,0,0,0,23,2
ENSDART00000079461|ENSDARG00000003789,1,22,19,23,0,1,1,24,5
ENSDART00000080486|ENSDARG00000067626,3,23,19,22,2,0,2,24,5
ENSDART00000087708|ENSDARG00000061486,1,22,18,22,0,1,1,23,5
ENSDART00000111542|ENSDARG00000079900,1,23,18,23,0,0,0,23,5
ENSDART00000111706|ENSDARG00000110841,1,23,21,23,0,0,0,23,2
ENSDART00000126625|ENSDARG00000075508,1,23,22,23,0,0,0,23,1
ENSDART00000135878|ENSDARG00000061486,1,22,18,22,0,1,1,23,5
ENSDART00000137502|ENSDARG00000115766,1,23,22,23,0,0,0,23,1
ENSDART00000140510|ENSDARG00000003789,1,22,19,23,0,1,1,24,5
ENSDART00000149635|ENSDARG00000008767,1,23,19,24,0,0,0,24,5
ENSDART00000151661|ENSDARG00000071084,1,23,18,23,0,0,0,23,5
ENSDART00000152195|ENSDARG00000051735,1,23,21,23,0,0,0,23,2
ENSDART00000154851|ENSDARG00000096992,1,23,21,23,0,0,0,23,2
ENSDART00000156727|ENSDARG00000091905,1,23,23,23,0,0,0,23,0
ENSDART00000161507|ENSDARG00000104436,1,22,19,23,0,1,1,24,5
ENSDART00000164061|ENSDARG00000103139,1,23,18,23,0,0,0,23,5
ENSDART00000164338|ENSDARG00000068729,1,23,20,25,0,0,0,25,5
ENSDART00000171558|ENSDARG00000100321,1,23,18,23,0,0,0,23,5
ENSDART00000172733|ENSDARG00000013524,1,23,19,24,0,0,0,24,5
ENSDART00000172795|ENSDARG00000105502,1,23,22,23,0,0,0,23,1
ENSDART00000172913|ENSDARG00000105430,1,23,22,23,0,0,0,23,1
ENSDART00000172954|ENSDARG00000105350,1,23,21,23,0,0,0,23,2
ENSDART00000173025|ENSDARG00000105431,1,23,21,23,0,0,0,23,2
ENSDART00000173045|ENSDARG00000074012,1,23,21,23,0,0,0,23,2
ENSDART00000173380|ENSDARG00000105328,1,23,21,23,0,0,0,23,2
ENSDART00000183252|ENSDARG00000091905,1,23,23,23,0,0,0,23,0
ENSDART00000183668|ENSDARG00000008767,1,23,19,24,0,0,0,24,5
ENSDART00000185065|ENSDARG00000043243,1,23,18,23,0,0,0,23,5
ENSDART00000190747|ENSDARG00000043243,1,23,18,23,0,0,0,23,5
ENSDART00000192177|ENSDARG00000043243,1,23,18,23,0,0,0,23,5
ENSDART00000192647|ENSDARG00000078738,1,23,18,23,0,0,0,23,5
