Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000005671|ENSDARG00000007034,1,23,19,24,0,0,0,24,5
ENSDART00000008010|ENSDARG00000020876,1,23,19,24,0,0,0,24,5
ENSDART00000009092|ENSDARG00000013346,1,23,18,23,0,0,0,23,5
ENSDART00000009649|ENSDARG00000005374,1,23,18,23,0,0,0,23,5
ENSDART00000010537|ENSDARG00000010312,1,23,18,23,0,0,0,23,5
ENSDART00000011953|ENSDARG00000019063,1,23,19,24,0,0,0,24,5
ENSDART00000014649|ENSDARG00000011537,1,22,18,22,0,1,1,23,5
ENSDART00000016105|ENSDARG00000008224,3,23,19,22,2,0,2,24,5
ENSDART00000017833|ENSDARG00000009738,2,23,18,22,1,0,1,23,5
ENSDART00000018818|ENSDARG00000021398,1,23,18,23,0,0,0,23,5
ENSDART00000022471|ENSDARG00000009870,4,23,18,20,3,0,3,23,5
ENSDART00000028955|ENSDARG00000025421,1,23,20,24,0,0,0,24,4
ENSDART00000029763|ENSDARG00000030213,1,23,18,23,0,0,0,23,5
ENSDART00000033053|ENSDARG00000003789,1,23,19,24,0,0,0,24,5
ENSDART00000034639|ENSDARG00000051940,1,22,18,22,0,1,1,23,5
ENSDART00000036646|ENSDARG00000024874,1,23,20,25,0,0,0,25,5
ENSDART00000038740|ENSDARG00000006832,1,22,18,22,0,1,1,23,5
ENSDART00000042100|ENSDARG00000054304,2,23,18,22,1,0,1,23,5
ENSDART00000042189|ENSDARG00000059054,2,23,18,22,1,0,1,23,5
ENSDART00000047271|ENSDARG00000052244,2,23,19,23,1,0,1,24,5
ENSDART00000050671|ENSDARG00000012553,1,23,19,24,0,0,0,24,5
ENSDART00000051081|ENSDARG00000035256,1,23,18,23,0,0,0,23,5
ENSDART00000054652|ENSDARG00000037528,1,23,19,23,0,0,0,23,4
ENSDART00000058507|ENSDARG00000069012,1,23,18,23,0,0,0,23,5
ENSDART00000059820|ENSDARG00000040812,1,23,18,23,0,0,0,23,5
ENSDART00000063093|ENSDARG00000042975,2,23,18,22,1,0,1,23,5
ENSDART00000064403|ENSDARG00000043864,1,23,19,24,0,0,0,24,5
ENSDART00000065401|ENSDARG00000044544,1,23,18,23,0,0,0,23,5
ENSDART00000065868|ENSDARG00000044813,1,23,18,23,0,0,0,23,5
ENSDART00000073663|ENSDARG00000039501,1,23,19,23,0,0,0,23,4
ENSDART00000076731|ENSDARG00000054534,1,23,19,24,0,0,0,24,5
ENSDART00000078628|ENSDARG00000079231,1,23,18,23,0,0,0,23,5
ENSDART00000078652|ENSDARG00000056206,1,22,18,22,0,1,1,23,5
