Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000009768|ENSDARG00000021590,1,23,19,24,0,0,0,24,5
ENSDART00000012241|ENSDARG00000014943,1,23,21,26,0,0,0,26,5
ENSDART00000014606|ENSDARG00000023916,1,23,18,23,0,0,0,23,5
ENSDART00000023105|ENSDARG00000008662,1,21,19,22,0,2,2,24,5
ENSDART00000025326|ENSDARG00000008370,1,23,18,23,0,0,0,23,5
ENSDART00000027666|ENSDARG00000003165,1,23,19,24,0,0,0,24,5
ENSDART00000028607|ENSDARG00000017244,1,23,18,23,0,0,0,23,5
ENSDART00000030738|ENSDARG00000025859,1,21,18,21,0,2,2,23,5
ENSDART00000031154|ENSDARG00000076776,1,22,19,23,0,1,1,24,5
ENSDART00000037515|ENSDARG00000024381,1,23,19,24,0,0,0,24,5
ENSDART00000043603|ENSDARG00000028586,1,23,18,23,0,0,0,23,5
ENSDART00000045177|ENSDARG00000034256,1,23,19,24,0,0,0,24,5
ENSDART00000050125|ENSDARG00000029043,1,23,19,24,0,0,0,24,5
ENSDART00000051679|ENSDARG00000075083,2,23,18,22,1,0,1,23,5
ENSDART00000052750|ENSDARG00000027903,2,22,18,21,1,1,2,23,5
ENSDART00000053153|ENSDARG00000036588,3,23,19,22,2,0,2,24,5
ENSDART00000055834|ENSDARG00000008403,1,23,18,23,0,0,0,23,5
ENSDART00000058666|ENSDARG00000040111,1,22,18,22,0,1,1,23,5
ENSDART00000058876|ENSDARG00000040245,2,23,18,22,1,0,1,23,5
ENSDART00000062229|ENSDARG00000042440,1,23,19,24,0,0,0,24,5
ENSDART00000064573|ENSDARG00000043986,1,23,20,24,0,0,0,24,4
ENSDART00000064969|ENSDARG00000092154,1,23,21,25,0,0,0,25,4
ENSDART00000066999|ENSDARG00000045563,1,22,18,22,0,1,1,23,5
ENSDART00000067305|ENSDARG00000045785,1,23,18,23,0,0,0,23,5
ENSDART00000073462|ENSDARG00000051783,1,23,23,23,0,0,0,23,0
ENSDART00000075953|ENSDARG00000040131,1,22,18,22,0,1,1,23,5
ENSDART00000077962|ENSDARG00000055610,2,23,18,22,1,0,1,23,5
ENSDART00000078594|ENSDARG00000056151,1,23,18,23,0,0,0,23,5
ENSDART00000081759|ENSDARG00000058821,1,23,18,23,0,0,0,23,5
