Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003317|ENSDARG00000016304,1,23,19,24,0,0,0,24,5
ENSDART00000003736|ENSDARG00000004932,1,23,18,23,0,0,0,23,5
ENSDART00000011317|ENSDARG00000018065,1,23,20,24,0,0,0,24,4
ENSDART00000014440|ENSDARG00000014804,2,23,21,25,1,0,1,26,5
ENSDART00000015873|ENSDARG00000018049,1,23,21,26,0,0,0,26,5
ENSDART00000017240|ENSDARG00000043806,1,23,19,24,0,0,0,24,5
ENSDART00000017968|ENSDARG00000010415,1,23,21,25,0,0,0,25,4
ENSDART00000022076|ENSDARG00000011797,1,22,19,23,0,1,1,24,5
ENSDART00000022445|ENSDARG00000005749,1,23,18,23,0,0,0,23,5
ENSDART00000022526|ENSDARG00000018650,1,22,18,22,0,1,1,23,5
ENSDART00000024207|ENSDARG00000018025,1,23,19,24,0,0,0,24,5
ENSDART00000035152|ENSDARG00000015016,1,23,18,23,0,0,0,23,5
ENSDART00000038651|ENSDARG00000027079,1,23,21,25,0,0,0,25,4
ENSDART00000041476|ENSDARG00000008184,1,23,18,23,0,0,0,23,5
ENSDART00000042770|ENSDARG00000022905,1,23,19,24,0,0,0,24,5
ENSDART00000043961|ENSDARG00000019521,1,23,19,24,0,0,0,24,5
ENSDART00000052904|ENSDARG00000055342,1,23,19,23,0,0,0,23,4
ENSDART00000053265|ENSDARG00000036671,1,22,19,22,0,1,1,23,4
ENSDART00000053863|ENSDARG00000037060,2,23,18,22,1,0,1,23,5
ENSDART00000054189|ENSDARG00000037246,1,22,19,23,0,1,1,24,5
ENSDART00000054340|ENSDARG00000037350,1,23,18,23,0,0,0,23,5
ENSDART00000056295|ENSDARG00000013968,1,23,19,24,0,0,0,24,5
ENSDART00000061843|ENSDARG00000042187,2,23,18,22,1,0,1,23,5
ENSDART00000062220|ENSDARG00000042428,1,23,18,23,0,0,0,23,5
