Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003503|ENSDARG00000026165,1,22,18,22,0,1,1,23,5
ENSDART00000003694|ENSDARG00000017841,1,23,18,23,0,0,0,23,5
ENSDART00000006380|ENSDARG00000002216,2,23,18,22,1,0,1,23,5
ENSDART00000008595|ENSDARG00000007863,1,23,18,23,0,0,0,23,5
ENSDART00000010792|ENSDARG00000012588,2,23,19,23,1,0,1,24,5
ENSDART00000020253|ENSDARG00000012881,1,23,19,24,0,0,0,24,5
ENSDART00000020505|ENSDARG00000015471,1,22,18,22,0,1,1,23,5
ENSDART00000021977|ENSDARG00000030756,1,23,18,23,0,0,0,23,5
ENSDART00000022019|ENSDARG00000018460,1,23,18,23,0,0,0,23,5
ENSDART00000023766|ENSDARG00000006257,2,23,18,22,1,0,1,23,5
ENSDART00000024316|ENSDARG00000019507,1,23,23,23,0,0,0,23,0
ENSDART00000029386|ENSDARG00000012881,1,23,19,24,0,0,0,24,5
ENSDART00000034245|ENSDARG00000025309,1,23,19,24,0,0,0,24,5
ENSDART00000035018|ENSDARG00000021853,1,23,18,23,0,0,0,23,5
ENSDART00000036797|ENSDARG00000026871,1,23,18,23,0,0,0,23,5
ENSDART00000042065|ENSDARG00000026165,1,22,18,22,0,1,1,23,5
ENSDART00000043096|ENSDARG00000030961,1,23,20,23,0,0,0,23,3
ENSDART00000047468|ENSDARG00000024759,1,23,19,24,0,0,0,24,5
ENSDART00000047920|ENSDARG00000011257,1,23,18,23,0,0,0,23,5
ENSDART00000052514|ENSDARG00000036164,1,23,19,24,0,0,0,24,5
ENSDART00000053768|ENSDARG00000036999,1,22,18,22,0,1,1,23,5
ENSDART00000053804|ENSDARG00000037017,2,22,18,21,1,1,2,23,5
ENSDART00000055379|ENSDARG00000037995,2,23,18,22,1,0,1,23,5
ENSDART00000057315|ENSDARG00000039229,2,23,19,22,1,0,1,23,4
ENSDART00000057918|ENSDARG00000045157,1,23,18,23,0,0,0,23,5
ENSDART00000060545|ENSDARG00000017006,1,23,20,23,0,0,0,23,3
ENSDART00000063551|ENSDARG00000026499,1,23,19,24,0,0,0,24,5
ENSDART00000067188|ENSDARG00000045704,1,23,18,23,0,0,0,23,5
ENSDART00000067600|ENSDARG00000045983,1,23,20,25,0,0,0,25,5
ENSDART00000073399|ENSDARG00000051731,1,21,19,22,0,2,2,24,5
ENSDART00000073736|ENSDARG00000052012,1,23,18,23,0,0,0,23,5
ENSDART00000073777|ENSDARG00000052037,1,22,18,22,0,1,1,23,5
ENSDART00000074181|ENSDARG00000090768,1,23,19,23,0,0,0,23,4
ENSDART00000075612|ENSDARG00000042458,1,23,18,23,0,0,0,23,5
ENSDART00000076082|ENSDARG00000053973,1,23,18,23,0,0,0,23,5
ENSDART00000076344|ENSDARG00000054213,2,23,19,23,1,0,1,24,5
ENSDART00000077307|ENSDARG00000055027,1,23,19,24,0,0,0,24,5
ENSDART00000079131|ENSDARG00000038985,1,23,18,23,0,0,0,23,5
ENSDART00000081089|ENSDARG00000058244,1,21,18,21,0,2,2,23,5
ENSDART00000081794|ENSDARG00000075054,1,23,18,23,0,0,0,23,5
ENSDART00000083790|ENSDARG00000059897,1,23,18,23,0,0,0,23,5
ENSDART00000086051|ENSDARG00000060808,1,23,19,23,0,0,0,23,4
ENSDART00000086165|ENSDARG00000060847,1,22,18,22,0,1,1,23,5
ENSDART00000086772|ENSDARG00000061103,1,23,18,23,0,0,0,23,5
ENSDART00000088422|ENSDARG00000051879,1,23,18,23,0,0,0,23,5
ENSDART00000089351|ENSDARG00000062087,1,23,19,24,0,0,0,24,5
ENSDART00000089386|ENSDARG00000062108,2,23,18,22,1,0,1,23,5
ENSDART00000092919|ENSDARG00000063522,1,23,19,23,0,0,0,23,4
ENSDART00000098059|ENSDARG00000018460,1,23,18,23,0,0,0,23,5
ENSDART00000099131|ENSDARG00000068515,1,22,18,22,0,1,1,23,5
ENSDART00000099375|ENSDARG00000028784,1,23,18,23,0,0,0,23,5
ENSDART00000101765|ENSDARG00000069758,1,23,18,23,0,0,0,23,5
ENSDART00000103169|ENSDARG00000031161,1,23,18,23,0,0,0,23,5
ENSDART00000104549|ENSDARG00000070932,1,23,19,24,0,0,0,24,5
ENSDART00000105751|ENSDARG00000071494,1,22,19,23,0,1,1,24,5
ENSDART00000106657|ENSDARG00000071871,1,23,18,23,0,0,0,23,5
ENSDART00000108923|ENSDARG00000039225,1,21,18,21,0,2,2,23,5
ENSDART00000109059|ENSDARG00000074760,1,22,19,23,0,1,1,24,5
ENSDART00000109390|ENSDARG00000078364,1,23,19,24,0,0,0,24,5
ENSDART00000110588|ENSDARG00000078404,1,23,18,23,0,0,0,23,5
ENSDART00000110781|ENSDARG00000054162,2,23,19,23,1,0,1,24,5
ENSDART00000111656|ENSDARG00000074600,1,22,19,23,0,1,1,24,5
ENSDART00000111907|ENSDARG00000076451,1,23,19,24,0,0,0,24,5
ENSDART00000113131|ENSDARG00000077639,1,22,19,23,0,1,1,24,5
ENSDART00000113763|ENSDARG00000097292,1,23,21,26,0,0,0,26,5
ENSDART00000115944|ENSDARG00000080129,1,23,18,23,0,0,0,23,5
ENSDART00000121915|ENSDARG00000087645,1,23,19,24,0,0,0,24,5
ENSDART00000122626|ENSDARG00000018460,1,23,18,23,0,0,0,23,5
ENSDART00000122929|ENSDARG00000063522,1,23,19,23,0,0,0,23,4
ENSDART00000123011|ENSDARG00000062108,2,23,18,22,1,0,1,23,5
ENSDART00000123953|ENSDARG00000087319,1,23,18,23,0,0,0,23,5
ENSDART00000124326|ENSDARG00000012881,1,23,19,24,0,0,0,24,5
ENSDART00000124693|ENSDARG00000086616,1,23,19,24,0,0,0,24,5
ENSDART00000125431|ENSDARG00000076451,1,23,19,24,0,0,0,24,5
ENSDART00000125540|ENSDARG00000054213,2,23,19,23,1,0,1,24,5
ENSDART00000126273|ENSDARG00000055027,1,23,19,24,0,0,0,24,5
ENSDART00000126384|ENSDARG00000037017,2,22,18,21,1,1,2,23,5
ENSDART00000126808|ENSDARG00000010408,1,23,20,25,0,0,0,25,5
ENSDART00000126863|ENSDARG00000090690,2,23,18,22,1,0,1,23,5
ENSDART00000127502|ENSDARG00000015240,1,22,18,22,0,1,1,23,5
ENSDART00000127709|ENSDARG00000036999,1,22,18,22,0,1,1,23,5
ENSDART00000128187|ENSDARG00000018460,1,23,18,23,0,0,0,23,5
ENSDART00000128442|ENSDARG00000070165,1,22,19,23,0,1,1,24,5
ENSDART00000128968|ENSDARG00000045527,1,23,18,23,0,0,0,23,5
ENSDART00000129720|ENSDARG00000036164,1,23,19,24,0,0,0,24,5
ENSDART00000129779|ENSDARG00000054213,2,23,19,23,1,0,1,24,5
ENSDART00000129941|ENSDARG00000028784,1,23,18,23,0,0,0,23,5
ENSDART00000130472|ENSDARG00000091116,1,23,18,23,0,0,0,23,5
ENSDART00000131714|ENSDARG00000018460,1,23,18,23,0,0,0,23,5
ENSDART00000131732|ENSDARG00000059897,1,23,18,23,0,0,0,23,5
ENSDART00000131747|ENSDARG00000068515,1,22,18,22,0,1,1,23,5
ENSDART00000132089|ENSDARG00000092730,1,22,19,23,0,1,1,24,5
ENSDART00000132527|ENSDARG00000039229,2,23,19,22,1,0,1,23,4
ENSDART00000134120|ENSDARG00000040291,2,23,18,22,1,0,1,23,5
ENSDART00000134585|ENSDARG00000045983,1,23,20,25,0,0,0,25,5
ENSDART00000135477|ENSDARG00000092730,1,22,19,23,0,1,1,24,5
ENSDART00000137201|ENSDARG00000077620,2,23,19,23,1,0,1,24,5
ENSDART00000137578|ENSDARG00000058961,1,23,19,24,0,0,0,24,5
ENSDART00000137672|ENSDARG00000062244,1,23,18,23,0,0,0,23,5
