Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000002318|ENSDARG00000016783,1,23,18,23,0,0,0,23,5
ENSDART00000011082|ENSDARG00000012499,2,23,18,22,1,0,1,23,5
ENSDART00000014232|ENSDARG00000020494,1,23,19,24,0,0,0,24,5
ENSDART00000024590|ENSDARG00000012306,1,23,19,24,0,0,0,24,5
ENSDART00000025749|ENSDARG00000007025,2,23,18,22,1,0,1,23,5
ENSDART00000033362|ENSDARG00000005834,1,22,18,22,0,1,1,23,5
ENSDART00000035049|ENSDARG00000056566,1,23,20,25,0,0,0,25,5
ENSDART00000036797|ENSDARG00000026871,1,23,18,23,0,0,0,23,5
ENSDART00000038642|ENSDARG00000022424,3,23,18,21,2,0,2,23,5
ENSDART00000042002|ENSDARG00000002771,1,23,19,24,0,0,0,24,5
ENSDART00000048859|ENSDARG00000013058,1,23,18,23,0,0,0,23,5
ENSDART00000049572|ENSDARG00000034773,1,22,19,23,0,1,1,24,5
ENSDART00000055859|ENSDARG00000027689,2,23,18,22,1,0,1,23,5
ENSDART00000064468|ENSDARG00000056742,1,22,18,22,0,1,1,23,5
ENSDART00000064591|ENSDARG00000079653,3,23,19,22,2,0,2,24,5
ENSDART00000077178|ENSDARG00000024829,1,23,18,23,0,0,0,23,5
ENSDART00000081158|ENSDARG00000058302,1,23,18,23,0,0,0,23,5
ENSDART00000085716|ENSDARG00000010601,1,23,18,23,0,0,0,23,5
ENSDART00000087055|ENSDARG00000019426,1,23,18,23,0,0,0,23,5
ENSDART00000088208|ENSDARG00000029146,2,23,18,22,1,0,1,23,5
ENSDART00000089108|ENSDARG00000078179,1,23,18,23,0,0,0,23,5
ENSDART00000089646|ENSDARG00000006758,1,23,18,23,0,0,0,23,5
ENSDART00000092884|ENSDARG00000063509,1,23,20,24,0,0,0,24,4
ENSDART00000108646|ENSDARG00000076870,1,23,19,24,0,0,0,24,5
ENSDART00000108831|ENSDARG00000078211,1,23,18,23,0,0,0,23,5
ENSDART00000108994|ENSDARG00000079278,1,23,18,23,0,0,0,23,5
ENSDART00000109319|ENSDARG00000009484,1,23,19,23,0,0,0,23,4
ENSDART00000110509|ENSDARG00000079056,1,23,19,24,0,0,0,24,5
ENSDART00000110839|ENSDARG00000078585,2,23,18,22,1,0,1,23,5
ENSDART00000111388|ENSDARG00000075158,2,23,19,23,1,0,1,24,5
ENSDART00000111708|ENSDARG00000077583,1,23,19,24,0,0,0,24,5
ENSDART00000112067|ENSDARG00000079327,1,23,19,24,0,0,0,24,5
ENSDART00000115344|ENSDARG00000076965,1,22,19,22,0,1,1,23,4
ENSDART00000123448|ENSDARG00000014624,1,23,18,23,0,0,0,23,5
ENSDART00000125232|ENSDARG00000042477,1,22,18,22,0,1,1,23,5
ENSDART00000125298|ENSDARG00000024829,1,23,18,23,0,0,0,23,5
ENSDART00000127955|ENSDARG00000091771,1,23,18,23,0,0,0,23,5
ENSDART00000129032|ENSDARG00000086708,1,23,19,24,0,0,0,24,5
ENSDART00000129222|ENSDARG00000034117,1,23,18,23,0,0,0,23,5
ENSDART00000130055|ENSDARG00000060645,1,23,19,24,0,0,0,24,5
ENSDART00000131402|ENSDARG00000061951,1,23,18,23,0,0,0,23,5
ENSDART00000131917|ENSDARG00000091951,1,23,18,23,0,0,0,23,5
ENSDART00000135626|ENSDARG00000076965,1,22,19,22,0,1,1,23,4
ENSDART00000135901|ENSDARG00000091932,1,23,23,23,0,0,0,23,0
ENSDART00000137932|ENSDARG00000021982,1,23,18,23,0,0,0,23,5
ENSDART00000138038|ENSDARG00000014303,1,23,19,24,0,0,0,24,5
ENSDART00000138237|ENSDARG00000076965,1,22,19,22,0,1,1,23,4
ENSDART00000139428|ENSDARG00000077068,1,23,20,25,0,0,0,25,5
ENSDART00000139431|ENSDARG00000013058,1,23,18,23,0,0,0,23,5
ENSDART00000139540|ENSDARG00000093739,1,23,18,23,0,0,0,23,5
ENSDART00000139933|ENSDARG00000014309,1,23,21,25,0,0,0,25,4
ENSDART00000140012|ENSDARG00000039098,1,23,19,24,0,0,0,24,5
ENSDART00000140482|ENSDARG00000079723,1,21,19,21,0,2,2,23,4
ENSDART00000141500|ENSDARG00000093535,1,23,20,25,0,0,0,25,5
ENSDART00000143041|ENSDARG00000093964,1,23,20,25,0,0,0,25,5
ENSDART00000143935|ENSDARG00000034117,1,23,18,23,0,0,0,23,5
ENSDART00000144247|ENSDARG00000058345,1,23,18,23,0,0,0,23,5
ENSDART00000144275|ENSDARG00000019426,1,23,18,23,0,0,0,23,5
ENSDART00000144452|ENSDARG00000032765,1,23,18,23,0,0,0,23,5
ENSDART00000146106|ENSDARG00000094965,1,23,18,23,0,0,0,23,5
ENSDART00000147526|ENSDARG00000069893,1,23,19,24,0,0,0,24,5
ENSDART00000148181|ENSDARG00000063352,1,23,18,23,0,0,0,23,5
ENSDART00000148789|ENSDARG00000074617,1,23,18,23,0,0,0,23,5
ENSDART00000150364|ENSDARG00000096081,1,22,19,23,0,1,1,24,5
ENSDART00000152985|ENSDARG00000075441,1,23,18,23,0,0,0,23,5
ENSDART00000153614|ENSDARG00000087424,1,23,18,23,0,0,0,23,5
ENSDART00000154251|ENSDARG00000071091,1,23,19,24,0,0,0,24,5
ENSDART00000154759|ENSDARG00000078211,1,23,18,23,0,0,0,23,5
ENSDART00000157125|ENSDARG00000044053,1,23,19,24,0,0,0,24,5
ENSDART00000158034|ENSDARG00000060308,1,23,18,23,0,0,0,23,5
ENSDART00000158438|ENSDARG00000056566,1,23,20,25,0,0,0,25,5
ENSDART00000158730|ENSDARG00000104672,1,23,18,23,0,0,0,23,5
ENSDART00000159075|ENSDARG00000100236,1,22,18,22,0,1,1,23,5
ENSDART00000159632|ENSDARG00000099827,1,23,18,23,0,0,0,23,5
ENSDART00000159793|ENSDARG00000101859,1,22,18,22,0,1,1,23,5
ENSDART00000161369|ENSDARG00000096081,1,22,19,23,0,1,1,24,5
ENSDART00000161386|ENSDARG00000078179,1,23,18,23,0,0,0,23,5
ENSDART00000162810|ENSDARG00000100696,1,23,18,23,0,0,0,23,5
ENSDART00000164724|ENSDARG00000103959,1,23,18,23,0,0,0,23,5
ENSDART00000165238|ENSDARG00000098349,1,22,18,22,0,1,1,23,5
ENSDART00000165595|ENSDARG00000037587,1,23,18,23,0,0,0,23,5
ENSDART00000166904|ENSDARG00000098608,1,23,19,24,0,0,0,24,5
ENSDART00000167446|ENSDARG00000090982,1,23,18,23,0,0,0,23,5
ENSDART00000167995|ENSDARG00000013669,1,23,19,24,0,0,0,24,5
ENSDART00000168056|ENSDARG00000103959,1,23,18,23,0,0,0,23,5
ENSDART00000169682|ENSDARG00000098349,1,22,18,22,0,1,1,23,5
ENSDART00000169850|ENSDARG00000098681,1,23,18,23,0,0,0,23,5
ENSDART00000171303|ENSDARG00000091771,1,23,18,23,0,0,0,23,5
ENSDART00000171454|ENSDARG00000069893,1,23,19,24,0,0,0,24,5
ENSDART00000172220|ENSDARG00000100968,1,23,18,23,0,0,0,23,5
ENSDART00000173083|ENSDARG00000100400,1,22,18,22,0,1,1,23,5
ENSDART00000177841|ENSDARG00000109055,1,23,18,23,0,0,0,23,5
ENSDART00000178287|ENSDARG00000079278,1,23,18,23,0,0,0,23,5
ENSDART00000178434|ENSDARG00000041728,1,23,20,25,0,0,0,25,5
ENSDART00000178720|ENSDARG00000067665,1,23,18,23,0,0,0,23,5
ENSDART00000180893|ENSDARG00000090036,2,23,18,22,1,0,1,23,5
ENSDART00000181160|ENSDARG00000102755,1,23,20,25,0,0,0,25,5
ENSDART00000181247|ENSDARG00000103959,1,23,18,23,0,0,0,23,5
ENSDART00000181420|ENSDARG00000029146,2,23,18,22,1,0,1,23,5
ENSDART00000181632|ENSDARG00000102762,1,21,19,22,0,2,2,24,5
ENSDART00000182636|ENSDARG00000102762,1,21,19,22,0,2,2,24,5
ENSDART00000182729|ENSDARG00000022424,3,23,18,21,2,0,2,23,5
ENSDART00000182821|ENSDARG00000012499,2,23,18,22,1,0,1,23,5
ENSDART00000183732|ENSDARG00000060645,1,23,19,24,0,0,0,24,5
ENSDART00000183949|ENSDARG00000076965,1,22,19,22,0,1,1,23,4
ENSDART00000185715|ENSDARG00000037587,1,23,18,23,0,0,0,23,5
ENSDART00000186340|ENSDARG00000103959,1,23,18,23,0,0,0,23,5
ENSDART00000186354|ENSDARG00000003127,1,23,18,23,0,0,0,23,5
ENSDART00000186516|ENSDARG00000110183,1,23,19,24,0,0,0,24,5
ENSDART00000186642|ENSDARG00000113657,1,23,19,24,0,0,0,24,5
ENSDART00000188434|ENSDARG00000109663,1,23,19,23,0,0,0,23,4
ENSDART00000189291|ENSDARG00000079653,3,23,19,22,2,0,2,24,5
ENSDART00000189531|ENSDARG00000113657,1,23,19,24,0,0,0,24,5
ENSDART00000190332|ENSDARG00000060308,1,23,18,23,0,0,0,23,5
ENSDART00000191957|ENSDARG00000021193,1,23,19,24,0,0,0,24,5
ENSDART00000192064|ENSDARG00000102755,1,23,20,25,0,0,0,25,5
ENSDART00000192511|ENSDARG00000075441,1,23,18,23,0,0,0,23,5
ENSDART00000192781|ENSDARG00000061951,1,23,18,23,0,0,0,23,5
