Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000003482|ENSDARG00000014348,1,23,19,24,0,0,0,24,5
ENSDART00000004288|ENSDARG00000007444,2,23,19,23,1,0,1,24,5
ENSDART00000004423|ENSDARG00000007955,1,23,18,23,0,0,0,23,5
ENSDART00000008840|ENSDARG00000030832,1,22,19,23,0,1,1,24,5
ENSDART00000012104|ENSDARG00000010791,1,23,18,23,0,0,0,23,5
ENSDART00000012637|ENSDARG00000004658,1,23,20,25,0,0,0,25,5
ENSDART00000013676|ENSDARG00000075543,1,23,18,23,0,0,0,23,5
ENSDART00000018071|ENSDARG00000016889,1,22,18,22,0,1,1,23,5
ENSDART00000019706|ENSDARG00000013224,1,22,18,22,0,1,1,23,5
ENSDART00000020821|ENSDARG00000094282,1,23,18,23,0,0,0,23,5
ENSDART00000020961|ENSDARG00000015653,1,22,19,23,0,1,1,24,5
ENSDART00000021346|ENSDARG00000015404,2,22,19,22,1,1,2,24,5
ENSDART00000022733|ENSDARG00000016818,1,22,18,22,0,1,1,23,5
ENSDART00000025254|ENSDARG00000023217,1,23,19,24,0,0,0,24,5
ENSDART00000028007|ENSDARG00000006524,1,23,19,24,0,0,0,24,5
ENSDART00000037559|ENSDARG00000023627,1,21,19,22,0,2,2,24,5
ENSDART00000037694|ENSDARG00000025254,1,22,18,22,0,1,1,23,5
ENSDART00000039810|ENSDARG00000076729,1,23,18,23,0,0,0,23,5
ENSDART00000043218|ENSDARG00000033489,3,23,19,22,2,0,2,24,5
ENSDART00000044735|ENSDARG00000032714,1,23,18,23,0,0,0,23,5
ENSDART00000048164|ENSDARG00000033539,1,22,18,22,0,1,1,23,5
ENSDART00000049551|ENSDARG00000034117,1,23,18,23,0,0,0,23,5
ENSDART00000054653|ENSDARG00000037532,1,22,18,22,0,1,1,23,5
ENSDART00000054689|ENSDARG00000037555,1,23,18,23,0,0,0,23,5
ENSDART00000055259|ENSDARG00000037913,1,23,18,23,0,0,0,23,5
ENSDART00000056103|ENSDARG00000038446,2,23,18,22,1,0,1,23,5
ENSDART00000056742|ENSDARG00000038863,1,23,19,24,0,0,0,24,5
ENSDART00000058858|ENSDARG00000073859,1,23,18,23,0,0,0,23,5
ENSDART00000058970|ENSDARG00000040300,1,22,18,22,0,1,1,23,5
ENSDART00000059460|ENSDARG00000028213,2,23,20,23,1,0,1,24,4
ENSDART00000060311|ENSDARG00000041145,1,23,19,24,0,0,0,24,5
ENSDART00000065664|ENSDARG00000044688,2,23,21,24,1,0,1,25,4
ENSDART00000074960|ENSDARG00000053005,3,23,19,22,2,0,2,24,5
ENSDART00000075500|ENSDARG00000053463,1,23,18,23,0,0,0,23,5
ENSDART00000077219|ENSDARG00000054937,1,22,18,22,0,1,1,23,5
ENSDART00000078035|ENSDARG00000055648,1,23,19,24,0,0,0,24,5
ENSDART00000078587|ENSDARG00000056145,1,23,18,23,0,0,0,23,5
ENSDART00000079336|ENSDARG00000056783,1,21,19,21,0,2,2,23,4
ENSDART00000079691|ENSDARG00000015476,2,23,18,22,1,0,1,23,5
ENSDART00000079716|ENSDARG00000057114,2,22,18,21,1,1,2,23,5
ENSDART00000079782|ENSDARG00000057248,1,23,18,23,0,0,0,23,5
ENSDART00000081951|ENSDARG00000000503,1,23,18,23,0,0,0,23,5
ENSDART00000084011|ENSDARG00000059978,3,23,18,21,2,0,2,23,5
ENSDART00000084745|ENSDARG00000005861,1,22,20,23,0,1,1,24,4
ENSDART00000086734|ENSDARG00000061093,1,23,19,24,0,0,0,24,5
ENSDART00000087105|ENSDARG00000075433,1,23,19,24,0,0,0,24,5
ENSDART00000089014|ENSDARG00000061968,1,23,19,23,0,0,0,23,4
ENSDART00000089342|ENSDARG00000070868,2,23,18,22,1,0,1,23,5
ENSDART00000091722|ENSDARG00000063019,2,22,18,21,1,1,2,23,5
ENSDART00000092381|ENSDARG00000063299,1,23,19,24,0,0,0,24,5
ENSDART00000092804|ENSDARG00000088750,1,23,19,24,0,0,0,24,5
ENSDART00000098453|ENSDARG00000068191,1,23,18,23,0,0,0,23,5
ENSDART00000098662|ENSDARG00000063019,2,22,18,21,1,1,2,23,5
ENSDART00000098795|ENSDARG00000068344,1,23,18,23,0,0,0,23,5
ENSDART00000101126|ENSDARG00000069463,1,23,21,26,0,0,0,26,5
ENSDART00000102348|ENSDARG00000020834,2,22,18,21,1,1,2,23,5
ENSDART00000102893|ENSDARG00000070230,1,23,20,25,0,0,0,25,5
ENSDART00000103410|ENSDARG00000035889,2,22,18,21,1,1,2,23,5
ENSDART00000103486|ENSDARG00000077052,1,23,19,24,0,0,0,24,5
ENSDART00000105764|ENSDARG00000028731,2,22,19,22,1,1,2,24,5
ENSDART00000105774|ENSDARG00000020080,1,23,18,23,0,0,0,23,5
ENSDART00000106147|ENSDARG00000037393,1,23,18,23,0,0,0,23,5
ENSDART00000109038|ENSDARG00000115145,2,22,18,21,1,1,2,23,5
ENSDART00000109511|ENSDARG00000078088,1,23,19,24,0,0,0,24,5
ENSDART00000109679|ENSDARG00000073684,4,23,18,20,3,0,3,23,5
ENSDART00000110528|ENSDARG00000077036,2,22,18,21,1,1,2,23,5
ENSDART00000111472|ENSDARG00000079015,1,23,19,24,0,0,0,24,5
ENSDART00000111617|ENSDARG00000073847,1,23,18,23,0,0,0,23,5
ENSDART00000112726|ENSDARG00000076913,1,23,18,23,0,0,0,23,5
ENSDART00000113066|ENSDARG00000079624,1,23,19,23,0,0,0,23,4
ENSDART00000115049|ENSDARG00000077473,1,23,18,23,0,0,0,23,5
ENSDART00000121943|ENSDARG00000054937,1,22,18,22,0,1,1,23,5
ENSDART00000122117|ENSDARG00000091042,1,23,19,24,0,0,0,24,5
ENSDART00000122948|ENSDARG00000063019,2,22,18,21,1,1,2,23,5
ENSDART00000123368|ENSDARG00000020080,1,23,18,23,0,0,0,23,5
ENSDART00000123534|ENSDARG00000089913,1,23,18,23,0,0,0,23,5
ENSDART00000123713|ENSDARG00000032714,1,23,18,23,0,0,0,23,5
ENSDART00000125815|ENSDARG00000011246,2,23,19,22,1,0,1,23,4
ENSDART00000126339|ENSDARG00000010791,1,23,18,23,0,0,0,23,5
ENSDART00000126716|ENSDARG00000033539,1,22,18,22,0,1,1,23,5
ENSDART00000127343|ENSDARG00000088877,2,23,18,22,1,0,1,23,5
ENSDART00000127604|ENSDARG00000087188,2,23,18,22,1,0,1,23,5
ENSDART00000129562|ENSDARG00000060298,1,22,19,23,0,1,1,24,5
ENSDART00000131837|ENSDARG00000075543,1,23,18,23,0,0,0,23,5
ENSDART00000131979|ENSDARG00000005799,1,23,18,23,0,0,0,23,5
ENSDART00000132167|ENSDARG00000078822,1,23,18,23,0,0,0,23,5
