Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001649|ENSDARG00000001431,1,23,21,26,0,0,0,26,5
ENSDART00000011865|ENSDARG00000019360,1,23,18,23,0,0,0,23,5
ENSDART00000016139|ENSDARG00000013741,1,21,18,21,0,2,2,23,5
ENSDART00000022840|ENSDARG00000036359,1,23,19,24,0,0,0,24,5
ENSDART00000023796|ENSDARG00000079271,2,23,18,22,1,0,1,23,5
ENSDART00000025803|ENSDARG00000015070,1,23,18,23,0,0,0,23,5
ENSDART00000026492|ENSDARG00000018820,1,23,19,24,0,0,0,24,5
ENSDART00000046042|ENSDARG00000030116,1,23,18,23,0,0,0,23,5
ENSDART00000046283|ENSDARG00000034785,1,22,19,23,0,1,1,24,5
ENSDART00000051644|ENSDARG00000035618,2,23,19,23,1,0,1,24,5
ENSDART00000053797|ENSDARG00000037012,1,23,19,24,0,0,0,24,5
ENSDART00000055618|ENSDARG00000063446,1,23,18,23,0,0,0,23,5
ENSDART00000055869|ENSDARG00000038308,1,23,18,23,0,0,0,23,5
ENSDART00000056295|ENSDARG00000013968,1,23,18,23,0,0,0,23,5
ENSDART00000057382|ENSDARG00000039273,1,23,18,23,0,0,0,23,5
ENSDART00000057612|ENSDARG00000039435,1,22,18,22,0,1,1,23,5
ENSDART00000059636|ENSDARG00000040707,1,23,19,24,0,0,0,24,5
ENSDART00000060469|ENSDARG00000041252,1,23,18,23,0,0,0,23,5
ENSDART00000060861|ENSDARG00000005453,1,22,18,22,0,1,1,23,5
ENSDART00000061725|ENSDARG00000034013,1,22,18,22,0,1,1,23,5
ENSDART00000067374|ENSDARG00000045843,1,23,19,24,0,0,0,24,5
ENSDART00000073676|ENSDARG00000051956,1,23,18,23,0,0,0,23,5
ENSDART00000073806|ENSDARG00000052057,1,23,18,23,0,0,0,23,5
ENSDART00000074514|ENSDARG00000052624,2,23,20,24,1,0,1,25,5
ENSDART00000075184|ENSDARG00000071031,1,23,18,23,0,0,0,23,5
ENSDART00000078079|ENSDARG00000055698,1,23,18,23,0,0,0,23,5
ENSDART00000079248|ENSDARG00000056719,1,23,18,23,0,0,0,23,5
ENSDART00000080563|ENSDARG00000052895,5,23,18,19,4,0,4,23,5
ENSDART00000080877|ENSDARG00000058068,1,23,18,23,0,0,0,23,5
ENSDART00000081426|ENSDARG00000028900,1,23,18,23,0,0,0,23,5
ENSDART00000088159|ENSDARG00000061647,2,23,18,22,1,0,1,23,5
ENSDART00000088178|ENSDARG00000061647,2,23,18,22,1,0,1,23,5
ENSDART00000089971|ENSDARG00000062346,2,23,19,23,1,0,1,24,5
ENSDART00000092051|ENSDARG00000063158,1,23,18,23,0,0,0,23,5
