Gene/transcript,align_start,align_end,identity,query_aligned_len,missing_start_bp,missing_end_bp,total_missing_bp,total_aligned_length,mismatches
ENSDART00000001092|ENSDARG00000000966,1,23,20,24,0,0,0,24,4
ENSDART00000008312|ENSDARG00000016156,1,23,18,23,0,0,0,23,5
ENSDART00000019907|ENSDARG00000009629,1,23,18,23,0,0,0,23,5
ENSDART00000022758|ENSDARG00000016513,1,23,18,23,0,0,0,23,5
ENSDART00000026800|ENSDARG00000006862,1,23,19,24,0,0,0,24,5
ENSDART00000027532|ENSDARG00000002552,1,23,18,23,0,0,0,23,5
ENSDART00000032151|ENSDARG00000026829,2,23,19,23,1,0,1,24,5
ENSDART00000033844|ENSDARG00000021720,2,21,18,20,1,2,3,23,5
ENSDART00000037846|ENSDARG00000022020,1,23,18,23,0,0,0,23,5
ENSDART00000040645|ENSDARG00000026845,1,23,19,24,0,0,0,24,5
ENSDART00000042420|ENSDARG00000032372,1,23,18,23,0,0,0,23,5
ENSDART00000043651|ENSDARG00000034042,1,23,19,24,0,0,0,24,5
ENSDART00000044241|ENSDARG00000091130,1,23,21,25,0,0,0,25,4
ENSDART00000051139|ENSDARG00000000966,1,23,20,24,0,0,0,24,4
ENSDART00000051531|ENSDARG00000035551,1,23,18,23,0,0,0,23,5
ENSDART00000052511|ENSDARG00000036161,1,23,20,24,0,0,0,24,4
ENSDART00000052512|ENSDARG00000036162,1,23,18,23,0,0,0,23,5
ENSDART00000056306|ENSDARG00000008396,1,23,19,24,0,0,0,24,5
ENSDART00000058555|ENSDARG00000040031,2,23,18,22,1,0,1,23,5
ENSDART00000058858|ENSDARG00000073859,3,23,19,22,2,0,2,24,5
ENSDART00000060361|ENSDARG00000041179,1,23,19,24,0,0,0,24,5
ENSDART00000061753|ENSDARG00000006899,1,23,18,23,0,0,0,23,5
ENSDART00000062793|ENSDARG00000042780,1,22,19,23,0,1,1,24,5
ENSDART00000063533|ENSDARG00000043279,2,23,19,23,1,0,1,24,5
ENSDART00000064281|ENSDARG00000043770,1,23,18,23,0,0,0,23,5
ENSDART00000066924|ENSDARG00000045510,2,23,18,22,1,0,1,23,5
ENSDART00000066925|ENSDARG00000045510,2,23,18,22,1,0,1,23,5
ENSDART00000073452|ENSDARG00000077456,2,23,18,22,1,0,1,23,5
ENSDART00000081759|ENSDARG00000058821,1,23,18,23,0,0,0,23,5
ENSDART00000082264|ENSDARG00000040309,1,23,18,23,0,0,0,23,5
ENSDART00000083190|ENSDARG00000105159,1,23,20,25,0,0,0,25,5
ENSDART00000086064|ENSDARG00000060805,1,23,19,24,0,0,0,24,5
ENSDART00000087729|ENSDARG00000061504,1,23,18,23,0,0,0,23,5
ENSDART00000089015|ENSDARG00000039899,1,23,20,25,0,0,0,25,5
ENSDART00000097214|ENSDARG00000067545,1,23,19,24,0,0,0,24,5
ENSDART00000099139|ENSDARG00000068520,1,23,18,23,0,0,0,23,5
ENSDART00000100532|ENSDARG00000069208,1,23,18,23,0,0,0,23,5
ENSDART00000101709|ENSDARG00000069735,1,23,19,23,0,0,0,23,4
ENSDART00000102232|ENSDARG00000069954,1,23,20,25,0,0,0,25,5
ENSDART00000103355|ENSDARG00000070434,1,23,18,23,0,0,0,23,5
ENSDART00000104525|ENSDARG00000004537,1,23,18,23,0,0,0,23,5
ENSDART00000104888|ENSDARG00000071087,1,23,18,23,0,0,0,23,5
ENSDART00000105588|ENSDARG00000036175,1,23,18,23,0,0,0,23,5
ENSDART00000105681|ENSDARG00000057016,1,23,19,24,0,0,0,24,5
ENSDART00000108535|ENSDARG00000076127,1,23,18,23,0,0,0,23,5
ENSDART00000108844|ENSDARG00000075111,1,23,19,23,0,0,0,23,4
ENSDART00000109391|ENSDARG00000077559,1,23,18,23,0,0,0,23,5
ENSDART00000109615|ENSDARG00000073911,1,23,18,23,0,0,0,23,5
ENSDART00000111706|ENSDARG00000110841,1,23,22,23,0,0,0,23,1
ENSDART00000113112|ENSDARG00000078006,1,23,20,24,0,0,0,24,4
ENSDART00000113656|ENSDARG00000076004,1,23,18,23,0,0,0,23,5
ENSDART00000114043|ENSDARG00000076004,1,23,18,23,0,0,0,23,5
ENSDART00000114611|ENSDARG00000020134,1,22,18,22,0,1,1,23,5
ENSDART00000115036|ENSDARG00000074761,2,23,19,23,1,0,1,24,5
ENSDART00000115384|ENSDARG00000041179,1,23,19,24,0,0,0,24,5
ENSDART00000121758|ENSDARG00000089334,2,23,18,22,1,0,1,23,5
ENSDART00000124215|ENSDARG00000005679,2,22,18,21,1,1,2,23,5
ENSDART00000124874|ENSDARG00000036967,1,23,19,24,0,0,0,24,5
ENSDART00000126432|ENSDARG00000026845,1,23,19,24,0,0,0,24,5
ENSDART00000126470|ENSDARG00000027009,1,23,19,24,0,0,0,24,5
ENSDART00000126625|ENSDARG00000075508,1,23,22,23,0,0,0,23,1
ENSDART00000127259|ENSDARG00000016513,1,23,18,23,0,0,0,23,5
ENSDART00000128344|ENSDARG00000090486,1,23,18,23,0,0,0,23,5
ENSDART00000128376|ENSDARG00000086879,1,23,18,23,0,0,0,23,5
ENSDART00000128852|ENSDARG00000058259,1,23,20,25,0,0,0,25,5
ENSDART00000129958|ENSDARG00000036162,1,23,18,23,0,0,0,23,5
ENSDART00000132305|ENSDARG00000004672,1,23,18,23,0,0,0,23,5
ENSDART00000133996|ENSDARG00000025891,1,23,19,24,0,0,0,24,5
ENSDART00000134937|ENSDARG00000009764,1,22,18,22,0,1,1,23,5
ENSDART00000135027|ENSDARG00000063370,1,23,18,23,0,0,0,23,5
ENSDART00000135393|ENSDARG00000016156,1,23,18,23,0,0,0,23,5
ENSDART00000135480|ENSDARG00000078006,1,23,20,24,0,0,0,24,4
ENSDART00000136449|ENSDARG00000075191,1,23,20,25,0,0,0,25,5
ENSDART00000136530|ENSDARG00000026224,2,23,19,23,1,0,1,24,5
ENSDART00000136559|ENSDARG00000076265,1,23,20,25,0,0,0,25,5
ENSDART00000136718|ENSDARG00000004672,1,23,18,23,0,0,0,23,5
ENSDART00000137009|ENSDARG00000042329,1,23,18,23,0,0,0,23,5
ENSDART00000137502|ENSDARG00000115766,1,23,21,23,0,0,0,23,2
ENSDART00000139904|ENSDARG00000069954,1,23,20,25,0,0,0,25,5
ENSDART00000140187|ENSDARG00000039899,1,23,20,25,0,0,0,25,5
ENSDART00000140618|ENSDARG00000000966,1,23,20,24,0,0,0,24,4
ENSDART00000141322|ENSDARG00000057751,2,23,19,23,1,0,1,24,5
ENSDART00000141731|ENSDARG00000078006,1,23,20,24,0,0,0,24,4
ENSDART00000142090|ENSDARG00000026224,2,23,19,23,1,0,1,24,5
ENSDART00000142933|ENSDARG00000061424,1,23,18,23,0,0,0,23,5
ENSDART00000143392|ENSDARG00000053493,1,23,18,23,0,0,0,23,5
ENSDART00000144283|ENSDARG00000006112,1,23,18,23,0,0,0,23,5
ENSDART00000144335|ENSDARG00000092660,2,23,18,22,1,0,1,23,5
ENSDART00000144366|ENSDARG00000057238,1,22,18,22,0,1,1,23,5
ENSDART00000146350|ENSDARG00000006899,1,23,18,23,0,0,0,23,5
ENSDART00000147026|ENSDARG00000094181,1,22,20,24,0,1,1,25,5
ENSDART00000148840|ENSDARG00000004537,1,23,18,23,0,0,0,23,5
ENSDART00000149051|ENSDARG00000057016,1,23,19,24,0,0,0,24,5
ENSDART00000151197|ENSDARG00000038009,1,23,19,24,0,0,0,24,5
ENSDART00000154151|ENSDARG00000073850,2,23,18,22,1,0,1,23,5
ENSDART00000154280|ENSDARG00000087979,1,23,19,24,0,0,0,24,5
ENSDART00000154701|ENSDARG00000097617,1,20,18,20,0,3,3,23,5
ENSDART00000154878|ENSDARG00000021720,2,21,18,20,1,2,3,23,5
ENSDART00000156182|ENSDARG00000097505,1,23,19,24,0,0,0,24,5
ENSDART00000156727|ENSDARG00000091905,1,23,23,23,0,0,0,23,0
ENSDART00000157021|ENSDARG00000027140,1,22,18,22,0,1,1,23,5
ENSDART00000157715|ENSDARG00000102081,1,23,19,24,0,0,0,24,5
ENSDART00000157798|ENSDARG00000100370,1,23,18,23,0,0,0,23,5
ENSDART00000158107|ENSDARG00000092106,1,23,18,23,0,0,0,23,5
ENSDART00000158157|ENSDARG00000104549,3,22,18,20,2,1,3,23,5
ENSDART00000158232|ENSDARG00000103554,1,23,19,24,0,0,0,24,5
ENSDART00000160080|ENSDARG00000098602,1,23,18,23,0,0,0,23,5
ENSDART00000160570|ENSDARG00000001712,1,23,19,24,0,0,0,24,5
ENSDART00000160998|ENSDARG00000101894,1,23,18,23,0,0,0,23,5
ENSDART00000162377|ENSDARG00000100270,1,23,21,26,0,0,0,26,5
ENSDART00000162860|ENSDARG00000062003,1,23,19,23,0,0,0,23,4
ENSDART00000163152|ENSDARG00000099329,1,23,18,23,0,0,0,23,5
ENSDART00000163978|ENSDARG00000101413,1,22,18,22,0,1,1,23,5
ENSDART00000164319|ENSDARG00000058821,1,23,18,23,0,0,0,23,5
ENSDART00000164461|ENSDARG00000052496,1,23,18,23,0,0,0,23,5
ENSDART00000164678|ENSDARG00000099156,1,23,19,23,0,0,0,23,4
ENSDART00000164806|ENSDARG00000094181,1,22,20,24,0,1,1,25,5
ENSDART00000164967|ENSDARG00000105261,1,23,18,23,0,0,0,23,5
